,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,0.088652755,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-13.38491303,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,-0.027362206,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1021480.0,0.566445467,44.9369444,-67.7361111,3.0,44.9369444,-67.7361111,170.0
4,1019000.0,-5.842968847,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
5,1018035.0,0.632456297,46.1811111,-67.80388889,3.0,46.1811111,-67.80388889,290.0
6,1018009.0,-1.19447556,46.11527778,-67.84027778,4.0,46.11527778,-67.84027778,355.0
7,1018000.0,0.658605759,46.105,-67.8666667,2.0,46.105,-67.8666667,333.92
8,1017960.0,0.34825358,46.105,-67.88138889,4.0,46.105,-67.88138889,355.0
9,1022500.0,0.305519098,44.60805556,-67.93527778,4.0,44.60805556,-67.93527778,44.2
10,1017290.0,0.196388685,46.8886111,-67.945,4.0,46.8886111,-67.945,420.0
11,1017550.0,0.063913563,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
12,1017060.0,-0.056207643,46.7836111,-67.9891667,4.0,46.7836111,-67.9891667,486.7
13,1022294.0,-0.082352941,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
14,1017000.0,0.336399194,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
15,1030350.0,0.494423235,45.7086111,-68.1580556,4.0,45.7086111,-68.1580556,395.0
16,1022840.0,0.029460346,44.33277778,-68.2066667,4.0,44.33277778,-68.2066667,90.0
17,1030500.0,0.725990699,45.5011111,-68.3058333,2.0,45.5011111,-68.3058333,217.0
18,1015800.0,0.48449621,46.52305556,-68.3716667,4.0,46.52305556,-68.3716667,530.0
19,1013500.0,0.423931653,47.2375,-68.58277778,4.0,47.2375,-68.58277778,511.38
20,1014000.0,0.187348296,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
21,1029500.0,0.044269858,45.73027778,-68.5894444,4.0,45.73027778,-68.5894444,294.74
22,1029200.0,0.68962393,46.14305556,-68.6336111,2.0,46.14305556,-68.6336111,512.0
23,1034500.0,-0.293809035,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
24,1037000.0,0.097643148,44.8611111,-68.8316667,4.0,44.8611111,-68.8316667,69.14
25,1034000.0,0.326831996,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
26,1037380.0,0.270301911,44.32916667,-69.0608333,4.0,44.32916667,-69.0608333,135.0
27,1011000.0,0.654026014,47.0697222,-69.0794444,2.0,47.0697222,-69.0794444,604.6
28,1010500.0,-0.073985207,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
29,1031510.0,0.340874952,45.15027778,-69.23638889,4.0,45.15027778,-69.23638889,405.0
30,1031500.0,0.702373687,45.175,-69.3147222,2.0,45.175,-69.3147222,358.47
31,1031450.0,0.715511261,45.1844444,-69.4522222,2.0,45.1844444,-69.4522222,423.0
32,1031300.0,-0.047634425,45.2672222,-69.58388889,4.0,45.2672222,-69.58388889,564.09
