,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,-7.429512839,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-9.010006023,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,-1.163112147,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1019000.0,-2.682619578,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
4,1022500.0,-0.214719575,44.60805556,-67.93527778,4.0,44.60805556,-67.93527778,44.2
5,1017550.0,0.090418515,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
6,1017000.0,0.104290722,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
7,1015800.0,0.107951618,46.52305556,-68.3716667,4.0,46.52305556,-68.3716667,530.0
8,1013500.0,0.276828958,47.2375,-68.58277778,4.0,47.2375,-68.58277778,511.38
9,1014000.0,0.051002106,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
10,1029500.0,-0.588160851,45.73027778,-68.5894444,4.0,45.73027778,-68.5894444,294.74
11,1029200.0,0.096421458,46.14305556,-68.6336111,4.0,46.14305556,-68.6336111,512.0
12,1034500.0,-0.27707315,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
13,1034000.0,0.094858866,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
14,1037380.0,0.196180329,44.32916667,-69.0608333,4.0,44.32916667,-69.0608333,135.0
15,1011000.0,0.084971847,47.0697222,-69.0794444,4.0,47.0697222,-69.0794444,604.6
16,1010500.0,-0.061885188,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
17,1031500.0,0.298130894,45.175,-69.3147222,4.0,45.175,-69.3147222,358.47
18,1031450.0,0.233215964,45.1844444,-69.4522222,4.0,45.1844444,-69.4522222,423.0
19,1031300.0,0.386628001,45.2672222,-69.58388889,4.0,45.2672222,-69.58388889,564.09
20,1038000.0,0.262845148,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
21,1010000.0,0.299282293,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
22,1010070.0,-0.152419613,46.89388889,-69.7516667,4.0,46.89388889,-69.7516667,885.0
23,1049500.0,0.099679256,44.22916667,-69.7780556,4.0,44.22916667,-69.7780556,20.0
24,1046500.0,-0.18267974,45.0519444,-69.8855556,4.0,45.0519444,-69.8855556,330.2
25,1048000.0,0.273743622,44.70805556,-69.9375,4.0,44.70805556,-69.9375,197.1
26,1042500.0,-0.721034707,45.3397222,-69.9619444,4.0,45.3397222,-69.9619444,569.03
27,1059000.0,-0.124410796,44.0722222,-70.2080556,4.0,44.0722222,-70.2080556,109.18
28,11058837.0,-9.263061697,41.59233175,-70.50780579,4.0,41.59233175,-70.50780579,0.0
29,1057000.0,-0.012028164,44.30388889,-70.5397222,4.0,44.30388889,-70.5397222,447.0
30,1054500.0,-0.373208883,44.5519444,-70.5441667,4.0,44.5519444,-70.5441667,420.0
31,1063310.0,0.26556535,43.85555556,-70.6397222,4.0,43.85555556,-70.6397222,275.35
32,1054300.0,0.40093785,44.5933333,-70.7330556,4.0,44.5933333,-70.7330556,620.0
33,1105870.0,-0.931133082,41.9909362,-70.7336491,4.0,41.9909362,-70.7336491,3.94
34,1105730.0,-2.668749572,42.1006571,-70.8225415,4.0,42.1006571,-70.8225415,2.35
35,1102000.0,-2.366743493,42.6598157,-70.8936622,4.0,42.6598157,-70.8936622,19.83
36,1105600.0,-2.629202224,42.1903779,-70.9447679,4.0,42.1903779,-70.9447679,69.21
37,1101000.0,0.18497517,42.75286948,-70.9456096,4.0,42.75286948,-70.9456096,22.68
38,1073500.0,0.436961023,43.10258558,-70.952559,4.0,43.10258558,-70.952559,37.55
39,1108000.0,0.13162888,41.9339903,-70.9564307,4.0,41.9339903,-70.9564307,8.79
40,1073000.0,0.479027895,43.1486955,-70.9650603,4.0,43.1486955,-70.9650603,64.58
41,1072800.0,-0.034112725,43.26841527,-70.9736739,4.0,43.26841527,-70.9736739,118.77
42,1105933.0,0.367848398,41.58538185,-70.9903171,4.0,41.58538185,-70.9903171,9.2
43,1102345.0,-5.257011915,42.4695404,-71.0069954,4.0,42.4695404,-71.0069954,14.2
44,1101500.0,-7.507247394,42.56953869,-71.0269974,4.0,42.56953869,-71.0269974,44.16
45,1073587.0,0.024542658,42.9845316,-71.038392,4.0,42.9845316,-71.038392,59.52
46,11055566.0,-3.687083211,42.2709321,-71.06838369,4.0,42.2709321,-71.06838369,0.0
47,1109060.0,-0.165392854,41.8662122,-71.12282369,4.0,41.8662122,-71.12282369,10.57
48,1053500.0,-13.2241904,44.7825,-71.1286111,4.0,44.7825,-71.1286111,1227.3
49,1109070.0,0.151191012,41.840379,-71.142824,4.0,41.840379,-71.142824,29.18
50,1105500.0,-0.714295595,42.15454356,-71.1458842,4.0,42.15454356,-71.1458842,79.4
51,1104000.0,-0.783168171,42.2550985,-71.1642196,4.0,42.2550985,-71.1642196,-0.76
52,10735562.0,-9.221176672,42.94897557,-71.16478279,4.0,42.94897557,-71.16478279,185.0
53,1109000.0,-0.029476849,41.94760015,-71.1767155,4.0,41.94760015,-71.1767155,54.35
54,1054000.0,-3.192557195,44.4358333,-71.19027778,4.0,44.4358333,-71.19027778,832.88
55,1105000.0,0.00071615,42.1775987,-71.2008863,4.0,42.1775987,-71.2008863,43.25
