,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
1,5124000.0,-28.00600628,48.9964079,-100.9584889,4.0,48.9964079,-100.9584889,1403.63
2,5114000.0,-8.330636464,48.9900156,-101.9582209,4.0,48.9900156,-101.9582209,1604.99
3,5100000.0,0.336664102,48.9897138,-97.5570221,4.0,48.9897138,-97.5570221,810.99
4,12442500.0,-0.263205773,48.98460109,-119.6184098,4.0,48.98460109,-119.6184098,1137.7
5,12404500.0,-0.505935101,48.9843487,-118.2163989,4.0,48.9843487,-118.2163989,1425.5
6,5112000.0,-1.363242465,48.98164829,-96.4630804,4.0,48.98164829,-96.4630804,1002.31
7,5113600.0,-16.14522766,48.9811417,-103.0765734,4.0,48.9811417,-103.0765734,1841.4
8,6169500.0,-0.08526811,48.969375,-106.8398417,4.0,48.969375,-106.8398417,2530.0
9,12439500.0,-10.83187808,48.9307184,-119.4203419,4.0,48.9307184,-119.4203419,900.0
10,5099600.0,0.385022745,48.9133284,-97.9170369,4.0,48.9133284,-97.9170369,934.62
11,5107500.0,0.178457395,48.9102603,-95.9219402,4.0,48.9102603,-95.9219402,1018.61
12,12301300.0,0.054680801,48.89359167,-115.0878528,4.0,48.89359167,-115.0878528,2518.85
13,5099400.0,0.199149223,48.86527259,-98.0059317,4.0,48.86527259,-98.0059317,1102.18
14,12397100.0,-1.746206878,48.84492215,-117.2877419,4.0,48.84492215,-117.2877419,2540.2
15,12213100.0,0.314623999,48.84483249,-122.5893389,4.0,48.84483249,-122.5893389,4.61
16,12210900.0,0.071810753,48.8326141,-122.3390502,4.0,48.8326141,-122.3390502,200.0
17,5104500.0,-0.739318743,48.79470197,-95.7424885,4.0,48.79470197,-95.7424885,1031.18
19,12202300.0,-15.33019833,48.7512221,-122.3534976,4.0,48.7512221,-122.3534976,315.0
20,5094000.0,0.414116226,48.7324786,-96.6675444,4.0,48.7324786,-96.6675444,929.82
21,6183450.0,-0.395620798,48.6728972,-104.5120861,4.0,48.6728972,-104.5120861,2000.0
22,12175500.0,0.147272272,48.6726287,-121.0728964,4.0,48.6726287,-121.0728964,1220.0
23,12178000.0,-1.484873332,48.67179229,-121.2462348,4.0,48.67179229,-121.2462348,401.5
24,12201960.0,-6.366200353,48.66899978,-122.2801605,4.0,48.66899978,-122.2801605,330.0
25,5133500.0,-0.73989953,48.6344009,-93.913228,4.0,48.6344009,-93.913228,1062.48
26,6099000.0,0.278650153,48.63340278,-112.3464806,4.0,48.63340278,-112.3464806,3561.42
27,12445000.0,-0.482246082,48.632375,-119.4617229,4.0,48.632375,-119.4617229,860.78
28,12305000.0,-1.898764218,48.6175,-116.0463889,4.0,48.6175,-116.0463889,1794.12
29,12179900.0,0.252078772,48.6045662,-121.3995727,4.0,48.6045662,-121.3995727,410.0
30,12409000.0,-38.17436968,48.5943461,-118.0624887,4.0,48.5943461,-118.0624887,1400.0
31,5123400.0,-7.3406942,48.58777637,-100.441523,4.0,48.58777637,-100.441523,1431.2
32,5092000.0,-1.349407617,48.5722064,-97.1475697,4.0,48.5722064,-97.1475697,756.05
33,6140500.0,-1.068776834,48.5636861,-109.6959556,4.0,48.5636861,-109.6959556,2465.24
34,12201500.0,0.427243512,48.54594127,-122.3382169,4.0,48.54594127,-122.3382169,45.0
36,12181000.0,0.058470864,48.5337306,-121.4298499,4.0,48.5337306,-121.4298499,305.1
38,12194000.0,0.393483444,48.52428059,-121.770974,4.0,48.52428059,-121.770974,130.0
39,6164510.0,-2.675876431,48.50920278,-107.2187556,4.0,48.50920278,-107.2187556,2130.0
40,5122000.0,-2.548581776,48.50555109,-100.4348534,4.0,48.50555109,-100.4348534,1428.76
41,12355500.0,-1.347366858,48.4957972,-114.1267639,4.0,48.4957972,-114.1267639,3145.59
42,12358500.0,0.341237346,48.49551667,-114.0102083,4.0,48.49551667,-114.0102083,3128.72
44,5090000.0,-9.800314636,48.4247108,-97.412023,4.0,48.4247108,-97.412023,812.08
45,12189500.0,0.054812165,48.42455859,-121.5684634,4.0,48.42455859,-121.5684634,266.0
46,12301933.0,-3.389313337,48.40066389,-115.3187194,4.0,48.40066389,-115.3187194,2100.0
47,5131500.0,-0.690540372,48.39577636,-93.5493266,4.0,48.39577636,-93.5493266,1083.59
48,5116000.0,-10.27061325,48.3722357,-101.5054414,4.0,48.3722357,-101.5054414,1562.0
49,5116500.0,-75.21020319,48.37056947,-101.5701633,4.0,48.37056947,-101.5701633,1634.23
50,12448998.0,0.06801425,48.3698671,-120.148693,4.0,48.3698671,-120.148693,1640.0
51,6093200.0,0.437421412,48.36945,-112.8017806,4.0,48.36945,-112.8017806,4140.0
52,12363000.0,0.019369594,48.3618111,-114.18495,4.0,48.3618111,-114.18495,2981.54
53,12362500.0,-14.73851769,48.35657778,-114.0378583,4.0,48.35657778,-114.0378583,3040.0
54,5087500.0,0.383263734,48.3402552,-96.8164502,4.0,48.3402552,-96.8164502,829.93
55,12451000.0,0.184534497,48.32958017,-120.6917668,4.0,48.32958017,-120.6917668,1098.5
56,6101500.0,-0.022596324,48.3059611,-111.0805278,4.0,48.3059611,-111.0805278,2814.03
57,5085000.0,-28.78785219,48.286099,-97.3700763,4.0,48.286099,-97.3700763,808.12
58,6331000.0,-14.04998551,48.2844683,-103.5729718,4.0,48.2844683,-103.5729718,1864.7
59,12447200.0,-0.560439374,48.2812606,-119.7045047,4.0,48.2812606,-119.7045047,783.55
