,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,-2.040853504,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-0.900099177,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1019000.0,-1.722056722,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
3,1022294.0,-0.416256158,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
4,1017000.0,0.242902427,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
5,1030500.0,-0.504674209,45.5011111,-68.3058333,4.0,45.5011111,-68.3058333,217.0
6,1014000.0,-0.326590151,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
7,1034500.0,-3.845421678,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
8,1010500.0,-0.914425935,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
9,1038000.0,0.474486858,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
10,1010000.0,-0.657870977,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
11,1049500.0,0.178636679,44.22916667,-69.7780556,4.0,44.22916667,-69.7780556,20.0
12,1046500.0,0.247290099,45.0519444,-69.8855556,4.0,45.0519444,-69.8855556,330.2
13,1048000.0,-0.123144881,44.70805556,-69.9375,4.0,44.70805556,-69.9375,197.1
14,1042500.0,-1.518340529,45.3397222,-69.9619444,4.0,45.3397222,-69.9619444,569.03
15,1059000.0,0.210446029,44.0722222,-70.2080556,4.0,44.0722222,-70.2080556,109.18
16,11058837.0,-5.219932447,41.59233175,-70.50780579,4.0,41.59233175,-70.50780579,0.0
17,1054500.0,-0.215130419,44.5519444,-70.5441667,4.0,44.5519444,-70.5441667,420.0
18,1063310.0,-22.41482518,43.85555556,-70.6397222,4.0,43.85555556,-70.6397222,275.35
19,1105870.0,-0.342558292,41.9909362,-70.7336491,4.0,41.9909362,-70.7336491,3.94
20,1066000.0,-0.081127308,43.80805556,-70.7816667,4.0,43.80805556,-70.7816667,263.48
21,1105730.0,0.162983462,42.1006571,-70.8225415,4.0,42.1006571,-70.8225415,2.35
22,1105600.0,-0.220847974,42.1903779,-70.9447679,4.0,42.1903779,-70.9447679,69.21
23,1105933.0,0.447141658,41.58538185,-70.9903171,4.0,41.58538185,-70.9903171,9.2
24,1102345.0,-1.581601583,42.4695404,-71.0069954,4.0,42.4695404,-71.0069954,14.2
25,1101500.0,0.347293441,42.56953869,-71.0269974,4.0,42.56953869,-71.0269974,44.16
26,11055566.0,-0.808538818,42.2709321,-71.06838369,4.0,42.2709321,-71.06838369,0.0
27,1109060.0,0.016708045,41.8662122,-71.12282369,4.0,41.8662122,-71.12282369,10.57
28,1053500.0,-0.271719165,44.7825,-71.1286111,4.0,44.7825,-71.1286111,1227.3
29,1109070.0,0.352291088,41.840379,-71.142824,4.0,41.840379,-71.142824,29.18
30,1104000.0,-1.781161917,42.2550985,-71.1642196,4.0,42.2550985,-71.1642196,-0.76
31,10735562.0,-4.421174639,42.94897557,-71.16478279,4.0,42.94897557,-71.16478279,185.0
32,1109000.0,0.013618573,41.94760015,-71.1767155,4.0,41.94760015,-71.1767155,54.35
33,1054000.0,-0.035444576,44.4358333,-71.19027778,4.0,44.4358333,-71.19027778,832.88
34,1105000.0,0.465494118,42.1775987,-71.2008863,4.0,42.1775987,-71.2008863,43.25
35,1100600.0,-0.175341927,42.5681488,-71.2147792,4.0,42.5681488,-71.2147792,79.61
36,1104200.0,-0.402549187,42.3164861,-71.227833,4.0,42.3164861,-71.227833,67.12
37,1104500.0,-0.215023185,42.37231857,-71.2336668,4.0,42.37231857,-71.2336668,19.21
38,1100568.0,-1.502593127,42.46703909,-71.2722795,4.0,42.46703909,-71.2722795,114.19
39,10642505.0,-5.63195401,44.08388889,-71.2855556,4.0,44.08388889,-71.2855556,665.0
40,1100000.0,-0.578634353,42.64592464,-71.2983937,4.0,42.64592464,-71.2983937,4.37
41,1099500.0,0.391380933,42.6367581,-71.3020047,4.0,42.6367581,-71.3020047,66.6
42,1109403.0,0.47346298,41.83093377,-71.3503315,4.0,41.83093377,-71.3503315,4.18
43,10965852.0,-2.86260278,42.78286636,-71.35367448,4.0,42.78286636,-71.35367448,148.55
44,1098530.0,0.22463239,42.3253732,-71.3975605,4.0,42.3253732,-71.3975605,109.78
45,1097300.0,-0.326808687,42.51259289,-71.40422829,4.0,42.51259289,-71.40422829,154.19
46,1114000.0,0.238328863,41.833989,-71.41061208,4.0,41.833989,-71.41061208,7.38
47,1116500.0,0.109123724,41.75093399,-71.4450575,4.0,41.75093399,-71.4450575,7.16
48,1097000.0,0.358210295,42.432038,-71.4497848,4.0,42.432038,-71.4497848,146.0
49,1092000.0,-0.201250258,42.9481405,-71.4634002,4.0,42.9481405,-71.4634002,108.58
50,1116000.0,-0.023927553,41.69010026,-71.5658958,4.0,41.69010026,-71.5658958,216.94
51,1081000.0,-0.257734278,43.44174376,-71.5875752,4.0,43.44174376,-71.5875752,441.4
52,1115098.0,0.231348919,41.8525992,-71.6061754,4.0,41.8525992,-71.6061754,314.19
53,1117468.0,0.479813893,41.49260037,-71.6281194,4.0,41.49260037,-71.6281194,106.79
54,1129500.0,-0.453102909,44.74977166,-71.63120018,4.0,44.74977166,-71.63120018,880.17
55,1110500.0,0.349109874,42.15370688,-71.65201138,4.0,42.15370688,-71.65201138,254.3
56,1117500.0,0.204269798,41.44510024,-71.68089828,4.0,41.44510024,-71.68089828,42.94
57,1076500.0,0.367486908,43.7592388,-71.6856337,4.0,43.7592388,-71.6856337,456.66
58,1111300.0,0.087348279,41.9812093,-71.68590049,4.0,41.9812093,-71.68590049,339.22
59,1131500.0,-0.627177,44.4100591,-71.7206438,4.0,44.4100591,-71.7206438,799.89
60,1118500.0,-0.055711477,41.38371065,-71.8331247,4.0,41.38371065,-71.8331247,-2.68
61,1118300.0,-0.16277116,41.4748222,-71.8342361,4.0,41.4748222,-71.8342361,152.9
62,1125500.0,-0.704832021,41.909475,-71.91386389,4.0,41.909475,-71.91386389,216.76
63,1124000.0,0.023215041,42.0223189,-71.9556289,4.0,42.0223189,-71.9556289,341.52
64,1127000.0,0.467834626,41.59749167,-71.9840944,4.0,41.59749167,-71.9840944,63.07
65,1175670.0,0.489545989,42.26481407,-72.0042418,4.0,42.26481407,-72.0042418,629.4
66,1172500.0,-0.729364411,42.42509025,-72.0245212,4.0,42.42509025,-72.0245212,744.33
67,1138500.0,0.005723472,44.15339689,-72.0417577,4.0,44.15339689,-72.0417577,399.37
68,11230695.0,-17.32816337,41.57000278,-72.0462444,4.0,41.57000278,-72.0462444,19.12
69,1173000.0,-0.664616021,42.39120167,-72.0650774,4.0,42.39120167,-72.0650774,631.28
70,1162000.0,0.302229189,42.6842527,-72.08341388,4.0,42.6842527,-72.08341388,825.92
71,1122500.0,0.360400157,41.70037644,-72.1820223,4.0,41.70037644,-72.1820223,131.4
72,1122000.0,-0.603229321,41.7201,-72.195575,4.0,41.7201,-72.195575,150.31
73,11277905.0,-4.517521565,41.3686111,-72.2022222,4.0,41.3686111,-72.2022222,15.0
74,1176000.0,-1.441471452,42.18231566,-72.263691,4.0,42.18231566,-72.263691,389.36
75,1173500.0,0.370803058,42.2362038,-72.27258047,4.0,42.2362038,-72.27258047,379.15
76,1144500.0,-0.211230676,43.64618187,-72.3123134,4.0,43.64618187,-72.3123134,321.11
77,1175500.0,0.070032155,42.2678699,-72.3325824,4.0,42.2678699,-72.3325824,364.54
