,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
1,12306500.0,-0.002350837,48.99916667,-116.1797222,4.0,48.99916667,-116.1797222,2620.06
2,12321500.0,0.324809614,48.9972222,-116.5691667,4.0,48.9972222,-116.5691667,1776.0
3,5124000.0,0.869369586,48.9964079,-100.9584889,1.0,48.9964079,-100.9584889,1403.63
4,12322000.0,-0.561360232,48.99638889,-116.5075,4.0,48.99638889,-116.5075,1700.0
5,5106000.0,-0.866231962,48.99248859,-95.6621992,4.0,48.99248859,-95.6621992,1038.4
6,5114000.0,-1.868274107,48.9900156,-101.9582209,4.0,48.9900156,-101.9582209,1604.99
7,5100000.0,-0.41488555,48.9897138,-97.5570221,4.0,48.9897138,-97.5570221,810.99
8,12442500.0,-9.701057855,48.98460109,-119.6184098,4.0,48.98460109,-119.6184098,1137.7
9,12404500.0,-3.282244059,48.9843487,-118.2163989,4.0,48.9843487,-118.2163989,1425.5
10,5112000.0,-2.254830798,48.98164829,-96.4630804,4.0,48.98164829,-96.4630804,1002.31
11,12401500.0,-5.865927106,48.98128428,-118.7664259,4.0,48.98128428,-118.7664259,1836.8
12,5113600.0,0.116172156,48.9811417,-103.0765734,4.0,48.9811417,-103.0765734,1841.4
13,6169500.0,0.387235334,48.969375,-106.8398417,4.0,48.969375,-106.8398417,2530.0
14,12212050.0,0.80898792,48.9387257,-122.4790532,1.0,48.9387257,-122.4790532,54.0
15,12439500.0,-56.28548608,48.9307184,-119.4203419,4.0,48.9307184,-119.4203419,900.0
16,5099600.0,-0.563885191,48.9133284,-97.9170369,4.0,48.9133284,-97.9170369,934.62
17,5107500.0,-1.783496128,48.9102603,-95.9219402,4.0,48.9102603,-95.9219402,1018.61
18,12205000.0,0.585638576,48.90595739,-121.8443104,3.0,48.90595739,-121.8443104,1245.0
19,12301300.0,-2.618210478,48.89359167,-115.0878528,4.0,48.89359167,-115.0878528,2518.85
20,5099400.0,-188.216285,48.86527259,-98.0059317,4.0,48.86527259,-98.0059317,1102.18
21,12397100.0,-0.202168142,48.84492215,-117.2877419,4.0,48.84492215,-117.2877419,2540.2
22,12213100.0,0.181953944,48.84483249,-122.5893389,4.0,48.84483249,-122.5893389,4.61
24,5017500.0,0.001775783,48.83303718,-113.4206533,4.0,48.83303718,-113.4206533,4468.13
25,12210900.0,0.887999319,48.8326141,-122.3390502,1.0,48.8326141,-122.3390502,200.0
26,12447390.0,-0.439501119,48.8229245,-120.1459245,4.0,48.8229245,-120.1459245,4300.0
27,5014500.0,0.184050521,48.7988333,-113.6567306,4.0,48.7988333,-113.6567306,4876.78
28,5104500.0,-1.862098715,48.79470197,-95.7424885,4.0,48.79470197,-95.7424885,1031.18
30,12208000.0,0.669042022,48.7792828,-122.1065434,2.0,48.7792828,-122.1065434,580.0
31,12444290.0,-384.6646354,48.7593207,-119.4092274,4.0,48.7593207,-119.4092274,920.0
33,12202310.0,0.504764391,48.75399999,-122.354053,3.0,48.75399999,-122.354053,320.0
34,12202300.0,-0.059645192,48.7512221,-122.3534976,4.0,48.7512221,-122.3534976,315.0
35,5094000.0,-4.980950949,48.7324786,-96.6675444,4.0,48.7324786,-96.6675444,929.82
36,12310100.0,-0.580461531,48.70527778,-116.3697222,4.0,48.70527778,-116.3697222,1699.88
37,12308000.0,-0.46572652,48.70055556,-116.1966667,4.0,48.70055556,-116.1966667,1700.0
38,12210000.0,0.717914026,48.67761256,-122.1665454,2.0,48.67761256,-122.1665454,350.0
39,12201950.0,-0.508696881,48.6737223,-122.2673823,4.0,48.6737223,-122.2673823,315.0
40,6183450.0,-2.763883397,48.6728972,-104.5120861,4.0,48.6728972,-104.5120861,2000.0
41,12175500.0,0.415762434,48.6726287,-121.0728964,4.0,48.6726287,-121.0728964,1220.0
42,12178000.0,-0.33644182,48.67179229,-121.2462348,4.0,48.67179229,-121.2462348,401.5
43,12209490.0,0.680596687,48.6715016,-122.1396,2.0,48.6715016,-122.1396,410.0
44,12201960.0,0.663668082,48.66899978,-122.2801605,2.0,48.66899978,-122.2801605,330.0
45,12178100.0,0.710185614,48.66012536,-121.2476233,2.0,48.66012536,-121.2476233,1000.0
46,5133500.0,-0.026443796,48.6344009,-93.913228,4.0,48.6344009,-93.913228,1062.48
47,12445000.0,-45.78223464,48.632375,-119.4617229,4.0,48.632375,-119.4617229,860.78
48,12305000.0,-0.438623708,48.6175,-116.0463889,4.0,48.6175,-116.0463889,1794.12
49,12179900.0,0.433322291,48.6045662,-121.3995727,4.0,48.6045662,-121.3995727,410.0
50,12446150.0,-0.807080056,48.5962595,-119.7739588,4.0,48.5962595,-119.7739588,2867.0
51,12409000.0,-14.20079801,48.5943461,-118.0624887,4.0,48.5943461,-118.0624887,1400.0
52,5129515.0,0.023220159,48.5922222,-93.4466667,4.0,48.5922222,-93.4466667,1059.9
53,5123400.0,-0.07306805,48.58777637,-100.441523,4.0,48.58777637,-100.441523,1431.2
54,12447383.0,0.033745961,48.57425,-120.385861,4.0,48.57425,-120.385861,2040.0
55,5092000.0,0.384462678,48.5722064,-97.1475697,4.0,48.5722064,-97.1475697,756.05
56,6140500.0,0.222806038,48.5636861,-109.6959556,4.0,48.5636861,-109.6959556,2465.24
57,12304500.0,0.371549683,48.5617222,-115.9701583,4.0,48.5617222,-115.9701583,1839.0
58,12201500.0,0.793873572,48.54594127,-122.3382169,1.0,48.54594127,-122.3382169,45.0
59,12446400.0,-3.622237676,48.5409819,-119.7642339,4.0,48.5409819,-119.7642339,2287.0
61,12181000.0,-0.488645609,48.5337306,-121.4298499,4.0,48.5337306,-121.4298499,305.1
