,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,0.480635057,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-8.503372747,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1019000.0,-1.176740756,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
3,1022294.0,-0.098570089,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
4,1017000.0,-0.35474103,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
5,1013500.0,0.402330285,47.2375,-68.58277778,4.0,47.2375,-68.58277778,511.38
6,1014000.0,0.470354553,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
7,1034500.0,0.37994975,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
8,1010500.0,-0.053002191,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
9,1010000.0,0.25959276,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
10,1010070.0,-0.17242644,46.89388889,-69.7516667,4.0,46.89388889,-69.7516667,885.0
11,1046500.0,-0.254248776,45.0519444,-69.8855556,4.0,45.0519444,-69.8855556,330.2
12,1048000.0,0.400258767,44.70805556,-69.9375,4.0,44.70805556,-69.9375,197.1
13,1042500.0,-0.964133931,45.3397222,-69.9619444,4.0,45.3397222,-69.9619444,569.03
14,1059000.0,-0.535864557,44.0722222,-70.2080556,4.0,44.0722222,-70.2080556,109.18
15,1064118.0,-30.47826822,43.68694444,-70.3472222,4.0,43.68694444,-70.3472222,13.42
16,11058837.0,-11.83403088,41.59233175,-70.50780579,4.0,41.59233175,-70.50780579,0.0
17,1054500.0,-0.278492277,44.5519444,-70.5441667,4.0,44.5519444,-70.5441667,420.0
18,1105870.0,-1.819967208,41.9909362,-70.7336491,4.0,41.9909362,-70.7336491,3.94
19,1066000.0,-0.945053998,43.80805556,-70.7816667,4.0,43.80805556,-70.7816667,263.48
20,1105730.0,-0.368941871,42.1006571,-70.8225415,4.0,42.1006571,-70.8225415,2.35
21,1102000.0,-0.523238679,42.6598157,-70.8936622,4.0,42.6598157,-70.8936622,19.83
22,1105600.0,-0.772655117,42.1903779,-70.9447679,4.0,42.1903779,-70.9447679,69.21
23,1101000.0,-0.836646008,42.75286948,-70.9456096,4.0,42.75286948,-70.9456096,22.68
24,1102345.0,-4.580796203,42.4695404,-71.0069954,4.0,42.4695404,-71.0069954,14.2
25,1101500.0,-2.971450183,42.56953869,-71.0269974,4.0,42.56953869,-71.0269974,44.16
26,11055566.0,-4.465314502,42.2709321,-71.06838369,4.0,42.2709321,-71.06838369,0.0
27,1064500.0,-0.039472945,43.9908333,-71.0905556,4.0,43.9908333,-71.0905556,418.19
28,1109060.0,0.454289133,41.8662122,-71.12282369,4.0,41.8662122,-71.12282369,10.57
29,1053500.0,-0.973281858,44.7825,-71.1286111,4.0,44.7825,-71.1286111,1227.3
30,1105500.0,-1.2571645,42.15454356,-71.1458842,4.0,42.15454356,-71.1458842,79.4
31,1104000.0,-0.353840698,42.2550985,-71.1642196,4.0,42.2550985,-71.1642196,-0.76
32,10735562.0,-9.592190237,42.94897557,-71.16478279,4.0,42.94897557,-71.16478279,185.0
33,1109000.0,0.479904975,41.94760015,-71.1767155,4.0,41.94760015,-71.1767155,54.35
34,1054000.0,0.380104256,44.4358333,-71.19027778,4.0,44.4358333,-71.19027778,832.88
35,1105000.0,-3.944460191,42.1775987,-71.2008863,4.0,42.1775987,-71.2008863,43.25
36,1100600.0,-0.825476377,42.5681488,-71.2147792,4.0,42.5681488,-71.2147792,79.61
37,1104200.0,-5.99818173,42.3164861,-71.227833,4.0,42.3164861,-71.227833,67.12
38,1104500.0,-6.779639427,42.37231857,-71.2336668,4.0,42.37231857,-71.2336668,19.21
39,1103500.0,-2.425011127,42.256209,-71.2600558,4.0,42.256209,-71.2600558,88.98
40,10642505.0,-94.88964288,44.08388889,-71.2855556,4.0,44.08388889,-71.2855556,665.0
41,1100000.0,-0.510222784,42.64592464,-71.2983937,4.0,42.64592464,-71.2983937,4.37
42,1099500.0,-1.23219889,42.6367581,-71.3020047,4.0,42.6367581,-71.3020047,66.6
43,1109403.0,-1.228822666,41.83093377,-71.3503315,4.0,41.83093377,-71.3503315,4.18
44,10965852.0,-3.735685868,42.78286636,-71.35367448,4.0,42.78286636,-71.35367448,148.55
45,1098530.0,-0.190754832,42.3253732,-71.3975605,4.0,42.3253732,-71.3975605,109.78
46,1097300.0,-1.498009696,42.51259289,-71.40422829,4.0,42.51259289,-71.40422829,154.19
47,1114000.0,-0.578387317,41.833989,-71.41061208,4.0,41.833989,-71.41061208,7.38
48,1129200.0,0.23222436,45.04032368,-71.4439704,4.0,45.04032368,-71.4439704,1150.0
49,1117000.0,-0.095868637,41.6412122,-71.4445016,4.0,41.6412122,-71.4445016,4.56
50,1116500.0,0.131251026,41.75093399,-71.4450575,4.0,41.75093399,-71.4450575,7.16
51,1097000.0,-0.890840674,42.432038,-71.4497848,4.0,42.432038,-71.4497848,146.0
52,1114500.0,-3.382051531,41.8589884,-71.4872823,4.0,41.8589884,-71.4872823,94.19
53,1112500.0,-0.251891915,42.0064871,-71.5025613,4.0,42.0064871,-71.5025613,106.64
54,1117350.0,-1.059881461,41.4823233,-71.5511719,4.0,41.4823233,-71.5511719,88.9
55,1111500.0,-1.077696996,41.99648716,-71.56200758,4.0,41.99648716,-71.56200758,179.22
56,1116000.0,-0.046477506,41.69010026,-71.5658958,4.0,41.69010026,-71.5658958,216.94
57,1096500.0,-2.076043672,42.66758945,-71.57506809,4.0,42.66758945,-71.57506809,168.28
58,1117420.0,-2.330049731,41.4767673,-71.6047849,4.0,41.4767673,-71.6047849,80.38
59,1115098.0,-0.137272542,41.8525992,-71.6061754,4.0,41.8525992,-71.6061754,314.19
60,1117468.0,-3.539116415,41.49260037,-71.6281194,4.0,41.49260037,-71.6281194,106.79
61,1096000.0,-0.283501929,42.63425619,-71.6578479,4.0,42.63425619,-71.6578479,243.5
62,1117500.0,-1.71641614,41.44510024,-71.68089828,4.0,41.44510024,-71.68089828,42.94
63,1076500.0,0.416632625,43.7592388,-71.6856337,4.0,43.7592388,-71.6856337,456.66
64,1111300.0,-2.752104227,41.9812093,-71.68590049,4.0,41.9812093,-71.68590049,339.22
65,1115187.0,-0.455593309,41.8187102,-71.7050677,4.0,41.8187102,-71.7050677,354.2
66,1110000.0,-2.566308014,42.230372,-71.7109023,4.0,42.230372,-71.7109023,334.32
67,1118000.0,-1.917921274,41.49815516,-71.7164561,4.0,41.49815516,-71.7164561,60.21
68,1117800.0,-1.331850994,41.5739884,-71.72062318,4.0,41.5739884,-71.72062318,117.35
69,1095220.0,-0.072964836,42.41092507,-71.7911829,4.0,42.41092507,-71.7911829,399.28
70,1118500.0,0.436654514,41.38371065,-71.8331247,4.0,41.38371065,-71.8331247,-2.68
71,1118300.0,-0.808477344,41.4748222,-71.8342361,4.0,41.4748222,-71.8342361,152.9
72,1124000.0,-1.452190245,42.0223189,-71.9556289,4.0,42.0223189,-71.9556289,341.52
73,1127000.0,-0.402360208,41.59749167,-71.9840944,4.0,41.59749167,-71.9840944,63.07
74,1175670.0,-3.144796596,42.26481407,-72.0042418,4.0,42.26481407,-72.0042418,629.4
75,1172500.0,0.176426056,42.42509025,-72.0245212,4.0,42.42509025,-72.0245212,744.33
76,1135300.0,-0.352785375,44.4353353,-72.03842899,4.0,44.4353353,-72.03842899,641.27
77,1135500.0,0.298880348,44.3656147,-72.0392613,4.0,44.3656147,-72.0392613,500.0
78,1138500.0,-0.632161584,44.15339689,-72.0417577,4.0,44.15339689,-72.0417577,399.37
79,11230695.0,-560.5447954,41.57000278,-72.0462444,4.0,41.57000278,-72.0462444,19.12
80,1123000.0,-0.599834532,41.6717651,-72.05229807,4.0,41.6717651,-72.05229807,221.19
81,1173000.0,-0.536193652,42.39120167,-72.0650774,4.0,42.39120167,-72.0650774,631.28
82,1139000.0,0.320383363,44.1503413,-72.0650915,4.0,44.1503413,-72.0650915,505.53
83,1127500.0,-0.786829711,41.5587094,-72.1214666,4.0,41.5587094,-72.1214666,93.53
84,1135150.0,-2.402102117,44.47616707,-72.1245431,4.0,44.47616707,-72.1245431,1141.2
85,1121000.0,-0.92037992,41.8437089,-72.1689662,4.0,41.8437089,-72.1689662,334.7
86,1122500.0,-1.295878032,41.70037644,-72.1820223,4.0,41.70037644,-72.1820223,131.4
87,4296500.0,0.295789207,44.94032449,-72.1892684,4.0,44.94032449,-72.1892684,682.36
88,11277905.0,-9.976865322,41.3686111,-72.2022222,4.0,41.3686111,-72.2022222,15.0
89,1174500.0,-2.43823806,42.3934237,-72.2384148,4.0,42.3934237,-72.2384148,504.06
90,1176000.0,-3.02138056,42.18231566,-72.263691,4.0,42.18231566,-72.263691,389.36
91,1119500.0,-2.297887716,41.7506544,-72.26563469,4.0,41.7506544,-72.26563469,239.05
92,4296000.0,-0.332363949,44.8689363,-72.2701041,4.0,44.8689363,-72.2701041,710.0
93,1173500.0,-0.140306562,42.2362038,-72.27258047,4.0,42.2362038,-72.27258047,379.15
94,1144500.0,0.03205131,43.64618187,-72.3123134,4.0,43.64618187,-72.3123134,321.11
95,1160350.0,0.369850395,42.87147076,-72.3281415,4.0,42.87147076,-72.3281415,444.0
96,1175500.0,-8.767937421,42.2678699,-72.3325824,4.0,42.2678699,-72.3325824,364.54
97,1139800.0,-0.984291922,44.0928419,-72.33565327,4.0,44.0928419,-72.33565327,1180.0
98,1151500.0,-0.396747027,43.60257077,-72.35425819,4.0,43.60257077,-72.35425819,336.77
99,1152500.0,0.364919293,43.38757327,-72.36203409,4.0,43.38757327,-72.36203409,358.78
100,4293000.0,0.167217268,44.97282337,-72.38538628,4.0,44.97282337,-72.38538628,580.0
101,1144000.0,0.440589336,43.71423614,-72.418149,4.0,43.71423614,-72.418149,374.53
102,1154500.0,-0.645192725,43.12618905,-72.4367549,4.0,43.12618905,-72.4367549,218.63
103,1193500.0,-2.250092862,41.55232124,-72.44925287,4.0,41.55232124,-72.44925287,64.38
104,1153550.0,0.312256222,43.1917433,-72.48508889,4.0,43.1917433,-72.48508889,303.26
105,1177000.0,-2.210608844,42.16064906,-72.5139756,4.0,42.16064906,-72.5139756,124.31
106,1195100.0,0.241554619,41.3061722,-72.5310333,4.0,41.3061722,-72.5310333,34.81
107,1184490.0,-1.160562424,41.9138972,-72.5497,4.0,41.9138972,-72.5497,46.21
108,1170500.0,-0.359051908,42.5802222,-72.5745,4.0,42.5802222,-72.5745,99.32
109,4285500.0,0.245678886,44.29950278,-72.57872119,4.0,44.29950278,-72.57872119,549.53
110,1192500.0,-2.695414312,41.7831548,-72.5873114,4.0,41.7831548,-72.5873114,53.6
111,1184000.0,0.073008382,41.9873186,-72.6053669,4.0,41.9873186,-72.6053669,27.75
112,4287000.0,0.422879063,44.1825606,-72.6406655,4.0,44.1825606,-72.6406655,603.0
113,1142500.0,-0.431707553,43.93450969,-72.6578821,4.0,43.93450969,-72.6578821,630.5
114,1171500.0,0.212449377,42.31897839,-72.6650907,4.0,42.31897839,-72.6650907,169.34
115,1170100.0,0.279428781,42.70341695,-72.67064738,4.0,42.70341695,-72.67064738,434.51
116,1304500.0,-469.0153507,40.9136111,-72.6866667,4.0,40.9136111,-72.6866667,6.54
117,1169900.0,0.303365652,42.5420303,-72.69370179,4.0,42.5420303,-72.69370179,459.45
118,4293500.0,0.45676366,44.96004599,-72.696521,4.0,44.96004599,-72.696521,402.51
119,1184100.0,0.485751683,41.96083889,-72.7104861,4.0,41.96083889,-72.7104861,149.21
120,1169000.0,0.240752659,42.63841775,-72.7250922,4.0,42.63841775,-72.7250922,457.86
121,1189995.0,0.292429043,41.9082833,-72.75935278,4.0,41.9082833,-72.75935278,130.21
122,1196500.0,-0.847335077,41.45026389,-72.841275,4.0,41.45026389,-72.841275,19.24
123,1195490.0,-5.353327257,41.6034722,-72.8832,4.0,41.6034722,-72.8832,138.47
124,1188090.0,0.122431331,41.7555472,-72.8870417,4.0,41.7555472,-72.8870417,178.2
125,1196620.0,-0.862467206,41.42041389,-72.9026583,4.0,41.42041389,-72.9026583,82.57
126,1305000.0,-6140.211994,40.83027778,-72.9061111,4.0,40.83027778,-72.9061111,17.95
127,4282000.0,0.148162952,43.6036792,-73.0131628,4.0,43.6036792,-73.0131628,474.35
128,1186000.0,-1.371582567,41.9628729,-73.017606,4.0,41.9628729,-73.017606,485.6
129,1208500.0,0.477891608,41.4423,-73.0622833,4.0,41.4423,-73.0622833,117.28
130,1331500.0,0.465762778,42.61119407,-73.1239918,4.0,42.61119407,-73.1239918,831.0
131,4290500.0,0.40442913,44.47893867,-73.1387381,4.0,44.47893867,-73.1387381,191.17
132,1306460.0,-239.0690685,40.77194444,-73.1586111,4.0,40.77194444,-73.1586111,15.1
133,1205500.0,-0.210058007,41.38380278,-73.16663889,4.0,41.38380278,-73.16663889,24.98
134,4282500.0,0.364065144,44.01311488,-73.1678954,4.0,44.01311488,-73.1678954,335.75
