year, winter, spring, summer, fall
1995,-213.48939342274,-48.2966337305162,-Inf,-Inf
1996,-Inf,-Inf,-Inf,-Inf
1997,-3614865.59058989,-Inf,-2123551.66361416,-70356.4810374568
1998,-1953.97381717229,-Inf,-Inf,-Inf
1999,-Inf,-Inf,-Inf,-57482.3484913503
2000,-Inf,-Inf,-Inf,-Inf
2001,-1008472.23064631,-Inf,-Inf,-Inf
2002,-Inf,-Inf,-Inf,-Inf
2003,-Inf,-6028655.435058,-75994.4538602488,-120623.194144376
2004,-430780.493205054,-Inf,-326035.138431013,-18.0767356730515
2005,-6.43518008186286,-Inf,-566.219892118771,-79.1572829653071
2006,-788278.333742977,-7460.39756256166,-Inf,-Inf
2007,-Inf,-Inf,-Inf,-Inf
2008,-1436.63806442439,-Inf,-1172.27390152035,-Inf
2009,-23.3130682172561,-Inf,-Inf,-Inf
2010,-80.9046757600275,-Inf,-Inf,-Inf
2011,-1.74731763653819,-Inf,-Inf,-Inf
2012,-Inf,-Inf,-Inf,-Inf
2013,-Inf,-Inf,-1.74387972085415,-627.181537409893
2014,-Inf,-2.47672581030807,-Inf,-2.29134625367024
2015,-212.830495941684,-Inf,-Inf,-Inf
2016,-139.881730237324,-Inf,-Inf,-Inf
2017,-14.2199383142996,-34340.618060557,-Inf,-1671.72009771675
