year, winter, spring, summer, fall
1995,-45275.9764593914,-63.0668467651245,-1415.96821538357,-246059.452077592
1996,-9705.6355707748,-1767.23710883498,-Inf,-12515697.7656912
1997,-32525.567825635,-18393.9196880409,-22924.5662657457,-67764.4867246492
1998,-373244.366235557,-752.805405000685,-1578262.5559564,-22280.4667162974
1999,-1212780.52730082,-45848.0942937936,-1397.87619506021,-32416090.2361769
2000,-64371.7639523797,-47625.2821293199,-1317121.91409112,-Inf
2001,-13263.7467334252,-91462.1537446113,-1059.9780779179,-Inf
2002,-44706.6878011012,-97818.7111242276,-Inf,-1917.52709341046
2003,-175871.149630812,-86529.8333414085,-3996.58010735357,-10825.1950736062
2004,-291388.834085648,-502599.041931568,-Inf,-Inf
2005,-167839.715838734,-3826130.31614546,-Inf,-Inf
2006,-Inf,-Inf,-25.5833864261151,-279174.762643832
2007,-20645.5384552654,-6550844.64776501,-1398.18668334818,-767547.278476915
2008,-101.3881345315,-1205083.27502908,-13522.3977843129,-Inf
2009,-353022.195682341,-12629235.5784801,-Inf,-869.871356551783
2010,-84083.4003602221,-207073.310962773,-293.73105310655,-Inf
2011,-141373.158841593,-Inf,-797.270298696887,-235134.601084936
2012,-964844.300788254,-3550420.94360884,-8169035.97565629,-184253.08955575
2013,-13371.3869792924,-7566897.3464591,-9.8881471360884,-983.709353654849
2014,-955593.327980959,-532634.264567669,-13.0044947675058,-582.634661876631
2015,-19782.1374184407,-252743.610371674,-36437.992867576,-17989083.9286121
2016,-4777374.09099998,-18607670.6736497,-199817.760216186,-1128.51485368268
2017,-398934.739403918,-409025.408139757,-42728.7445226814,-23912.1080913897
