year, winter, spring, summer, fall
2000,-2.52786023729291,-6.23279471342078,0.036124372000838,-0.129645651587918
2001,-27.5464598927387,-0.0232663389187526,-1.79771195654646,-9.24941049655995
2002,0.816614432362142,-0.669335125056819,-1.74189206147499,-0.748808366142749
2003,-12.1806561847181,0.00841698028434701,-0.0616351105374784,-164.261702744434
2004,-159.647983025152,-0.0181210536967906,0.506610269281083,-3.29297947238731
2005,-5.18399091023455,-0.345543582619795,0.196670139701983,-12.219646820038
2006,-125.077465858951,0.161367461783524,-19.2414077651221,-11.0210216708254
2007,-72.705560837314,-0.418488165592608,0.275852232757704,-41.7587631692138
2008,-107.212222822349,-0.112518381621986,-0.344690791796244,-8.04110325899594
2009,-82.9383081770787,-0.185761199361739,0.137425489095163,-4.18782665851023
2010,-67.5630702827206,0.00722846451700521,0.0857512713396038,-1.89002473235234
2011,-62.5006254814964,-0.145909447529975,0.0183249823535201,-6.53576810135083
2012,-17.1485291483428,-1.8958696141133,-1.4782893490284,-18.9255121558974
2013,-181.118430803152,0.139606560372793,-10.2980810022618,-19.1925120213639
2014,-55.5126919858579,-0.112610168276014,-3.94553489520154,-14.1675047478424
2015,-11.7610686435796,0.0232575305834286,0.388162410161976,-4.46467649404074
2016,-7.62815040057692,-0.771932864733616,0.120827485424186,-0.360786264911944
2017,-0.283182711094971,0.266570870645141,-0.528931706668159,-5.93086860746435
