year, winter, spring, summer, fall
1995,-48969.1407998356,-2015.48008017825,-1496.60810411864,-10526.8989799791
1996,-115707.372031091,-991.879405944902,-397.81709331082,-7614.02470342048
1997,-87688.1776078112,-759.497428054885,-2964.25100871396,-12622.6703651098
1998,-158792.894303108,-16919.7701859504,-1211.65234273612,-1435.21661039873
1999,-7342.43335961199,-756.873258037643,-466.251700158639,-1306.81112084535
2000,-30347.3737016123,-4509.57876444358,-1007.29089321309,-833.418019565521
2001,-202713.605437793,-359.563561274359,-159.763098449854,-3480.24478417932
2002,-21935.3618539611,-2955.39926101854,-2012.52816148878,-5785.90323197825
2003,-251505.258058122,-6319.74378377146,-5541.53655175411,-76549.1113310444
2004,-111426.108721711,-7325.19154707031,-1625.68609530553,-3806.54273470105
2005,-32651.8262669559,-2881.02845313024,-2710.03250568102,-12828.6565646154
2006,-51042.9448531305,-1024.63972374507,-168.234330223769,-20901.6199953101
2007,-46079.2377696382,-667.54688507051,-101.859304432554,-14271.0680787756
2008,-11773.9976818141,-456.617001865942,-122.871234936726,-430.100458240068
2009,-7007.7537114605,-363.555565090602,-322.278121734575,-3649.28055922752
2010,-40225.4066494903,-5970.85033878909,-779.962500333038,-1756.95291155264
2011,-3018.66678684569,-610.926391927337,-164.917741219169,-333.738069352248
2012,-13129.0273672459,-681.243720834172,-237.386714339903,-7211.12325696719
2013,-18413.9916328592,-966.514714336684,-710.546144841637,-9537.30169554113
2014,-144544.6892525,-613.578248274866,-6957.39735836375,-137.781212898663
2015,-24979.8890339617,-4689.22938783644,-276.707610707605,-10540.9074365854
2016,-97021.0878975935,-7775.84789478561,-637.916375262551,-1073.36099753047
2017,-16126.3837906558,-3363.09619561993,-3466.62658133827,-8197.34639278047
