year, winter, spring, summer, fall
1995,-0.47925063573907,-0.37480880726224,-0.0383369924745178,-2.54925469200054
1996,-9.34353684379459,-8.17479057470237,-2.61198376985737,-0.11975432978726
1997,-0.566322713772882,-1.3506352930984,-0.682699178175275,-7.05478460498579
1998,-0.147545614819317,-2.56855394684045,-2.88992009040597,0.237333380784185
1999,-0.503408530024104,-6.24476818977483,-35.1781724260333,-626.636301659862
2000,-15.3191049530978,-3.68901774254163,-1.51442677439205,-0.259187783453381
2001,-0.0587542121947469,-0.77493176122533,-1.69115518058578,-0.0332280077099567
2002,0.0893290142936264,-1.66010568310551,-14.1308463381727,-2.44093665607665
2003,-0.914423098215623,-1.88480830125483,-8.71273513530814,-1.94310695569749
2004,-0.239013504698876,-2.80582388610226,-1.20074025259507,-0.802936550365108
2005,-3.09700761953545,-1.04785052304237,-0.200767910162347,-9.97576164944019
2006,-3.27164964712386,-2.62434339058253,-20.7838956326411,-23.1259662019951
2007,-1.51351461270465,-1.1035003903152,-1.74100092808799,-0.349530100735986
2008,-33.7213407189593,-0.209897767401526,-4.51056961427861,-255.799978900954
2009,-94.4947292854725,-0.0874474023141518,-31.5466038000042,-0.393183498699247
2010,0.34427596228646,-1.08689142306802,-15.4767500746994,-0.985508633767048
2011,-3.24505276088994,-65.092257866607,-53.4722913779257,-3.77755973375003
2012,-3.46471421813144,-0.566412700732405,-39.0059608409422,-3.1018272507281
2013,-0.72016907361225,-36.8697372298971,-44.8498135722397,-0.289511401464691
2014,-32.2024291979272,-2.23220247882792,-5.93140123996614,-88.8590033899381
2015,-5.84150001110977,-0.941446728751072,-2.58712089304679,-1.0316095688941
2016,-3.02111465358665,-1.28783824352598,-1.99165142055672,-4.90663664877361
2017,-1.53253385333815,-0.652859823281989,-8.19006739143483,-49.6723605430091
