year, winter, spring, summer, fall
1995,-9.82449311840153,0.118787531659982,0.230879759563403,-27659.6509343957
1996,-1699449.76577932,-138.643819325572,-4.09946412705157,-3.37248416526244
1997,0.600442079200369,-6.38997343054402,-9.47551849958199,-Inf
1998,-0.573799650183218,0.375161599039999,-12.8113241646448,-98.9405792382125
1999,-1.26658800764406,-2.30682155473467,-1.91521057379367,-190.885448401031
2000,-12413.9284475044,-0.716397287162458,-0.405929539507647,0.385691144619434
2001,0.428664850778796,-0.684227405465706,-21.4465348959158,-142.210498218188
2002,-11385.2971445046,0.238964084941111,0.102201989287142,-0.434614984859034
2003,-1.33183647373707,0.257597846247315,-0.473604021203752,-255.281859894008
2004,-4.10699334186251,-5.49099444935726,0.559673286083087,0.312583741009964
2005,-4.8137006873764,-60.6924697970001,0.447882438910104,0.242658559884868
2006,-1212.09696402918,-2.00830194663887,-633.679980028717,-5.38137173380558
2007,-15.870038678411,0.30469311765104,0.430128248066401,-23.0890775070486
2008,-Inf,-0.551342033209042,-75.9218997901533,-1.49544493361
2009,-Inf,0.342826534899679,-0.769172436435372,-1.54611461312218
2010,0.394907139853831,0.19233134877993,-11.6380102750143,-4.09181347396245
2011,-1148.13602933749,-534483.31977983,-Inf,-2.73744651735435
2012,-0.146523393714336,-47.1672834957798,-49.4434020860465,0.641868006926704
2013,-37238.2388087535,-2.52668361144497,-138.31048164534,-4.42979645666031
2014,-11429.9953780125,-60.1268888801083,0.0958876700903932,-0.113784442882433
2015,-100.025402786426,0.234995902037369,0.00414925720320847,0.0475297724076373
2016,0.0887731279708693,0.230992923911906,-0.944809455690334,-8.48606530796803
2017,0.203494164746916,-12.5870429882401,-4.41894667126727,0.0560053263266926
