year, winter, spring, summer, fall
1995,-65.829548832374,-17.3149480770538,-10.2970016344338,-12.4944703604942
1996,-123.353318677302,-5.33320528738895,-4.04063505427396,-8.10324170870529
1997,-159.674653190181,-5.15376150897338,-37.6905490147405,-47.0041068411355
1998,-411.073505271966,-82.4226390080879,-23.4698765972642,-24.969917429394
1999,-81.1653097859179,-13.1408354993611,-17.887060344918,-36.0876205120992
2000,-110.981291911512,-48.0960765398202,-51.0898970619923,-14.2281400279521
2001,-3475.31686171114,-5.74743832598402,-9.53611824816335,-50.3297361528593
2002,-173.050648102284,-16.098702974138,-55.6243103564713,-15.8009564791425
2003,-183.119167235216,-8.21766114635067,-12.1319838210121,-11.460968863565
2004,-8.54390474952095,-11.4963348040116,-14.5123052332456,-11.6448182485669
2005,-55.6065684424321,-12.3307310497202,-12.1829120842167,-53.9578774020274
2006,-134.56730787087,-11.1566757331206,-3.42634417757154,-70.1322345519957
2007,-37.6107774558737,-6.69130744690885,-5.80752972550335,-84.9396857479837
2008,-71.6340237530953,-5.09053963825547,-9.26057141377224,-8.04559977456637
2009,-23.9736322639504,-7.18243770903087,-11.3436274200709,-8.43579192181865
2010,-172.421165455915,-42.4685836161135,-16.5256499835492,-221.446514793325
2011,-51.8460666860533,-12.569870401453,-20.2848887040173,-8.64528316528938
2012,-62.8706187421093,-12.7436059249276,-9.02355688231562,-7.29656270280548
2013,-8.41672168637149,-2.68945881853746,-7.96314896872949,-25.0198080329362
2014,-268.189027485883,-3.94518705228596,-702.497990364564,-7.65665879072294
2015,-55.8783352417294,-17.9719234950135,-7.96317916185651,-15.7907591601771
2016,-140.445943440623,-29.5524348241088,-13.2254363902416,-68.9083835570219
2017,-278.098343355058,-84.8058477391195,-30.0593742232946,-41.6723890100856
