year, winter, spring, summer, fall
1995,0.801771582093696,0.356837928263105,-0.343861963875014,-1.60586463876731
1996,0.829803431071656,0.49945630349896,0.560156861862232,0.484603862365653
1997,0.801900593546908,0.136506435719423,-7.89500293155475,0.493327642559264
1998,0.812806322488389,0.806227409827792,0.304608149835545,-0.856146713396922
1999,0.587871164563086,-1.4218834320214,-5.55478237703986,0.478182475585548
2000,0.316024918689401,0.299431686646523,-1.76224495584872,-5.38692834219076
2001,-4.59904477067272,0.754382462072165,0.274757620471903,-18.9193625105244
2002,-8.82526905392585,-2.15347549031769,-16.0346951438429,-3.97769205998646
2003,-0.520244972234716,0.292111129892689,0.345750812063055,-1.83529092355159
2004,0.960293617495145,0.532933671439023,-0.424989472040306,0.876165904032698
2005,0.814392318624018,0.832648544194401,-0.373898097488396,-4.67114086572461
2006,0.729251087575606,0.730977936688735,0.425083439649477,-0.949397100254273
2007,-0.104509560646461,0.668656153137049,-0.82504999000543,-0.547102155624223
2008,-1.36902081073011,0.561638061106939,-0.093173348398145,-12.3293042556551
2009,-1.52712792815811,0.276939958997479,-0.995739209622059,-0.755471508911295
2010,0.901873191899443,0.744215124312367,-11.549160124042,-1.45663277128932
2011,0.795224324851816,0.763005397564304,-0.293852428096429,0.510752398091453
2012,0.727715300865243,0.361130170003387,-0.469417799852572,0.780896676917643
2013,0.764427064389577,-0.32303450986007,-6.25376551880903,-5.39373167864848
2014,-0.502513517914193,0.872818842386544,-1.00220052781864,-91.2713793047512
2015,0.0793352986767516,0.571715088685565,-4.66373313265442,-0.272616662790842
2016,0.682164371189463,0.197718146270581,-0.679767417176699,-3.4937329011538
2017,-0.250225356486182,0.0381653757766756,-1.73179593430092,-8.13285181865226
