year, winter, spring, summer, fall
1995,0.503447284886652,0.197064312400938,-0.179993400408252,0.472875558461044
1996,-0.622108839533298,0.103489748652158,-22.7502665440198,-68.685984472049
1997,-4.88254268903672,-1541.44181333692,-0.0886750836419117,-4.94045041015752
1998,0.574302655878992,0.630730763000971,-6175.50936147186,-109.155965892498
1999,-5972.81944444444,-Inf,-1656.80668848905,-742.36657159215
2000,-224.290373051207,-Inf,-108376.806595922,-Inf
2001,-Inf,-Inf,-Inf,-8127.51191741146
2002,-8000.515147709,-7047.46426433361,-6.77313476720444,-0.0592917623659168
2003,-0.204552324311428,0.492932526370809,0.199373719324228,0.496487688360031
2004,-0.414297728930189,0.417142086785073,0.173596541140293,-0.86144511471257
2005,-1.08359978758018,0.0221405212703408,-0.53379930579777,-0.193592780323655
2006,0.250473739087922,-5.77378693673274,-123.294137041005,-31.7224902794042
2007,-294.530465667584,-4695.29897132852,-43417.0852260982,-38240.5998674751
2008,-7691.73793161651,-2332.67184918422,-97.7773278757711,-997.361445815549
2009,-1285.29233151082,-32.4222682993132,-104.084445611951,-20.3775836589949
2010,-14.1946597259611,0.235630803824645,-2.34635880697835,-6.76977006208346
2011,-31.5803016488981,-2.89846644854091,-600.671077696734,-14.6577151438806
2012,-5.99423233899496,-81.4402957373126,-61.4847941674928,-0.455237903864063
2013,-23.1114647107045,-21.0757343493489,-32.4415763769029,-0.051675460268332
2014,-1.88974801423781,-7.46787965050919,0.28124861388195,0.40724401815829
2015,-4.11087178447782,0.500620803046255,0.376819533152093,-0.690591024691677
2016,-0.252760602886848,-0.36468762764718,-0.145193660832,-0.71074889689693
2017,0.386762474391545,-7.85968364336989,-3.12669799783959,-0.58051956437403
