year, winter, spring, summer, fall
1995,-9.44024463787988,0.879172763181174,-2.20179717710582,-54.1008708322305
1996,-258.142804298394,-1.86107666355375,-0.0230195633627861,-15.0304886532467
1997,-1432.33926906637,-3.95567995035352,0.37573048398118,-1.37768068148031
1998,-14.416638245082,-1.35020471495704,-2.60299494649113,-71.9272479225937
1999,-68.8772310501818,0.149654659339564,0.459446166228432,-0.948584815513037
2000,-2.02811181537474,-0.986949621074842,0.556547384635949,0.41245587412125
2001,0.567966947811746,0.53666342087528,0.278027768723539,-0.349260285099938
2002,-8.10917492655869,0.378690496956523,-1.36324246463508,-8.65784805449879
2003,-314.656963756817,-0.888221756973529,-1.22615766696298,-8.01393013053741
2004,-500.560070681763,-0.929159886032209,0.4620698016471,-0.0135068852674824
2005,-64.9786408807675,0.471684311144275,-1.07863294356409,-7.7512102938995
2006,-83.1625913245323,0.512940995587235,-3.83194091660459,0.375184830702525
2007,-152.838131871984,0.525524962695055,0.373086956111498,-1.41657901737712
2008,-282.967879700408,0.051197723219348,0.783220170725356,-1.87614866090292
2009,-71.2653114771677,-0.486332241007854,0.679357362092721,-4.50231688253731
2010,-75.2908567031068,0.370690719089602,0.182033383240868,-4.96776712028223
2011,-1.87992418214872,0.573261930405545,0.654839742912223,-60.5283293555928
2012,-687.594583459955,-9.05136196277393,-25.2216166529799,-1.3146559979183
2013,-360.271603009507,0.586697545360253,0.482108760260811,-98.5273692911809
2014,-1212.04908511406,0.646575302565455,-0.664935989960909,-2.25483079845647
2015,-324.326560941886,0.337464002861947,0.3319918418946,0.203893978738616
2016,-9.88570328918651,0.206365665011715,0.36035701065176,-0.563635992368142
2017,-0.758194604017654,0.371703354478155,0.487592786250627,-0.164306153747016
