year, winter, spring, summer, fall
1999,-13.6637062296417,-49.2080010704578,-10.6327124249647,-0.66487334072615
2000,-36.6322208208769,-Inf,-27.2882366663486,-10.0923661437689
2001,-Inf,-187.962522940774,-6.44515293064121,-0.158848945780733
2002,-5.98313217633757,-116.89118415762,-17.3712097259694,-10.3833313956021
2003,-0.763682743049811,-4.17826586389364,-1.86714682044343,-8.71594905227224
2004,-0.151493577743463,-1.87998384317707,-1.53917410085589,0.285913162410794
2005,-19.0533887639246,-8.48550785000788,-2.19903228449527,-13.3410760787052
2006,-0.448850718803971,-1658.98168955472,-10.2483303558823,-39.5312953763345
2007,-19.3941423766816,-Inf,-0.747562011487034,-4.69564450003125
2008,-6.67984108326238,-5.21497851626963,-2.16246968836717,-92.6899595949366
2009,-509.184995072273,0.438893486221191,-2.88805666167433,-1.35215495436852
2010,-3.39347009694476,-2.61107844514287,-0.835322498493934,-0.264528895451129
2011,-4.99452898948155,-1.74903183530147,-0.487528022174625,-2.66714205887852
2012,-37.119085067151,-Inf,0.144114818146807,-0.617181052333666
2013,-44.4873647412548,-1.77280966786785,-0.688698453502967,-5.02971776713845
2014,-11.2020647858518,-0.500885774956199,-4.10776169028938,-0.241959679533763
2015,-2.31965480620652,-2.04800403459886,0.190836878398728,-4.02711253257479
2016,-0.200964565957437,-9.1405475607694,-0.302585574621157,-0.329977199873803
2017,-Inf,-Inf,-0.101838934845049,-0.0202263387311137
