year, winter, spring, summer, fall
1995,-13810.7959459635,-3088.91703778389,-3638.27463771129,-1004.9310500825
1996,-1108.16977882622,-1345.57351183674,-6369.94453809972,-292.839978259451
1997,-5132.55559998142,-4021.90606001395,-123.633136850691,-693.138536000944
1998,-2446.96330021896,-5824.38851811923,-342.2207894933,-1376.18849778177
1999,-4645.28286955241,-5001.8425424987,-437.47487858688,-7564.47715524023
2000,-7976.25352521726,-2389.39209259171,-57.2144515018321,-113.727255214896
2001,-15907.6531749797,-94579.0788249284,-54.048381761205,-25064.0311977916
2002,-6077.70961389336,-19366.7974145489,-4834.24733688491,-10.059703194573
2003,-8030.54261230925,-43465.9539373162,-11468.3392208092,-Inf
2004,-12160.0301191997,-Inf,-43972.2432369934,-Inf
2005,-97277.7697285354,-1553410.29640713,-1317.38233616069,-2967984.30472608
2006,-111429.658420139,-64044.7213870975,-700.440137552628,-24700.1362873197
2007,-Inf,-Inf,-54.3376176644906,-Inf
2008,-Inf,-Inf,-389.937306960202,-Inf
2009,-Inf,-Inf,-Inf,-Inf
2010,-Inf,-Inf,-1618.32624413014,-1970520.75640801
2011,-Inf,-Inf,-460.105292843532,-613.187128376585
2012,-Inf,-Inf,-31.1312955967008,-177701.448709705
2013,-Inf,-Inf,-954.423760483205,-394.246128703872
2014,-Inf,-Inf,-43.4884923118726,-2157.34639027422
2015,-846881.592675731,-Inf,-48.1362050219842,-23593.1019357331
2016,-Inf,-Inf,-310312.184719149,-2182.9792436114
2017,-Inf,-1504517.00347006,-50.329658410696,-3178.56408265491
