year, winter, spring, summer, fall
2001,-4796.72345218929,-1405.21439485086,-610.172631773004,-2033.53824124736
2002,-13435.8577761818,-1384.76333340534,-185.554699185865,-1885.55853610842
2003,-133287.906603154,-34993.4969202893,-6461.88888925827,-3670287.85930443
2004,-10766.4544046532,-1143.24293646269,-1669.61978128962,-5914.64047260807
2005,-13401.5378706667,-2364.94099922495,-466.104726460477,-4828.37226059119
2006,-50126.6887783438,-13528.3973238974,-422.80059160242,-2277.50397658985
2007,-1778.57147557263,-18066.7566392716,-688.238526455069,-16354.4385203184
2008,-35985.3161017496,-14207.5743674912,-614.172098483201,-4238.94231677821
2009,-9471.38428135841,-54742.0678526326,-373.422689377637,-909.80308110317
2010,-7821.90659297651,-10816.0824974297,-222.850956117403,-13755.876560186
2012,-1620.76573870773,-5327.43360902776,-661089.883145985,-Inf
2013,-Inf,-Inf,-84410.9846942518,-Inf
2014,-6793.7772960993,-69027.6518225334,-338.168592608532,-18195.4526328833
2015,-44823.0394073297,-10267.5160979979,-378.130406505924,-1870.81500649945
2016,-2281.41615149064,-5350.06284811264,-133.440362115544,-1422.45562733849
2017,-5260.75661298164,-1389.25267646459,-506.725895235861,-622.997462921667
