year, winter, spring, summer, fall
1995,-0.609248270900956,-1.28825695889946,-0.45468578289143,-1.4690563979846
1996,-0.198380461040638,-0.997368555373131,-1.24069118502475,-0.980526128345053
1997,-0.0667041916570166,-7.74413653014969,-0.0655342670441013,-12.0963672322861
1998,-0.230937550950842,-1.02082067636848,-0.745044769743989,-0.627022166797779
1999,-0.118528686240015,-0.244458478734346,-0.127692909139535,-0.587009505924808
2000,-0.834784045381205,-0.129225825010152,-0.325918527023684,-0.314784310950668
2001,-0.090455519258932,-3.56462728379773,-0.456446845967432,-1.50907049732644
2002,-2.03063210672705,-0.919257395893532,-0.636936036497054,-3.1108287801135
2003,-3.67611348133348,-0.661731455943398,-2.54712135784712,-1.63332450985534
2004,-0.950705490351812,-0.293657981730571,-0.854125152442378,-5.8789809844973
2005,-0.258444383998878,-2.08605829726726,-2.40697797483233,-0.525187299253853
2006,-0.88892931396106,-0.390327610981928,-0.42411613601547,-1.97531997888521
2007,-0.373505636992609,-0.411743227717448,-1.83658335116466,-4.58853825623221
2008,-0.107355696024924,-1.72298848252827,0.175397325524769,-1.37498148155925
2009,-0.0584727821651438,-0.59848281385688,-0.0538126598839317,-1.00818847231915
2010,-0.0949898033490564,-0.870967476496198,-0.099863453623827,-2.16228469114864
2011,-0.674749268546011,-0.943174021292026,-1.63742592779927,-2.55746512639085
2012,-1.05870111374412,-0.35442677803144,-2.00218589313361,-3.18846239626293
2013,-0.24416382200565,-0.044729531723634,-1.04962173463246,-0.541229872725232
2014,-1.06945156646144,-0.339164931744415,-0.846038382444041,-2.83303140152146
2015,-5.0845630515038,-0.185131095739128,-3.96429407545254,-0.730446383122097
2016,-2.03323383195163,-0.805293216544599,-0.924929028262759,-1.06166031978865
2017,-0.336744703898904,-1.13763302560184,-2.38212560688553,-3.00154073068562
