year, winter, spring, summer, fall
2008,-10.6913464219613,-23.2277784561579,-0.511669420256478,0.73254542403508
2009,-29.9135347968948,0.322035029248576,0.118369771870039,0.652402565495962
2010,-23.0381063312372,-0.0403003930745816,0.61266377762886,0.721858862547277
2011,-0.472562827824049,-0.183772194475114,0.287351820162871,0.294456582709502
2012,-0.0672513830989678,-1.93229781329175,-1.75184704780432,-0.509471366177733
2013,-1.16784572123494,-0.618273673166359,-7.04925794070871,-0.249468704068439
2014,-1.47825294234629,-1.2837904318221,-2.02271043581832,-1.36109478721136
2015,-0.779154847526828,-1.34870933909666,-0.824144639597677,-1.10409316162285
2016,-0.670658595688993,0.198715020275365,-0.586625750188702,-0.444169993924925
2017,-2.56315697350842,-1.54579983522367,-0.915706607099753,-2.92995589615656
