year, winter, spring, summer, fall
1995,-23.5651090922772,-0.204980394431028,-1.99730637779288,-6.23996895138322
1996,-5.2056634495062,-2.87120640107676,-24.5068084143336,-12.2690411544494
1997,-1.31116199330901,-5.45488001303151,-14.0548994264678,-35.2708288465066
1998,-1.83445376719326,-1.97864354061587,-16.7773883387275,-11.2259201329173
1999,-1.65738181010484,-6.27055331983095,-9.36329015738506,-9.70207790827508
2000,-10.6089385677718,-1.38376924567472,-34.4133826425508,-9.70457699870166
2001,-20.1038259810025,-7.12557651865009,-69.4108986259302,-15.4280821984441
2002,-49.4335956238701,-1.67495383589553,-42.3790415447088,-6.76507136277863
2003,-129.859698857587,-3.80658980772189,-8.15132381813981,-16.6518295260955
2004,-19.4489956657019,-1.45533605451594,-20.3122984478558,-5.52168012905826
2005,-13.7289812641939,0.508548763977565,-1.77946164164789,-14.341002220357
2006,-10.0050017688199,0.78237432925047,-12.7838583128861,-12.3945122203559
2007,-9.50704142997616,-1.02575166411464,-19.3806779072591,-12.3045366652902
2008,-23.2685305246214,-0.321545901878911,-16.8563623207952,-14.9116781931405
2009,-41.6063790896364,0.293906516335156,-9.74343946143389,-4.60709339445068
2010,-26.7921263323765,-0.184199818223481,-2.34083773847583,-5.3844006346264
2011,-7.68379443046281,0.0597556958432801,-1.07613533726983,-5.2672845070159
2012,-13.6360278010015,-0.228736077411042,-54.958351246652,-10.6575231918198
2013,-6.21229744878664,-3.58740470592138,-18.8960540496992,-8.78364102114477
2014,-18.5145460970556,0.0521172233720509,-1.81972943881352,-10.5302666720471
2015,-3.42232386577691,-0.48825266004541,-22.7395493254132,-12.5482995079127
2016,-13.3792194147679,-0.178399856704962,-25.6890449997499,-12.2457286024608
2017,-0.809314927326207,-10.6289243470498,-10.4699103516169,-5.75427664949015
