year, winter, spring, summer, fall
1995,-65.5152876935059,-16.5296729567984,-10.0335047994923,-13.2936412188643
1996,-131.349883111831,-5.17027551154229,-3.80395899019677,-8.09238767569613
1997,-141.563257836325,-4.945653451989,-36.4188525109205,-47.9579246529351
1998,-444.436811681887,-75.8647405678901,-22.2999071826597,-24.8585543627747
1999,-76.2272602137313,-12.3615906860712,-17.4161306743062,-35.8063987365557
2000,-111.608811039948,-47.5383085250491,-49.0286842403063,-14.0144774292489
2001,-3253.1238975822,-5.60157920546636,-9.34222059260092,-46.6156257137862
2002,-147.40900953815,-13.0803753342385,-53.4398560772394,-15.9642349579283
2003,-192.119965602345,-9.05444165668382,-12.1352536735329,-29.5484385444324
2004,-4.83597948228287,-10.0722976269259,-14.5535969272608,-11.6082801453473
2005,-45.0095963947068,-11.9721084388445,-12.2026954203317,-53.6950806699037
2006,-133.46529912561,-10.5556192667116,-3.37104856083117,-66.8541799288159
2007,-27.6437358530488,-6.21741592253013,-5.78119914471617,-82.308483810361
2008,-58.1352941095609,-4.56642238390611,-8.93058515055665,-7.92642289141007
2009,-22.4248389348637,-6.62719220998605,-11.025831288705,-8.46332827314623
2010,-172.713059533964,-40.809348256787,-15.9804680615105,-220.213074559742
2011,-51.4150181457591,-11.6982931941026,-19.4038237589959,-8.56153563695501
2012,-49.5110629988876,-12.3048368613672,-9.05451064057076,-6.86489209742558
2013,-6.74291788065581,-2.43934572382737,-7.9967510171618,-24.9698409831626
2014,-260.694995512533,-3.80404307555597,-700.097116593949,-7.381154879639
2015,-52.3326245105638,-17.2096587171919,-7.12723217491292,-16.4239757938992
2016,-137.342147192035,-27.6407022879937,-12.5677170793738,-68.6253979523926
2017,-266.766912245356,-78.1437517596006,-27.8678036696107,-41.273040004946
