year, winter, spring, summer, fall
1995,-51.9413159570344,-3.49869621084411,-0.262601648425854,-1.02528015770893
1996,-445.347330185944,-0.195216640449376,-0.70573426570067,-18.6989248697745
1997,-2927.85225753393,-5.74995436632462,-3.82099674863483,-4.05581081957733
1998,-944.876545919769,-7.63604853717212,-2.16602175079933,-1.52535541472413
1999,-837.933966665921,-0.328959746245062,-0.618698018253077,-2.39961179491569
2000,-0.796844271141513,-0.274344460200959,-0.516673102905174,-3.19095126532856
2001,-867.615113224419,0.00703398734571936,-4.40408728080652,-355.155463125369
2002,-1598.57909315434,-0.747911292075997,-6.24721814578766,-1.0871380534152
2003,-3620.305708797,-938.947344466934,-3.90465699031269,-5.17354692393325
2004,-214.403187020032,-5.01843937915314,-437.090949039707,-1.79564773556127
2005,-29721.4880826176,-49.3599848131585,-10.7733424434502,-2.98322349617919
2006,-0.410460743202121,-1.74134372105663,-2.7156697321808,-324.295693002191
2007,-6559.33358953034,-4.29866098574168,-7.74088275295755,-2.55242865648582
2008,-1939.30670457514,-0.300685821206229,-7.24626104043005,-84.9785456058704
2009,-4628.92362117321,-0.968246727073953,-1.97765541680045,-1.71975301828276
2010,-1303.92271414714,-6.6021363929414,-3.64261057091598,-1.75484443283626
2011,-1981.40713250057,-0.346728188649149,-5.84279869258098,-664.05524425813
2012,-1855.54680111664,-3.04841953579457,-79.5985796378032,-1111.66326726143
2013,-5210.11557510783,-3.38435072337239,-54.9669390733164,-0.0608407971166949
2014,-2198.5950946492,-0.0102310650633275,-0.297792652045863,-1.69692880189759
2015,-11490.1342466403,-8.73993134637653,-6.54988472628317,-10.711820716413
2016,-734.390626711792,-2.78492943980778,-0.608048746492721,-6.69130793693529
2017,-800.642658088724,-610.167852671977,-0.0953104307716268,-0.510076429586623
