year, winter, spring, summer, fall
2002,0.154692569215439,-0.0588643600001129,-8.11383872081327,-0.812174121465604
2003,-0.0488579824305442,0.149841951810771,0.543132731773909,0.0342824489913365
2004,-0.0763363024538843,-0.227808308886633,-1.77982686782875,0.21350936205343
2005,-0.479143351484623,0.565425195553959,0.0946636383591731,-0.058197105386091
2006,-0.90977366182277,-0.76826732331118,-3.5592437523488,-0.974162079103123
2007,-0.359474789011817,-0.87321198999594,-0.50852771323625,-7.37789792161139
2008,-0.145853106104122,-0.563299019682853,-1.51045079507637,-3.06149651238606
2009,-1.14394091219671,-0.344351595975243,-6.163341796913,0.335407643755562
2010,0.190807965428806,0.0974583419624713,-0.766532678314981,-1.18726046179177
2011,-0.25194158286371,-0.627032466276571,-9.04582110146735,-2.78870472323515
2012,-2.14227459120057,-0.0503181439445948,-4.58510117881719,0.467218578025488
2013,-1.04272168871226,0.0931282424607336,-2.27771514028485,-2.45850057932107
2014,-0.136066994300285,0.0635199251753675,-26.8643859422645,-1.94024644449978
2015,-0.239057298078131,-7.14170923980929,0.150042943137815,-0.111205217272334
2016,-0.655427622335159,-1.05222445204158,-12.2309489004964,-23.7023380315441
2017,-0.470846883177687,-0.228722252470604,-20.4322386039449,-0.879787133263895
