year, winter, spring, summer, fall
2003,-0.071998488506122,-3.56176587014582,-Inf,-Inf
2004,0.337774807326464,-7.55868258609487,NaN,-3.01520862186342
2005,-12.1278535229849,-219.837482503499,-Inf,-Inf
2006,0.347767733444167,-0.346189095514231,-Inf,NaN
2007,-0.0112359550561796,NaN,NaN,-0.0111111111111113
2008,-10.5921087691251,0.0620875627285217,NaN,-8.1
2009,-21.4771359628217,-Inf,NaN,-Inf
2010,-114.16346057972,-7.80461396306528,-Inf,0.0538584581772786
2011,-9.66034571884723,-191.833265250545,-Inf,-44.1296103395062
2012,-Inf,-2.36155231829574,-0.0109890109890109,NaN
2013,-Inf,NaN,NaN,NaN
2014,0.250156054931336,-0.0629133597883598,NaN,NaN
2015,0.155205620659722,NaN,-0.0109890109890109,-0.0111111111111113
2016,0.0527019769402295,-0.0222222222222221,NaN,NaN
2017,-6.18699520783976,-Inf,NaN,NaN
