year, winter, spring, summer, fall
1995,-3138.54542905353,-2.59354020376727,-9.04275113807822,-2.37765872528624
1996,-53.8765632437749,-4.14161185584991,-5.27022837670716,-180.526004911465
1997,-15.8554030714532,-6.03509640552364,-1.72233112436117,-5.60618825065671
1998,-5.60716628001369,-2.09107620025693,-23.7125326472106,-4.12069462462697
1999,-5.14839882976727,-16.4208800314598,-0.616500834945492,-1.09507288315314
2000,-23.7965723098796,-1.1423351509288,-8.68155249759289,-2.44024967128382
2001,-11.0116312140148,-7.05905441063092,-1.3457363072302,-8.52922231635197
2002,-6.02269409567365,-11.1966823368626,-3.26278397570848,-16.8594590162498
2003,-12.4621891109253,-1.36661221778247,-5.95475162678593,-10.7938094904893
2004,-16.3024321105334,-2.6742601194838,-13.5248820594425,-7.40952316983403
2005,-14.0487195439453,-2.56550582541903,-36.0982535564097,-3.29493478439087
2006,-20.8571448596035,-1.52868192972525,-16.7333225031269,-36.0485114341111
2007,-15.0657600217346,-1.22672236220407,-313.642822363954,-3.05706455650352
2008,-16.1079678852564,-6.24691582474566,-65.7986432046642,-7.92748974958641
2009,-4.06344547281855,-2.81206312724633,-9.5511115265657,-4.32919107200538
2010,-10.2213919324731,-1.68728045097085,-3.65373667014868,-1.65207241287869
2011,-6.72085554356476,-5.77240901289649,-29.1794608451763,-6.39471734728254
2012,-14.8341476334274,-2.14273064390296,-5.93460493756655,-3.65778829182705
2013,-10.9586929787323,-5.18838747465096,-2.39422514246081,-2.20378799231834
2014,-7.73927146526989,-5.34271578950759,-7.94373678806299,-9.04692734485855
2015,-14.8319030251019,-20.2543099488944,-41.7049459119775,-5.13673600109726
2016,-4.31370179379602,-3.06476603942583,-12.9942621947347,-1.32735423305741
2017,-40.1140237221785,-664.247004731378,-28.4147564981434,-2.56507822706853
