year, winter, spring, summer, fall
2003,-64.7237251692044,-0.904967531131482,-0.241235704659417,-26.0867239447353
2004,-4.00216159695442,-5.46075703484064,0.481320736011053,-0.911390557058763
2005,-269.468134216883,-6.39316683580493,-11.2031221833552,-16.8301575226631
2006,-16.6928796556202,-3.36106454714761,0.0821020006442631,-25.9042123592693
2007,-7.89978688091736,-13.1044578210913,-23.6358842748164,-27.7721664549078
2008,-20.3338739769473,-31.6021804067058,-3.03286543682137,-111.333973840838
2009,-501.571285114961,-4.33784900205544,-382.344686264624,-617.234648927798
2010,-20.1798594386224,-66.1701820895475,-19.65891312145,-265.571670693361
2011,-10.3653265707519,-18.7255017813291,0.0328866630026171,-16.5151553187549
2012,-679.825284335946,-0.337750586918291,0.906926066464846,-79.5123724322442
2013,-4.64997652480735,0.37456645286217,0.0726514078210795,-0.481998970534945
2014,0.230966068538574,-11.2821914567043,-7.49204794593341,-7.52040282105757
2015,-32.1106915715206,-4.74884601818871,0.467499050632402,-0.337368695001702
