year, winter, spring, summer, fall
1996,-4.06118259159348,-4.70950846654432,-30.1640901090139,-7.31238700283779
1997,-5.84877103817209,-3.12230376787367,-9.8130040667736,-14.515473954628
1998,0.293676082341849,0.338964961533742,-21.1113933674718,-12.6786325494757
1999,-17.090007587404,-32.2723310332677,-3.47117707280529,-7.59977923524386
2000,-1.20354509149016,-5.5543540617973,-19.7911309337954,-7.10806768780134
2001,-5.23267896795028,-3.60980060327869,-19.4471867148446,-3.66509171026192
2002,-5.67745405045838,-4.61186227458353,-30.4236474031844,-3.74909728002293
2003,-4.29810863209868,-3.40342124270053,-13.2244882319157,-8.04374699136904
2004,-3.90866851432266,-3.59381284635524,-29.8661460898003,-5.22719493363447
2005,-2.68775929956292,-6.12431639207361,-43.2977899022437,-16.5806431282908
2006,-5.7835650320991,-53.4701584661899,-19.370714345305,-7.29840499870604
2007,-11.808429361575,-8.79183216907249,-16.008193121609,-10.0101031917958
2008,-7.46910109059979,-7.96730735077121,-14.0492244780242,-4.10098572901013
2009,-2.38155415859443,-9.64604480082694,-31.2714251475084,-8.04674603519266
2010,-3.12151458821806,-7.25649063864553,-89.3720830243888,-11.4647154188846
2011,-8.5238394940878,-6.16681251400134,-13.4925580171842,-12.9515385142355
2012,-2.2044289675102,-11.9958101698892,-44.7787023020549,-10.7677946642433
2013,-6.24757668987769,-11.4677494275889,-24.1058276051577,-13.9055553626917
2014,-18.044814865988,-6.08534570584615,-14.3619807661308,-3.38299709304658
2015,-3.02936271185464,-4.98878349699373,-2.14941061616656,-2.31899760669625
2016,-3.13694171229647,-9.23513803372695,-23.5009911236085,-4.16532621149536
2017,-5.64982718065552,-30.0787707461546,-28.9461063015222,-131.049552410036
