year, winter, spring, summer, fall
1995,-12820.016679022,-61.992333247892,-11.2323532004061,-836.271583035876
1996,-904.70591436852,-3.69013205246718,-0.889367678391597,-181.440766190247
1997,-4893.48707496109,-2.45386361535584,-0.177579326544191,-93.516496763994
1998,-4228.48462977119,-17.6736061916345,-29.1336073677771,-1428.42720211289
1999,-3468.15467599817,-37.2359473433718,-14.3611458910241,-3.69974810157178
2000,-6743.4100151536,-19.1881466371492,-11.5240120261332,-1183.73446191297
2001,-4289.19171293808,-1932.66060219088,-626.9109204937,-1691.11068762873
2002,-8323.43652574681,-215.059835366408,-249.131658723041,-988.572006404567
2003,-7093.25551005142,-21.0890626276415,-731.552354637681,-829.796592075243
2004,-3502.21437184876,-1893.27068695051,-358.666645559638,-1192.35927977072
2005,-13803.3751764105,-535.860930454876,-98.340103618064,-749.561368371398
2006,-19030.7463215865,-135.815151070006,-462.788023998794,-1423.87287080491
2007,-9450.20263783249,-87.6261362643408,-165.486331896631,-793.576777925453
2008,-13230.8317363373,-1.84291955053408,-104.801403311434,-112.248694861265
2009,-7112.78416911253,-54.2097162140066,-28.2899964932831,-395.094349697536
2010,-16585.6251662855,-2.87121284701797,-17.3444900109387,-126.739385715334
2011,-4603.72100853677,0.728346109978175,0.10894578511933,-27.7437357610893
2012,-6768.01831118887,-365.57838050032,-355.333806975582,-1463.84092759058
2013,-3965.37984539657,-81.0696948222856,-1297.60449146981,-121.767718098104
2014,-10834.9725426275,-0.639775207557011,-4.28637631176091,-45.3389011186352
2015,-1985.40456159209,-1.64338952261801,0.838512136004443,-223.059673453183
2016,-9203.56770272987,-0.828026782426791,-5.03502671465373,-303.675297305171
2017,-2630.99100349495,-6.23234334023345,-5.71116268231497,-105.035320529016
