year, winter, spring, summer, fall
1995,-0.706072152598278,-0.721870081536,-0.671633630258944,-0.982842569548601
1996,-0.731817521720219,-0.65239289222279,-0.358065091685804,-1.09090470468873
1997,-0.635515766961518,-0.65650171440089,-0.856774116611039,-1.07417188099672
1998,-1.13107200212494,-0.454456088888539,-0.625640046745674,-0.825481765847555
1999,-0.599556587264629,-0.653241694352391,-0.575833331774283,-0.585496916934356
2000,-0.907276063305336,-0.776384007449262,-0.716899460295879,-0.83917530984712
2001,-1.39727528363024,-0.364772754973966,-0.596437200225155,-1.18805782426049
2002,-1.27375352128301,-0.960467224558404,-0.993222573772849,-0.574599806345819
2003,-0.899067434271013,-0.629766013154002,-0.689526691574502,-1.173340007682
2004,-0.697371300868332,-0.422508020915203,-0.511132192006423,-0.745830942903839
2005,-0.656245553142122,-0.893646227578657,-0.756337484657621,-0.620220940262515
2006,-0.934648635815668,-1.3159741420803,-1.2779197397234,-0.761741584035027
2007,-1.13995184247564,-0.917605870020819,-0.927086479442846,-0.216383136371243
2008,-1.5775561421308,-0.536828429743281,-0.168728932190751,-0.588767624153041
2009,-0.897401159103695,-0.556162337160882,-0.530297587115512,-0.370861695685849
2010,-0.829488663895969,-0.399385685412989,-0.575290643156789,-0.822945195985254
2011,-0.827166189387633,-0.642441481026582,-0.410963237883706,-0.430429116536845
2012,-0.328951564638614,-0.495078848313953,-0.746856006649047,-1.71380928788022
2013,-1.3317796162198,-0.929746149727249,-0.991581581244668,-1.22233261280049
2014,-0.888018701987682,-1.04116379305113,-0.255400093563111,-0.82674512735947
2015,-1.56591793183253,-0.889858762198041,-0.421600524279286,-0.527733561444236
2016,-0.408058793162522,-0.625225440794968,-0.540953055929715,-0.71567250961402
2017,-0.904803060545118,-0.868981221206607,-0.457255059886833,-1.29300215168582
