year, winter, spring, summer, fall
1995,-5.20391617918173,-33.7124090946158,-0.122184046267077,-1.83416714371685
1996,-0.868590936369305,-9.49115107105602,-4.87438458943665,-11.0272104735288
1997,-6.4277114031958,-1.18981774778146,-6.37880907941734,-0.0667156867090373
1998,0.108811437214749,0.0245661147572497,-1.43372871937592,0.283817301259498
1999,-39.3643536323809,-38.5134792582647,-13.3334151311942,-25.108102352868
2000,-526.478905581853,-339.062520777649,-12.3852364215728,-14.9759015037417
2001,-230.654188500091,-12.9552738418407,-15.3799647469118,-1.52733851361466
2002,-7392.72090724698,-2398.05979492946,-13.0245864805311,-11.4248349036966
2003,-0.676498313307968,-6.08615153152337,0.121244517086225,-2.50145266755623
2004,-0.86377349361779,-24.1314758664725,-2.09326935475625,0.227921670046258
2005,-12.6607546495189,-10.6417575920805,-1.0260095500365,-19.1027406701344
2006,-0.403732016697367,-344.699873941934,-3.75590670629119,-1.09497163599608
2007,-16.595848819827,-208.032645506801,-18.775442413199,-40.4711497399462
2008,-29.4419407929291,-25.5424644377481,-4.90988471492508,-68.2390163781139
2009,-57.5931986620728,-72.9923441995177,-9.28544696910522,-25.2285931172185
2010,-3.38239122591376,-2.47248559468296,-3.42012858591316,-123.234866400459
2011,-9.60955320571852,-2.42459612795128,-1.6928841627287,-5.27990366975308
2012,-48.6560743403802,-13.8613440306161,-0.385862003887954,-3.65119648714859
2013,-20.208004493584,-3.11913592395645,-1.85485783032395,-2.13903553022734
2014,-62.430206975653,-3.83986191167382,-8.52422383105037,-0.0844026436295948
2015,-2.36604959198748,-1.24281789482376,0.650905501622787,-0.23728700746008
2016,-4.05352682348654,-44.7948606744065,-1.25375543840506,-0.501063311608582
2017,-21.2217517362693,-84.6078226067866,-3.05968710107407,0.0916414931594403
