year, winter, spring, summer, fall
1995,-63.6244893963626,-15.3095147953716,-9.09569811178571,-12.6497545799852
1996,-125.976882005117,-4.42954586618753,-3.19363957395258,-6.99302968665881
1997,-164.20218820374,-4.28833305774457,-35.6656794417683,-45.8285408712713
1998,-386.653965737084,-64.1292230062869,-20.7040654312366,-23.7932408510802
1999,-66.0951324729046,-9.78084853709664,-16.9685113244784,-35.4260723821527
2000,-109.834113775,-48.0261866479513,-49.1169652696616,-14.1939407669161
2001,-3317.99345681709,-4.37341934249388,-7.47477214649375,-46.6369301559989
2002,-165.247746990408,-16.2087148881429,-53.3277624234412,-16.0138685987297
2003,-194.582548748368,-8.8148626516593,-13.1217455061397,-14.2530835112304
2004,-8.92294658809943,-11.2899888968806,-17.6337248255777,-10.9381234652909
2005,-47.6057240960364,-11.5534528060272,-11.6108217780281,-53.4046290765659
2006,-136.178456174289,-10.5897101312828,-3.31677683633282,-72.2836903699885
2007,-37.9595046060699,-6.06065108190809,-5.53748610711961,-81.1357585026794
2008,-67.8026240765206,-3.56688911909215,-12.6184769705546,-8.99607610731964
2009,-20.7194219307001,-5.9883792510626,-10.1528637779847,-7.31833277018426
2010,-148.756946243424,-36.6429326382043,-13.4359926238444,-205.004566637926
2011,-50.4626630332447,-11.6055477522025,-19.5202800905235,-8.65078223722984
2012,-60.8182106415457,-11.6907613285739,-8.77128751605324,-6.55986531949772
2013,-8.49662420887435,-2.51882353681064,-7.61641043799451,-25.2707399051057
2014,-280.351484268146,-3.97588775060176,-694.175833109875,-7.29769445397044
2015,-56.115819095355,-17.5515058868161,-7.58314422674091,-15.9226568318138
2016,-118.499793149606,-27.0011080496401,-12.4377166034335,-68.9697500072895
2017,-280.679897616184,-80.720424703007,-59.7025674074914,-40.3355437499862
