year, winter, spring, summer, fall
2003,-2.23333687165247,-3.04488835051183,-37.7150368508536,-0.624470105436038
2004,-2.75502765207876,-20.8358079511591,-15.4945624927243,-0.288989656323033
2005,-32.2580798700005,-4.02087831641845,-30.1188376837636,0.15357375789107
2006,-2.47475868515365,-2.22157560348661,-3.6926794499591,-1.65691354764966
2007,-0.76541112394827,-3.55977827268714,-211.30517418845,-3.25902619620411
2008,-11.5538545931153,-17.4843218061559,-1177.04511713456,-2.51381808347179
2009,-0.880212465800899,-11.6475434696198,-45.6688397456062,-0.286458014607096
2010,-8.33804548282972,-44.6943206140718,-6.70535536113309,-4.95528738705774
2011,-5.25695660204604,-2.6763622153639,-2.61991922613588,-4.37618196686358
2012,-0.589069198424532,-22.7466977146103,-2.84009125928853,-2.18369053925584
2013,-2.69318800161451,-55.0365437361139,-11.2097377023454,-2.47523950439274
2014,-9.21531372670964,-19.4495631844438,-0.118759574237493,-46.3998571340665
2015,-14.3802678498457,-39.4081921020051,-390.573836122023,-446.993405661057
2016,-3.79833902916123,-104.67024983442,-31.306411019304,-18.6328321428056
2017,-0.95523022260296,-0.953523206778521,-4.70013360599713,0.87888909091296
