year, winter, spring, summer, fall
1995,-0.857285615063676,-0.670593993980281,-0.385970338421955,-0.384382817538327
1996,-0.000824809829777395,-0.0999849214313746,-0.453945162578026,0.00159272639042141
1997,0.0664719019920795,-0.065089761915047,-0.00539961370689701,-2.42866218557126
1998,8.17978748705039e-05,-0.230725939864839,-0.552519281108511,-0.43441415408901
1999,-0.320921822404537,-0.236032957436083,-0.224914376108887,0.208614140329489
2000,-0.445781039960996,-0.206257368001328,-0.619228966906922,-0.439531714458522
2001,-0.329598310283154,0.00581416871298257,-0.00771739483136935,-0.395434000653972
2002,-3.16406735006388,-0.409629813575018,-0.509252119085493,-0.827111053026511
2003,-0.142084764373776,-0.545434808491676,-0.276677764682288,-0.672410171363817
2004,-0.0413739047403627,-0.3734631540704,-0.305322176350199,-0.158980006794235
2005,-0.422072452024658,-0.0244443256273104,-1.92544577368316,-0.480875041278744
2006,-0.17081323438521,-0.218610636795007,-0.249922614804318,-0.206704328815341
2007,-0.0367298941254997,0.141888460155288,-0.172897754341239,-0.795076290529523
2008,-0.105791402160701,-0.402063443004325,-0.481495532313351,-0.603862040768701
2009,-0.24725593924829,-0.127476351504086,-0.565838297182225,-1.25424562426963
2010,-0.0447582514914657,0.0849564545248094,-0.366343586854926,-0.641988381109944
2011,0.0554443980048237,-0.0651281357111104,0.195537171237592,-0.4280067378123
2012,-0.0475615365357536,-0.110663687166155,-1.85192143909306,-1.66345489883794
2013,0.00959421198268817,-0.147840608168471,-0.153943009009596,-0.0474813369110145
2014,-0.837021201903773,0.0598499487914153,-0.0764361751841609,-0.249748675851031
2015,-0.0760170977372596,-0.345326371483523,-0.0975236791019622,-0.52660181582587
2016,0.0392214455467813,-6.05053750616952,-0.536497845771102,0.0979324667522675
2017,-0.797489216396885,-0.178810115029343,-1.93851396023405,-1.37439355471066
