year, winter, spring, summer, fall
1995,-3.56818883886657,0.309071547376929,-0.795554319263849,-0.577198423845193
1996,-0.0680826290608236,0.509196873977813,-0.60277528872959,0.166267484263488
1997,0.527286445023856,-2.66920089654902,-0.807696007696008,0.464224233312506
1998,0.219280029040725,-0.144959140996646,-0.647125291292667,-0.101652653471522
1999,0.451205038265554,-0.188735252479607,-1.38363632693211,0.375949598415871
2000,0.417471670126766,0.493826696263789,-1.11620171833586,-0.352984351942941
2001,-14.8782424205039,-15.1769624303633,NaN,0.542480253287442
2002,-2.02800142675158,0.176312108634508,0.342147384165106,0.806679098139818
2003,-0.563940820706445,0.00863465676830921,-0.0670409491146138,-0.359132360854858
2004,0.217410021528635,0.125669811048946,-0.614035087719299,0.0086031459272925
2005,-4.63763544717895,0.252976874953774,-0.414842299495306,-0.1358888101983
2006,0.665649518324602,-0.668129402459064,-1.12446640662979,-1.40705413257441
2007,0.26162029786826,-6.00673034838936,0.0678388826536973,-61.1052977693603
2008,-2.17408250455581,-0.491704047143378,-0.0952380952380951,-1.1496098738825
2009,-22.3812472796585,-1.59322830579234,0.125182570593963,0.710315887878891
2010,-9.34262997416046,-0.878725031551996,0.177617611167146,0.108678054713167
2011,0.140482105695973,-0.191516176007451,-0.372597424265219,-0.51793093578687
2012,-0.142732048037454,0.249122281153787,-0.367572070114443,0.0251916027623112
2013,0.025158466398188,-1.27246896293105,-0.0337078651685392,-0.231049079275905
2014,-0.0176957470909824,0.105960916407239,NaN,-4.07410695496633
2015,-16.0870805007385,0.301279040641242,NaN,-Inf
2016,-1.23123759708842,-0.0507865486473378,-0.212979755704365,0.516941658360898
2017,-0.428944865506389,0.137504318852196,-2.40315990225047,0.157728971117615
