year, winter, spring, summer, fall
1995,-7796.48820982772,-22.5787760871162,-11293.1250835167,-3536.11642620233
1996,-2625.67955914934,-296.828691053499,-1954.94637826087,-1421.44863063106
1997,-1255.04224088575,-1172.16871600308,-1746.80973306614,-3780.86629405923
1998,-2085.90383141091,-4792.09288365525,-1117.47989444128,-10282.9710008853
1999,-20070.2938493978,-4151.85899722877,-4950.67584706493,-447.472957618881
2000,-2219.4160869379,-6831.51784105972,-2858.94021003919,-168.034253356603
2001,-1884.26194880087,-23517.8424697351,-6834.71982057808,-722.576300825282
2002,-34.3557998173106,-470.808492891106,-1740.94712331907,-527.380643542632
2003,-1454.13422874563,-257.971918678061,-925.888284427772,-2007.29261509774
2004,-174.716128056144,-2173.44344303939,-1319.72723868005,-53.3925759425254
2005,-2526.76167582418,-1626.62602758728,-2233.88221079183,-410.242640688313
2006,-1166.6147420912,-887.531246336402,-1684.46427182407,-3571.34432711988
2007,-1926.16986788268,-2763.0314941618,-51.6026793221676,-1083.69561076391
2008,-283.690675503733,-41.2187145166806,-386.554961230641,-622.137462761884
2009,-1798.55872683759,-438.454637070614,-1207.68214338671,-3992.54031571388
2010,-959.746438260181,-181.725450842251,-4820.74434419383,-237.766353080332
2011,-80.8496449452566,-101.502688007903,-296.206910321702,-83.8919610351594
2012,-0.11253481506239,-1.22638557628373,-29.4070160964722,-554.442617120431
2013,-158.635829002981,0.111257501888576,-7.74227177797384,-5577.84623914504
2014,-15127.4288745919,-32.5763983888282,-139.762993467388,-236.087717837918
2015,-129.669417431425,-220.218531935573,-1371.76498782908,-34.353632249069
2016,-1.19704469306087,-6.28403416985816,-2.14506139573586,-198.312793057691
2017,-331.729360802365,-87.2607929872863,-488.92525779345,-41.2377958451494
