year, winter, spring, summer, fall
1995,-0.482833869714681,0.52291123373045,-0.435051330111852,-1.30182675735603
1996,-0.75092553393458,0.212825747580735,-1.19178531694077,-2.08813071567181
1997,-2.07040107623278,-0.247914806192407,-0.107444487755192,-1.38198742905601
1998,-0.915492220407365,-0.24318972033766,-4.43055007108078,-0.135190134900836
1999,-0.559208528110049,0.432245959927791,-0.327319080035217,-1.85144693176329
2000,-1.25227520439644,0.0741482109051705,-3.264163453022,-0.948608783957917
2001,-0.908428370067015,-0.558068140254858,-0.174670147970718,-0.604587862860802
2002,-1.88092482502701,-0.0896430486583957,-1.28430809828495,-2.88056870560465
2003,-11.3569115520795,-0.308900449143262,-2.82493051600774,-0.943110481290159
2004,-0.497982291485668,-7.7020799201337,-0.786500532629762,-0.387120865523372
2005,-3.00824417183428,-0.993824699108721,-0.734606389116343,-0.657412665192957
2006,-2.28079034504246,-0.643531358940617,-1.47120415580185,-1.33177228361237
2007,-0.0177244307721791,-0.203964719678943,-1.00476880395493,-1.73539912468957
2008,0.0480625380665169,-3.43321839117793,0.483291094867892,-0.0877566704061088
2009,-2.60779097328841,-0.956088679281379,0.441371618315787,-0.706453924385463
2010,-1.271751907236,-0.78002649141907,0.164722336924073,-1.37469221237304
2011,-1.5382845817232,0.323393314959278,-0.679178508720457,-2.49108028860364
2012,-1.16995682284891,-0.0288025935790468,0.130577945069589,-0.571281657255308
2013,-0.0520486639766562,-2.93024305198132,-1.41047991999587,-8.56978786757097
2014,-0.501727918289303,-1.21860483137531,0.205323561075488,-2.22994014476789
2015,-0.18619194136702,-0.937121733050654,0.276289908800472,0.0391652475803874
2016,-0.119035769116703,-0.198304571607222,-0.473528078871732,-1.31052312025535
2017,-1.78146778158899,-0.214375947815728,0.105171836134109,-0.30149089279612
