year, winter, spring, summer, fall
1995,-1.12004077541615,-0.00395177420605175,-0.650185566648874,-0.100345065192635
1996,-0.382711334727372,-0.564482270032435,-1.9765050520103,-0.461954489798007
1997,-0.63064754524171,0.212602523767591,-1.06696683939257,0.179708416263107
1998,0.0512654932293287,-0.745298096033727,-0.0919193516348193,-0.428317622412563
1999,-0.612265745124484,-0.236885531066077,-1.76468143219415,-0.123215558648944
2000,0.063767785802014,-0.00424007240313906,-0.15635763231345,-2.92008280381128
2001,-0.620682245585569,0.204643807734113,-1.85003115644656,-13.3786836855956
2002,-2.49307715149359,-0.803216158575267,-0.182624033436459,-0.740137984298971
2003,-0.791636419070723,-0.572500689510499,-0.123812031158472,-0.850866953407606
2004,0.101054965663153,0.257875045592562,-0.265953761937408,-2.32520128392354
2005,0.121007590521146,0.0625094847868812,-0.0568184178367392,-1.71648622494957
2006,-2.37375203704648,0.0269992115594815,-0.593800651962782,-2.98398177747611
2007,-0.39243161876013,-0.126917588760048,0.521483220225828,-0.726570902375421
2008,0.0365203205370647,-0.655153929769165,-0.0298107415429409,-1.22807960061872
2009,-3.3511603269552,-0.345286136203002,-1.38833918018187,-4.13769315262066
2010,-0.050112928398639,-0.321213851028089,0.515188611122326,-1.35488074227642
2011,-1.04159433780936,-0.364616023473072,-2.64560829183381,-0.495275598526962
2012,-0.72134594505256,0.46848743952877,0.151096210676422,-0.473762141911237
2013,-0.550945472090248,-0.852611561316502,-0.228266718162136,-0.466139497445822
2014,-1.09448119483428,-0.261409884212916,0.366304975013511,-2.66973434975139
2015,-0.429234633157313,0.498597104053609,0.108181945582611,-2.25691153874691
2016,-1.55918461994746,0.223233428536033,-0.148625608836309,-0.710703320176306
2017,-0.121020770735351,-0.339816092603487,-1.23526147022913,-0.513508209439168
