year, winter, spring, summer, fall
1995,-0.0384776532147264,0.118347453790235,0.0154422681515988,-0.52815221390003
1996,-2.36497262562883,0.172508169141696,0.157092729847626,0.41769042413639
1997,-2.59333482505143,0.100155766296597,-0.323912628465785,-0.2553414917037
1998,-6.37976377407603,-1.93395409118677,-0.830568400920685,-0.845101152285247
1999,-0.0506070720070144,-0.0963418174111645,-2.35801128676731,-0.0415746540406838
2000,-4.6250740015933,0.0135165800320611,-0.599301498853454,-0.00338134420317582
2001,-2.05055006347647,-1.5270998753942,-0.0438862325600755,-1.04845297063808
2002,-1.37711956292323,-0.149271428855474,0.0974245695324391,-0.32795242793009
2003,-5.11108486681747,-0.258092741729103,-0.0325365957707742,-0.34313331267923
2004,0.398395900961291,0.0941488511500408,-0.300177309380455,-14.5652115048434
2005,-0.556817493916423,0.198987328695094,-0.0498195075662127,-0.0653499032082987
2006,-0.699353049290409,-0.189985294121322,0.107553153863977,-0.473394463320112
2007,-0.10367582292124,0.287252411931441,-0.10602524388158,0.0118831882201219
2008,-0.151694854867693,-1.1857380996465,-0.0986587765793567,-0.289454756883279
2009,-0.989377424682244,-11.675746691245,-0.127681338817357,-0.498833486330177
2010,-0.0363012976792434,-0.405558563735947,-4.02220059680381,-0.273567888975497
2011,-0.596655250763507,-0.409812054630476,-0.299896264652789,-0.00593717790110149
2012,0.172738863100704,-0.785295219469654,-107.251194618281,-1.97958705842212
2013,0.475841751806696,-0.170970658582838,0.312371135692006,-2.53206430639704
2014,0.376382571203584,0.580052773034241,-0.234617557175537,-1.51407899045371
2015,-4.31896626147735,0.180347555768785,0.833903489623154,-8.32827751278852
2016,-7.16051311296875,-0.102782883766297,-881.365154144996,-4.46887354247216
2017,-20.9335922005244,-0.0903651006850263,-0.33002306978609,-0.10057295114588
