year, winter, spring, summer, fall
1995,-58.857302439733,-16.9117024663304,-10.2675999938386,-11.4622122027494
1996,-113.764634050328,-5.15179214679847,-4.02570966160079,-6.69718408060773
1997,-140.979497316703,-5.06749578774244,-36.62042101992,-44.189831315909
1998,-391.051940500414,-81.2516114830719,-23.5881998991692,-25.0318073144591
1999,-71.8077767095036,-12.7682394528761,-17.7516648728074,-36.3830711831968
2000,-105.702143346955,-45.2854847256589,-51.0602067222348,-13.9729137340183
2001,-3207.63193646402,-5.68648937045504,-9.52898275764602,-49.8621796022172
2002,-145.284332826962,-14.7740404473743,-55.0344419895487,-14.2216610197983
2003,-149.212647687518,-8.02029382771848,-12.742826021652,-10.2319993407635
2004,-7.07072652013858,-10.2243790261034,-13.9408048284909,-10.3740902946994
2005,-46.8569104221706,-11.8097335448519,-12.0318798329307,-51.6658151285136
2006,-121.642693510865,-10.6201882745584,-3.42180624666644,-64.0692621155864
2007,-34.5405137360409,-6.58133640943469,-5.7853148682624,-78.944080437326
2008,-60.5361203904257,-4.7853435714155,-9.1836451829402,-7.6312025715722
2009,-19.9594197450566,-6.69931051589145,-11.3439624691119,-7.71561740053572
2010,-158.721740758801,-41.8098707250967,-16.4751279793336,-217.067886319206
2011,-48.5507382201196,-11.7193376549447,-20.1670608009853,-7.93504482646727
2012,-48.7381283638365,-12.4073224836304,-8.95443017772657,-5.84216075916969
2013,-5.32526404728342,-2.40499219064332,-7.88352825768939,-24.0331428468711
2014,-224.770874122474,-3.8761785800554,-702.323693525303,-7.38417199917047
2015,-47.4347190330913,-16.0498917785861,-7.71886896968922,-14.7812612692498
2016,-123.019645216894,-28.1701614326021,-13.1834373407928,-69.0648793340691
2017,-251.973351972936,-81.7106774815804,-28.4494380542582,-37.7354253893886
