year, winter, spring, summer, fall
1995,0.0413686871830731,-0.355049412336022,-2.16661978767786,0.062828724942945
1996,-0.0404402170674776,-0.0379838044231795,0.12750555309908,-12.5647537949954
1997,-631.99442044273,-0.0304588068467113,-0.132567913613533,0.696273289760368
1998,-5.71340292126985,-0.241380723301859,-0.0468891845576453,-1.64948738669835
1999,-19.7459144079101,-0.747765297545057,-6.16110258410629,-4.2691864114324
2000,-5.61123161280024,-0.244147718211072,0.237140190202829,-0.146784305136097
2001,-93.9766962682715,-0.559053780985354,0.275209909882238,0.275470319471993
2002,-2.0814566294266,-0.0199198167526147,0.140101153032444,-5.76721389938496
2003,-70.8448611121134,-0.259167473560767,-22.8949657540014,-16.3761248062299
2004,-8.73129227249178,-0.381162295418007,-0.171311934284986,-13.3929450556313
2005,-164.062281145681,-4.84279433916705,0.0324981045311641,-4.85104193328068
2006,-193.296128846866,-7.92778903037496,-16.0211985092626,-201.375164462433
2007,-697.519187143786,-1.13270383540972,-6.8669374298599,-861.966595610551
2008,-1108.74894606413,-6.12002427083059,-5.29580410792186,-102.646598020197
2009,-1475.9777276738,0.0380511618689907,-0.907319821027482,-0.467100663871952
2010,-472.157312289562,0.471113225779604,0.0959338145647328,-19.4825291107888
2011,-604.748071322974,-0.259194746815719,0.312064559027866,-4.01697264469104
2012,0.142328099080476,-0.269713916782944,-1.25020164108576,-25.5081008016983
2013,-201.628208290991,-10.1372613146134,0.328385031306704,-0.0323409929931784
2014,-15.6138511358948,-0.43494493044298,0.313882418381998,0.828793248172177
2015,-0.504829007225734,-2.12967229483604,-1.06244118031497,-1.16228144345253
2016,0.0674663106316611,-1.29999250277061,-11.8085737983476,-5.99417325395478
2017,-0.671410585401024,-0.0520234314807222,-2.36037908202915,-12.3337487076089
