,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,-0.589632007,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-1.134130156,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,-4.609237422,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1021480.0,0.708182878,44.9369444,-67.7361111,2.0,44.9369444,-67.7361111,170.0
4,1019000.0,-1.108752386,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
5,1018035.0,0.120796969,46.1811111,-67.80388889,4.0,46.1811111,-67.80388889,290.0
6,1018009.0,0.68301963,46.11527778,-67.84027778,2.0,46.11527778,-67.84027778,355.0
7,1018000.0,-0.075674372,46.105,-67.8666667,4.0,46.105,-67.8666667,333.92
8,1017960.0,-0.123495902,46.105,-67.88138889,4.0,46.105,-67.88138889,355.0
9,1022500.0,0.470774484,44.60805556,-67.93527778,4.0,44.60805556,-67.93527778,44.2
10,1017290.0,0.127428751,46.8886111,-67.945,4.0,46.8886111,-67.945,420.0
11,1017550.0,0.145984231,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
12,1017060.0,0.39380314,46.7836111,-67.9891667,4.0,46.7836111,-67.9891667,486.7
13,1022294.0,-0.682069451,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
14,1017000.0,0.368183079,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
15,1030350.0,0.433264199,45.7086111,-68.1580556,4.0,45.7086111,-68.1580556,395.0
16,1022840.0,0.027539062,44.33277778,-68.2066667,4.0,44.33277778,-68.2066667,90.0
17,1030500.0,-0.306528669,45.5011111,-68.3058333,4.0,45.5011111,-68.3058333,217.0
18,1015800.0,0.670947537,46.52305556,-68.3716667,2.0,46.52305556,-68.3716667,530.0
19,1013500.0,0.742706346,47.2375,-68.58277778,2.0,47.2375,-68.58277778,511.38
20,1014000.0,-0.345908083,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
21,1029500.0,-0.147221795,45.73027778,-68.5894444,4.0,45.73027778,-68.5894444,294.74
22,1029200.0,0.267528071,46.14305556,-68.6336111,4.0,46.14305556,-68.6336111,512.0
23,1034500.0,-0.763516419,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
24,1037000.0,0.229094186,44.8611111,-68.8316667,4.0,44.8611111,-68.8316667,69.14
25,1034000.0,-0.467253434,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
26,1037380.0,0.378335338,44.32916667,-69.0608333,4.0,44.32916667,-69.0608333,135.0
27,1011000.0,0.487438421,47.0697222,-69.0794444,4.0,47.0697222,-69.0794444,604.6
28,1010500.0,-0.320597312,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
29,1031510.0,0.152169279,45.15027778,-69.23638889,4.0,45.15027778,-69.23638889,405.0
30,1031500.0,0.460260079,45.175,-69.3147222,4.0,45.175,-69.3147222,358.47
31,1031450.0,0.267844278,45.1844444,-69.4522222,4.0,45.1844444,-69.4522222,423.0
32,1031300.0,0.51876111,45.2672222,-69.58388889,3.0,45.2672222,-69.58388889,564.09
33,1038000.0,-0.319340215,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
34,1048220.0,0.072019436,44.9475,-69.6569444,4.0,44.9475,-69.6569444,500.0
35,1010000.0,-0.844420004,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
