year, winter, spring, summer, fall
1995,0.00147714399008901,0.037173993760943,0.021605106336005,0.0611527910950726
1996,0.277317208634615,0.316025118236571,0.0341823732706626,0.950746485735886
1997,0.132896958735446,0.538158843215888,0.0534740572382222,0.783483592998346
1998,0.771548116230482,0.0763163006996367,0.0765581911469853,7.0748048729589
1999,0.127665017054463,0.0814378092223912,2.6715655882907,0.514260498538189
2000,0.228983763027503,0.581908342123736,0.019478549733423,1.04795145508864
2001,0.34974849935239,0.37373210725546,0.175175329962897,0.954943698611566
2002,0.00181528955306882,0.338373570131803,0.564152538643725,0.463224410869051
2003,0.0965329257706672,0.174132354836763,0.0406557949174821,0.37531595623373
2004,0.0782737949792022,0.313856658571,1.10879033854448,1.35368921825636
2005,0.970073828158569,0.104812957497327,0.0208157294322462,0.431958308420665
2006,0.174902746656795,0.110954239384744,0.283305015428569,2.03513353085843
2007,0.153821343311026,0.455773978475474,0.465013068631307,0.307187605388048
2008,0.923011576155428,0.608941374251615,0.0961716412736839,2.9088086484781
2009,0.300725165729458,0.162396280134605,0.0308809687815015,1.09866315212631
2010,1.50464383860626,0.539093802641287,0.140402315883465,0.847058465454061
2011,0.169018065604166,0.17176160584753,0.110567467150345,0.803871275655733
2012,0.00578098091187448,0.0675284272126716,0.0715470951963212,0.0432132299775313
2013,0.174535014548381,5.00790698948615e-05,0.107928412412912,0.189629259661455
2014,0.0604136129451908,0.49971542645048,0.0839470931218202,0.287642191317829
2015,0.274555771666611,0.638233407703511,0.280455042268726,1.118767651775
2016,0.0458213383805068,0.0183518011907029,0.0814266553371042,1.45973075882321
2017,0.0852770864763793,0.338030915341846,0.0865054404796758,2.5859148188946
