year, winter, spring, summer, fall
1995,0.091818823262455,0.00946961283680627,0.478807716189391,3.69672000190322e-07
1996,0.249491733643541,0.0680331167369911,0.0701912543590432,2.50804712982378
1997,0.415515075689377,0.318557358331332,1.1155370134255,0.28105430028894
1998,0.966881538354983,1.49565493126537,0.237243462454899,8.21551372710022e-05
1999,0.000738478072542188,0.00207452993763719,0.0019887032725791,0.0131388132221939
2000,0.00612813835812986,0.07432467001925,0.181908877686362,0.0683405401457519
2001,0.00949942914721704,3.12252646930499e-06,0.000440914827490266,0.506102555238348
2002,0.0329688213483036,0.0658239082934306,3.75017814077455,3.02648166551813
2003,0.187179639688994,0.208605970832068,0.285907617076425,0.173072567426319
2004,0.127857122140484,0.68232470224987,0.278797431579604,0.337420926659751
2005,0.256514534256932,0.144890531469338,0.0114353044816916,5.26559731595712
2006,0.146630767725822,0.269093826929657,0.0416770221163966,0.317763856414931
2007,0.00044007067737906,0.210429777282229,0.0153810147873287,7.14427501327074
2008,0.813471013743688,0.00803968998123735,0.0275197912006804,0.00435156721006623
2009,0.487963320790953,0.246774964770746,0.000845556181818553,0.0184779594243676
2010,0.414654756431977,0.335709091779879,0.0694305697930989,1.53082299433825
2011,0.598041265353817,0.112996634734943,2.88779714723224e-05,0.186518007149129
2012,0.233408221600517,0.109557779518751,0.0514248560475483,0.568669976616076
2013,0.332664304517665,0.334150243355512,0.0198747391003596,0.00490033355232001
2014,0.200042098645939,0.000281237903212764,22.5400897033606,8.12185427690758e-05
2015,0.0781111968997937,0.00537543624266347,0.649848272129029,0.932252976692417
2016,3.59562548150851,1.52900715614431,0.523049922092951,5.61151012903147
2017,4.3117665654948,1.14945195792554,0.352657523224197,0.15554204789502
