year, winter, spring, summer, fall
2004,0.479063272777712,0.136015516109004,5.00516900123371,0.927266927889012
2005,0.196000387451588,0.0408465508478337,0.0367888564813964,1.73417727063773
2006,0.0455497232334847,0.000341727762449763,0.0423232741957388,0.941052738673076
2007,0.0103969571809,0.010312824935577,0.177889862754955,0.84471837406596
2008,0.210521690910389,0.00636179031483749,7.79573202890303e-05,6.39836821060874
2009,0.179640063987968,0.222923381385606,1.14243181731982,0.984190205014405
2010,0.00212272082742895,0.0675182168939261,1.88919174171924,2.41576200927112
2011,0.0319879324155947,0.6010988248931,0.447793076424207,0.805705016461448
2012,0.00529612299072636,0.174918558875266,1.14512427847742,0.130072634336121
2013,0.060537349944487,0.113319620331386,0.432678479313948,26.8265068703472
2014,0.133058314026603,0.00341109895583388,0.0643723851956768,0.535770623228171
2015,0.00247930172180973,0.116770551340106,0.106212825862869,0.012400653384184
2016,0.354126062783326,0.159521272188257,0.00307317164437922,6.26798626482743
2017,0.0531563613054629,0.00696913090161193,0.202244119630489,4.83549202274718
