year, winter, spring, summer, fall
1996,0.0548267611857328,0.0134974208221755,0.249546222781182,0.277875985462019
1997,0.0238626215580597,0.19566101599012,0.0239201924515349,3.50390901670008
1998,1.2540954287237,0.0105165225876912,0.136080666295933,0.023470947376023
1999,0.157637331841946,0.00318229827854547,0.254000812291906,0.00527108733996637
2000,0.0170752506014653,0.251910571493085,0.0384566629972496,8.19965577976254
2001,0.412173477210449,0.107290661691553,0.340261279280097,0.425687893001842
2002,0.471466504234081,5.10301619917833e-05,0.108285083210095,1.3422214867868
2003,0.000449711163357531,0.00134732968193389,0.028550382825998,0.630870651633748
2004,0.0105317073539053,0.00169645217642891,1.0672064674166,0.494894299065231
2005,0.065083055752525,0.166719656876626,0.0403635096263482,0.0203907261805803
2006,0.0412448674846348,0.0120445723237259,0.00963753691261864,0.0267762269712668
2007,0.497802489233996,0.0152510797347463,0.00710296173014853,1.35474949282981
2008,0.00179572825751015,0.021913060648711,0.026189801697041,0.203656914553705
2009,0.00740936034266176,0.00354631250563737,0.00160672395633412,0.8922795448956
2010,0.110143548674139,0.0909216632495616,0.320913352528339,0.145258373298691
2011,0.175868693996049,0.143202857791684,0.100391562910547,0.0488298131108915
2012,0.069768033922931,0.0901646490837047,0.00104590536156362,0.123834947046914
2013,0.0589995727350776,0.353447025093064,0.00238831948870182,0.146288453303333
2014,0.135146785753583,0.049887692564276,0.104945846179334,0.0837806062577243
2015,0.0656424997463641,0.0335508680925522,0.0270507405833532,0.76051327128454
2016,0.0967871971355765,0.00166233899936339,0.22213656739777,0.0140963398823401
2017,0.113771873385392,0.110702108490652,0.00797804889559602,0.586677093943184
