year, winter, spring, summer, fall
1995,1.62304664129644,0.725868908155987,0.148138437719593,1.90242587855847
1996,4.6719174528959,0.211812679962298,0.00234140428996503,0.20329845725313
1997,0.886452422321632,0.0257948176810549,0.0017984655816387,1.36765411647355
1998,17.3290838817071,1.50149144069115,0.184946160232495,0.0222247693841358
1999,0.129403257947905,0.00162170503618448,0.000953383892184869,0.0401118502735295
2000,0.211663363860628,0.0989100521530041,0.18587711487374,0.0778642211932178
2001,0.691284897626238,0.437666926752733,0.0346753018099142,0.337976538173478
2002,1.0466570005861,0.087400621906766,0.216714892359512,0.551478183054386
2003,3.39108576523299,0.152987905173772,0.179502108249085,0.524792789102211
2004,0.565918832930305,0.0367513692068706,0.0760875715721429,0.779855786859366
2005,0.376365123626077,0.473172734004774,0.0685387596836122,0.0206950881895419
2006,0.499869898114472,0.152361042270361,0.0086403660309218,1.09067269724034
2007,0.110548994343097,0.334701925385837,0.353403964060585,0.0539281818054516
2008,0.00354659326750687,0.478935009783308,0.183095598016728,0.0490186555636417
2009,0.448864001726505,0.177470969151075,0.0817887164636124,1.1239666845336
2010,1.4412822195284,0.196829901955283,0.0361898108022845,0.0183942325718599
2011,0.0212130164814377,0.363671032838411,0.199298816645022,0.478985085601995
2012,0.19531401824723,0.375642984378846,0.0147021447680499,0.944033253027746
2013,0.0358298957518816,5.02695838274117e-05,0.0499538176390883,0.318903251724919
2014,3.58112279906018,0.0814890794597831,0.0529107772462272,0.004217663734427
2015,0.0176024802362324,0.00906036020035819,0.0427345631055969,1.9846647535342
2016,10.9185666226448,0.397340612279812,0.148593883393489,0.628835430837843
2017,0.310381746179247,0.0608197310302697,0.0140470692220704,0.497803480124248
