year, winter, spring, summer, fall
1995,0.050990535885835,7.70514564879824e-05,0.355137487207549,0.0517827675559393
1996,0.00851781193690296,0.00121631499454605,0.0215528561921117,0.0967013892158449
1997,0.00555377227890703,0.198965029805901,0.496544963194165,0.00138227066954347
1998,0.00319852605962985,0.0152257261962831,0.121521706401533,0.0134564148770714
1999,0.000213047426705425,0.0023460791891508,0.100324921203512,0.00510208306084979
2000,0.126148659804454,0.0182688250681231,0.14061350468835,0.049117334724091
2001,0.0335485230879936,0.017599425456487,0.0405886071572286,0.00999322875809639
2002,0.000826598172080896,0.000493800627263317,0.0329565845866713,0.105557906386337
2003,0.0207237529021455,0.0178464922045872,0.0267013352812775,0.0424536651855082
2004,0.00413544260975672,0.000107243249156882,0.161346207939809,0.16485298061134
2005,0.0921536991350054,0.0389945629335063,0.00541873533883283,0.120720203143052
2006,0.00820084830303812,0.0852004927098589,0.0946418913482714,0.0120372347838963
2007,0.00114492122709209,0.110103946901219,0.0018865926527602,0.0424701518713158
2008,0.00565766377084342,0.233069515244817,0.112914313167461,0.0658496879896192
2009,0.117270250469162,0.308586965467877,0.00501772328044148,0.110033542966025
2010,0.0434987135612496,0.187122559869623,0.0645091487857965,0.000115794310695309
2011,0.0379826753894627,0.0255837731100222,1.82007173064619e-06,0.0473746529587436
2012,0.104812420004919,0.202987668734251,0.146391815268713,0.222396224110554
2013,0.0497381660015729,0.16382757502758,0.0608329508336472,0.0715755421012588
2014,0.116727955534392,0.150009458916835,0.0083475291308447,0.2837840488775
2015,0.170333718556487,0.217708534638241,0.0531733011137168,0.121676618416327
2016,0.0898648622540088,0.295721813422556,0.0629009131484813,0.178635500900629
2017,0.13709036696896,0.207588135009687,0.106100072155298,0.202165852261254
