year, winter, spring, summer, fall
1995,0.186412937425299,0.0235781951590018,0.972769701376794,1.32414995674627
1996,0.556091203517145,0.264083228890465,0.21318565545598,2.71651731045112
1997,0.212613063866506,0.882007622568919,5.52590942754242,7.39761867632182e-05
1998,0.298354136680929,0.0222253617190567,1.63575287663785,0.256763997366612
1999,2.99702003557048,0.134752918928592,2.86543211182,1.45656071415432
2000,0.0906981474389101,0.463883838058103,0.311817251868924,0.0129566324038338
2001,1.41484866071587,0.201013604736686,1.79345134996815,1.18173528852223
2002,0.871954761038065,0.618483895423692,1.09993693449071,1.9284221310369
2003,0.000115103980654134,0.795056533212181,0.733904950561832,1.39044967200014
2004,1.52992480070129,0.199216678500785,3.05750653755036,0.445765996921778
2005,1.774654337648,0.0132087662013398,0.309913861916702,0.0253071939013373
2006,0.860283254168714,0.305536397924632,1.48781309661205,1.9113248702901
2007,0.164693274865386,0.0134097584754425,0.00694694606881318,0.462479913109075
2008,0.567556653063686,0.0498019631315523,0.00202715699225694,0.31534224475623
2009,1.7360496161981,0.0986460457199817,0.547579474935261,3.60831035002383
2010,3.55774276033058,0.017119157253197,0.0153671872454583,0.0342255369712013
2011,1.79820296151926,0.731493762509706,5.51924562051165,1.33621431832947
2012,1.81851069959328,0.947570701325525,0.475088901866895,0.261510390932417
2013,1.35308871049575,0.217524452308111,3.38101322573856,0.953560005908269
2014,2.83590978681188,1.91279575843981,10.8161150745715,0.482077383489001
2015,0.607624049105351,0.0270414249175071,0.0678647150587907,0.0057588297755508
2016,0.556314862848889,0.155308676427122,1.54156048953549,0.00529890080036379
2017,0.257413375928298,0.298676058015406,1.41390190394905,0.143751089661812
