year, winter, spring, summer, fall
1995,0.0552479972539422,0.728517073045684,0.600045341781318,0.645998173044793
1996,1.09056959484498,0.0035134243269829,0.0230678214120533,0.830645507170028
1997,0.300930124347223,0.164870412171436,0.0206287633684143,0.140565944602345
1998,0.983923857916971,0.598766590512264,1.0876695180461,1.62254559344326
1999,1.06676757809505,0.00827698991076844,1.81677246115161,0.760141667264751
2000,0.345120374017277,0.00395365995289794,0.00128998029599072,0.317766731728667
2001,0.0261193951852345,0.390664275377041,0.268813371709812,2.2674727566038
2002,0.0667768314008254,1.1526454497334e-05,0.0603830709693964,0.1638017683418
2003,0.480181479006775,0.967518895818248,1.53399292831122,0.198787553278641
2004,0.0678228910360411,0.0254437614688375,0.0323463627056236,0.638793759086672
2005,0.0473309577098898,0.00939912608959493,0.0667867353327391,0.918097763208036
2006,0.190126533281605,0.00328659617163435,0.015952293733073,0.215690447374849
2007,0.123601898017081,0.0800974687925679,0.041685912076496,0.215795915702727
2008,6.00260872593977e-05,0.00130733934376363,0.142494771374118,0.330337883155232
2009,0.00407408587811401,0.0115382718754425,0.0465315311244602,0.0716535286462828
2010,1.08485437446302,0.0498124117081924,0.058219677019828,0.661070572134066
2011,0.0372797400566732,0.0305276584596575,0.917933103376451,0.0469906801167748
2012,0.0529435878501796,0.0377978498736159,0.506655881064128,0.230972138337346
2013,0.00104831134645807,0.0372800270673589,0.113095044305151,3.63038027917096
2014,0.504263261958793,0.126456054439934,0.860615230122518,0.112265492720279
2015,0.00187812052129107,0.16175541359432,0.251390327702928,0.301466041785552
2016,0.105905894149874,0.24705860556363,0.135980015891905,0.899141185484946
2017,0.0263421195955178,0.607365972685037,0.00233764305612517,1.48752635277301
