year, winter, spring, summer, fall
1995,423.679982561173,17.2589527498975,0.0550012135715588,341.781430769813
1996,2219.90028389114,8.62487505394211,2.70478660666031,545.448251310107
1997,2904.37520278638,5.39112889776654,0.10146217203678,161.616737242888
1998,1672.03295736747,232.709464752161,29.8163765904953,12.5850395235393
1999,261.584732238935,17.8948056422156,0.134182834282522,3.4964135544001
2000,16.5917145481842,70.1192623022315,17.5131300944951,1.90175032421513
2001,8972.42672880713,12.8244426938979,0.00044154683867578,2.11864750875016
2002,18.5812943450854,18.7765781475385,30.5591310471167,220.989847449963
2003,1524.48635134437,32.8296144376935,36.261024316618,3450.83783431267
2004,2523.95021580622,276.992624634883,7.54379333901409,102.596033803861
2005,496.35884723476,59.8418949363568,0.0308526965654531,1175.64167880734
2006,610.101685480796,25.9153523064364,26.7818869965537,4492.6527661555
2007,280.313464818431,23.9883710614163,0.0898904941960921,58.8624313163394
2008,1818.28370998739,54.1481515719692,12.7327607122985,186.151921245089
2009,179.46234788006,1.43728687235981,44.7527447349058,37.6486660439358
2010,1066.89590388267,179.868200707653,1.52225329750566,59.2027775958286
2011,91.7731320056718,22.028701779599,9.79812787546676,78.9035638123132
2012,689.563403325499,1.57289118930241,0.00148027036857301,104.551995607463
2013,85.3177886931208,5.16687453501754,28.7970632922649,35.3057988124701
2014,822.354890422686,15.1962079756681,13.5478148502543,8.97197580372149
2015,547.576176201457,49.8029760844899,0.0263710981669061,21.4650752248156
2016,959.224570165387,59.8586746390306,1.5940021237528,6.50751815453106
2017,77.523349124083,164.029597765587,52.3235890387356,451.916483504437
