,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,0.325569656,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-1.985728118,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,0.076794193,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1021480.0,0.537672201,44.9369444,-67.7361111,3.0,44.9369444,-67.7361111,170.0
4,1019000.0,-1.664447146,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
5,1018035.0,0.391754415,46.1811111,-67.80388889,4.0,46.1811111,-67.80388889,290.0
6,1018009.0,0.491155342,46.11527778,-67.84027778,4.0,46.11527778,-67.84027778,355.0
7,1017960.0,0.161568255,46.105,-67.88138889,4.0,46.105,-67.88138889,355.0
8,1022500.0,0.5402385,44.60805556,-67.93527778,3.0,44.60805556,-67.93527778,44.2
9,1017290.0,-0.24020834,46.8886111,-67.945,4.0,46.8886111,-67.945,420.0
10,1017550.0,0.188877797,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
11,1017060.0,-0.251887575,46.7836111,-67.9891667,4.0,46.7836111,-67.9891667,486.7
12,1022294.0,-0.245418696,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
13,1017000.0,-0.441169864,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
14,1030350.0,0.304968622,45.7086111,-68.1580556,4.0,45.7086111,-68.1580556,395.0
15,1022840.0,0.020216186,44.33277778,-68.2066667,4.0,44.33277778,-68.2066667,90.0
16,1030500.0,0.716443496,45.5011111,-68.3058333,2.0,45.5011111,-68.3058333,217.0
17,1015800.0,0.399936302,46.52305556,-68.3716667,4.0,46.52305556,-68.3716667,530.0
18,1013500.0,-2.589924543,47.2375,-68.58277778,4.0,47.2375,-68.58277778,511.38
19,1014000.0,0.067822648,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
20,1029500.0,0.600700988,45.73027778,-68.5894444,3.0,45.73027778,-68.5894444,294.74
21,1029200.0,0.217945025,46.14305556,-68.6336111,4.0,46.14305556,-68.6336111,512.0
22,1034500.0,-1.198274198,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
23,1037000.0,0.312673936,44.8611111,-68.8316667,4.0,44.8611111,-68.8316667,69.14
24,1034000.0,0.001727216,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
25,1037380.0,0.657182507,44.32916667,-69.0608333,2.0,44.32916667,-69.0608333,135.0
26,1011000.0,-0.178230559,47.0697222,-69.0794444,4.0,47.0697222,-69.0794444,604.6
27,1010500.0,-0.108704384,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
28,1031510.0,0.347055572,45.15027778,-69.23638889,4.0,45.15027778,-69.23638889,405.0
29,1031500.0,0.76953354,45.175,-69.3147222,1.0,45.175,-69.3147222,358.47
30,1031450.0,0.632368079,45.1844444,-69.4522222,3.0,45.1844444,-69.4522222,423.0
31,1031300.0,0.848743854,45.2672222,-69.58388889,1.0,45.2672222,-69.58388889,564.09
32,1038000.0,0.262327975,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
33,1048220.0,0.750946729,44.9475,-69.6569444,1.0,44.9475,-69.6569444,500.0
34,1010000.0,0.446179753,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
35,1010070.0,-0.13752842,46.89388889,-69.7516667,4.0,46.89388889,-69.7516667,885.0
