,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1553700.0,0.963458863,41.0617522,-76.68023479,1.0,41.0617522,-76.68023479,503.7
1,11468500.0,0.956639632,39.42822378,-123.7377917,1.0,39.42822378,-123.7377917,11.73
2,1547200.0,0.945092035,40.943116,-77.78639109,1.0,40.943116,-77.78639109,682.49
3,1555000.0,0.943296889,40.86674917,-77.0483088,1.0,40.86674917,-77.0483088,507.38
4,12145500.0,0.942751554,47.53982388,-121.9090047,1.0,47.53982388,-121.9090047,250.0
5,7247500.0,0.938192465,34.91259909,-95.1557985,1.0,34.91259909,-95.1557985,540.99
6,2011500.0,0.933677575,38.0695688,-79.8970003,1.0,38.0695688,-79.8970003,1701.33
7,2011470.0,0.933071011,38.19040156,-79.81172,1.0,38.19040156,-79.81172,1968.26
8,2231000.0,0.923805362,30.35884726,-82.0815013,1.0,30.35884726,-82.0815013,40.0
9,7366200.0,0.921770142,32.9293064,-92.6329305,1.0,32.9293064,-92.6329305,91.48
10,12025000.0,0.920783554,46.6201042,-122.945126,1.0,46.6201042,-122.945126,0.0
11,14187000.0,0.916291906,44.37234769,-122.6231384,1.0,44.37234769,-122.6231384,720.0
12,7263295.0,0.916186303,34.8761111,-92.7744444,1.0,34.8761111,-92.7744444,389.51
13,1440400.0,0.912565838,41.0848148,-75.2146251,1.0,41.0848148,-75.2146251,586.5
14,1545000.0,0.909323326,41.31950954,-77.873882,1.0,41.31950954,-77.873882,728.24
15,14178000.0,0.908563805,44.7067885,-122.1011859,1.0,44.7067885,-122.1011859,1590.07
16,1547950.0,0.90749731,41.1117307,-77.7022159,1.0,41.1117307,-77.7022159,741.6
17,1555500.0,0.906954469,40.61119589,-76.9119198,1.0,40.61119589,-76.9119198,401.22
18,2320500.0,0.906770565,29.955785,-82.9276278,1.0,29.955785,-82.9276278,4.81
19,14185000.0,0.906681226,44.39179225,-122.4975817,1.0,44.39179225,-122.4975817,775.0
20,1372500.0,0.905852038,41.65305556,-73.8725,1.0,41.65305556,-73.8725,114.37
21,1568000.0,0.905116394,40.32341928,-77.1688703,1.0,40.32341928,-77.1688703,422.63
22,12411000.0,0.902935362,47.7061111,-115.9791667,1.0,47.7061111,-115.9791667,2485.0
23,1442500.0,0.90201592,40.998706,-75.1426788,1.0,40.998706,-75.1426788,301.84
24,1626000.0,0.901401925,38.0576362,-78.90807949,1.0,38.0576362,-78.90807949,1296.2
25,1572190.0,0.899564013,40.4792558,-76.530797,1.0,40.4792558,-76.530797,426.13
26,1318500.0,0.898562369,43.31888889,-73.8441667,1.0,43.31888889,-73.8441667,563.99
27,2053200.0,0.895734066,36.3708333,-77.0255556,1.0,36.3708333,-77.0255556,3.53
28,1539000.0,0.892679438,41.07814118,-76.4313333,1.0,41.07814118,-76.4313333,543.84
29,3491000.0,0.892644295,36.42620656,-82.9518304,1.0,36.42620656,-82.9518304,1128.9
30,14141500.0,0.889613269,45.41539777,-122.1714746,1.0,45.41539777,-122.1714746,720.0
31,11475560.0,0.889024803,39.7295997,-123.6439073,1.0,39.7295997,-123.6439073,1391.08
32,12094000.0,0.888637456,47.02788105,-122.0326105,1.0,47.02788105,-122.0326105,1201.7
33,14308500.0,0.88660441,42.89012159,-122.9178303,1.0,42.89012159,-122.9178303,1279.25
34,1558000.0,0.88459765,40.61256655,-78.1405645,1.0,40.61256655,-78.1405645,751.15
35,14123500.0,0.884145606,45.7520637,-121.5270176,1.0,45.7520637,-121.5270176,112.96
36,14325000.0,0.883587099,42.89149904,-124.070652,1.0,42.89149904,-124.070652,197.42
37,12186000.0,0.88308418,48.16872009,-121.4706723,1.0,48.16872009,-121.4706723,930.0
38,2315500.0,0.880854083,30.3257812,-82.7381826,1.0,30.3257812,-82.7381826,0.0
39,14165000.0,0.880402829,44.09290317,-122.9573052,1.0,44.09290317,-122.9573052,442.47
40,1453000.0,0.878294276,40.6153761,-75.3787914,1.0,40.6153761,-75.3787914,210.94
41,2091000.0,0.87651265,35.48888889,-77.8061111,1.0,35.48888889,-77.8061111,50.74
42,2337000.0,0.875727503,33.77660678,-84.6155445,1.0,33.77660678,-84.6155445,857.3
43,1439500.0,0.875549728,41.08815078,-75.03767469,1.0,41.08815078,-75.03767469,421.13
44,14166500.0,0.873682863,44.04984478,-123.4262097,1.0,44.04984478,-123.4262097,389.05
45,1516350.0,0.873048406,41.7970183,-77.0802457,1.0,41.7970183,-77.0802457,1121.28
46,1607500.0,0.872419923,38.63150665,-79.2436497,1.0,38.63150665,-79.2436497,1557.96
47,7249400.0,0.871952905,35.1625,-94.4069444,1.0,35.1625,-94.4069444,459.71
48,1200000.0,0.870132859,41.65876389,-73.5286833,1.0,41.65876389,-73.5286833,304.0
49,1544500.0,0.869712767,41.4758994,-77.8258251,1.0,41.4758994,-77.8258251,1027.12
50,14158790.0,0.868935238,44.3345666,-122.0470074,1.0,44.3345666,-122.0470074,2610.0
51,1518700.0,0.866846366,41.95257385,-77.1152486,1.0,41.95257385,-77.1152486,990.43
52,14161500.0,0.86636943,44.2095708,-122.256733,1.0,44.2095708,-122.256733,1377.76
53,11481200.0,0.865107453,41.0098479,-124.0814555,1.0,41.0098479,-124.0814555,17.62
54,11449500.0,0.864329088,38.92739984,-122.8436046,1.0,38.92739984,-122.8436046,1475.44
55,3450000.0,0.863541683,35.65305556,-82.4052778,1.0,35.65305556,-82.4052778,2726.39
56,2090380.0,0.863217035,35.6911111,-78.1097222,1.0,35.6911111,-78.1097222,116.83
57,2020500.0,0.863212609,37.98790619,-79.49365288,1.0,37.98790619,-79.49365288,1382.84
58,1454700.0,0.862130525,40.6692656,-75.23628808,1.0,40.6692656,-75.23628808,164.3
59,14211500.0,0.859290406,45.47745556,-122.5080194,1.0,45.47745556,-122.5080194,228.47
60,11461000.0,0.859062496,39.1954471,-123.1950048,1.0,39.1954471,-123.1950048,599.22
61,1548500.0,0.858880383,41.52173586,-77.4474798,1.0,41.52173586,-77.4474798,780.36
62,1544000.0,0.858149186,41.4017305,-78.0241674,1.0,41.4017305,-78.0241674,878.71
63,3281100.0,0.855346017,37.15203405,-83.7601974,1.0,37.15203405,-83.7601974,819.37
64,2196000.0,0.855021437,33.72929717,-82.1817873,1.0,33.72929717,-82.1817873,195.81
65,14377100.0,0.854063646,42.23177936,-123.66368,1.0,42.23177936,-123.66368,1198.8
66,3157000.0,0.853385602,39.5883982,-82.5784946,1.0,39.5883982,-82.5784946,755.97
67,2108000.0,0.852907994,34.82888889,-77.8322222,1.0,34.82888889,-77.8322222,17.28
68,2092500.0,0.851126511,35.06416667,-77.46138889,1.0,35.06416667,-77.46138889,19.15
69,3488000.0,0.850830753,36.89678115,-81.7462293,1.0,36.89678115,-81.7462293,1703.53
70,1549700.0,0.850501546,41.273683,-77.32414028,1.0,41.273683,-77.32414028,570.62
71,2315000.0,0.850268737,30.5074414,-82.7162406,1.0,30.5074414,-82.7162406,0.0
72,1470500.0,0.849912901,40.5225932,-75.99826819,1.0,40.5225932,-75.99826819,310.65
73,12056500.0,0.849281883,47.51425666,-123.3298868,1.0,47.51425666,-123.3298868,762.26
74,8036500.0,0.848156094,31.67184364,-94.9527152,1.0,31.67184364,-94.9527152,214.3
75,3049000.0,0.84803972,40.71644444,-79.6999167,1.0,40.71644444,-79.6999167,792.0
76,1545600.0,0.847629261,41.38951168,-77.6908191,1.0,41.38951168,-77.6908191,780.41
77,1166500.0,0.847425315,42.5975862,-72.43786449,1.0,42.5975862,-72.43786449,379.48
78,12137290.0,0.846812395,47.94732637,-121.6267826,1.0,47.94732637,-121.6267826,1475.0
79,14308000.0,0.846389703,42.9303985,-122.9483872,1.0,42.9303985,-122.9483872,991.8
81,1580000.0,0.844677548,39.6299722,-76.4033056,1.0,39.6299722,-76.4033056,249.6
82,1315500.0,0.844655982,43.7008333,-73.9833333,1.0,43.7008333,-73.9833333,987.51
83,3282040.0,0.844489826,37.5006422,-83.8101979,1.0,37.5006422,-83.8101979,704.53
84,1634500.0,0.844050603,39.0812176,-78.3294486,1.0,39.0812176,-78.3294486,647.09
86,12093500.0,0.841874996,47.03926867,-122.2078925,1.0,47.03926867,-122.2078925,352.5
87,11424000.0,0.841223432,39.0001727,-121.4066238,1.0,39.0001727,-121.4066238,71.92
88,1431500.0,0.840900556,41.4762002,-75.1721186,1.0,41.4762002,-75.1721186,869.0
89,2167450.0,0.840749688,34.20957949,-81.7631659,1.0,34.20957949,-81.7631659,359.11
90,14209500.0,0.84038057,45.1248432,-122.0734137,1.0,45.1248432,-122.0734137,1091.69
92,14309500.0,0.840250236,42.80400356,-123.6109071,1.0,42.80400356,-123.6109071,1018.48
93,2018000.0,0.839063943,37.66596174,-79.9114388,1.0,37.66596174,-79.9114388,992.17
94,3443000.0,0.8383708,35.29916667,-82.62388889,1.0,35.29916667,-82.62388889,2060.32
95,1608000.0,0.838236856,39.0123313,-78.9561387,1.0,39.0123313,-78.9561387,861.23
96,2013000.0,0.837686795,37.8029022,-80.0470043,1.0,37.8029022,-80.0470043,1294.29
97,3439000.0,0.835726573,35.1433333,-82.8247222,1.0,35.1433333,-82.8247222,2173.83
98,8013500.0,0.835106367,30.6404757,-92.8140368,1.0,30.6404757,-92.8140368,39.43
99,4221000.0,0.834572231,42.1222222,-77.9572222,1.0,42.1222222,-77.9572222,1469.51
100,2110500.0,0.834187473,33.9126719,-78.7150175,1.0,33.9126719,-78.7150175,4.22
101,3045000.0,0.834107127,40.29257045,-79.340591,1.0,40.29257045,-79.340591,1013.16
102,2160105.0,0.834007662,34.5354163,-81.548158,1.0,34.5354163,-81.548158,302.1
103,14137000.0,0.8333166,45.3995642,-122.1373068,1.0,45.3995642,-122.1373068,0.0
104,1572025.0,0.832502142,40.53258999,-76.4021793,1.0,40.53258999,-76.4021793,480.66
105,4230500.0,0.831664959,43.01,-77.79138889,1.0,43.01,-77.79138889,560.15
106,3471500.0,0.831273211,36.7603931,-81.63122929,1.0,36.7603931,-81.63122929,2106.71
107,1639000.0,0.830431893,39.67905556,-77.23452778,1.0,39.67905556,-77.23452778,340.18
108,1134500.0,0.830421223,44.5117231,-71.8373143,1.0,44.5117231,-71.8373143,1103.99
109,1549500.0,0.830251988,41.47368336,-77.230809,1.0,41.47368336,-77.230809,1041.85
110,14154500.0,0.830031307,43.7359565,-122.8734019,1.0,43.7359565,-122.8734019,856.16
111,12092000.0,0.828917145,46.9037164,-122.0351092,1.0,46.9037164,-122.0351092,1632.7
112,11482500.0,0.827443464,41.2992896,-124.0511825,1.0,41.2992896,-124.0511825,5.16
113,1552000.0,0.826945694,41.32507836,-76.91246379,1.0,41.32507836,-76.91246379,586.33
114,1559000.0,0.826817423,40.4847958,-78.01889269,1.0,40.4847958,-78.01889269,599.69
115,14236200.0,0.82658406,46.5953843,-122.4595564,1.0,46.5953843,-122.4595564,600.0
116,1362200.0,0.826151159,42.11694444,-74.38027778,1.0,42.11694444,-74.38027778,996.98
117,3028000.0,0.825951574,41.57533955,-78.69224919,1.0,41.57533955,-78.69224919,1502.02
118,2160700.0,0.825881017,34.5093039,-81.5981594,1.0,34.5093039,-81.5981594,299.6
119,2027500.0,0.825631515,37.7023625,-79.0275254,1.0,37.7023625,-79.0275254,631.58
120,11162500.0,0.824669398,37.26077707,-122.3288602,1.0,37.26077707,-122.3288602,62.3
121,14316700.0,0.82413545,43.349842,-122.7289415,1.0,43.349842,-122.7289415,1128.55
122,1564500.0,0.823937132,40.21258144,-77.9252764,1.0,40.21258144,-77.9252764,618.65
123,1500000.0,0.822441972,42.33313889,-75.2343056,1.0,42.33313889,-75.2343056,1085.82
124,12413210.0,0.822284268,47.53138889,-116.0925,1.0,47.53138889,-116.0925,2300.0
125,1321000.0,0.821687417,43.35277778,-74.27027778,1.0,43.35277778,-74.27027778,880.74
