,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,-1.003481943,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-2.591302087,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,-1.851395919,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1021480.0,-0.312384499,44.9369444,-67.7361111,4.0,44.9369444,-67.7361111,170.0
4,1019000.0,-1.158269759,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
5,1017550.0,-2.40776309,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
6,1022294.0,-0.085918854,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
7,1017000.0,0.479997194,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
8,1013500.0,0.427299508,47.2375,-68.58277778,4.0,47.2375,-68.58277778,511.38
9,1014000.0,0.281349977,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
10,1029500.0,0.203092292,45.73027778,-68.5894444,4.0,45.73027778,-68.5894444,294.74
11,1029200.0,-0.001035747,46.14305556,-68.6336111,4.0,46.14305556,-68.6336111,512.0
12,1034500.0,-0.045908386,45.2361111,-68.65138889,4.0,45.2361111,-68.65138889,125.94
13,1034000.0,0.319028969,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
14,1011000.0,0.362944028,47.0697222,-69.0794444,4.0,47.0697222,-69.0794444,604.6
15,1010500.0,-0.008440847,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
16,1031500.0,0.09644599,45.175,-69.3147222,4.0,45.175,-69.3147222,358.47
17,1031450.0,0.141270548,45.1844444,-69.4522222,4.0,45.1844444,-69.4522222,423.0
18,1031300.0,-0.849605739,45.2672222,-69.58388889,4.0,45.2672222,-69.58388889,564.09
19,1038000.0,-2.895670952,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
20,1010000.0,0.282238799,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
21,1010070.0,-0.445482121,46.89388889,-69.7516667,4.0,46.89388889,-69.7516667,885.0
22,1049500.0,0.166481148,44.22916667,-69.7780556,4.0,44.22916667,-69.7780556,20.0
23,1046500.0,-42.03680452,45.0519444,-69.8855556,4.0,45.0519444,-69.8855556,330.2
24,1048000.0,-1.413848973,44.70805556,-69.9375,4.0,44.70805556,-69.9375,197.1
25,1047000.0,-0.027693989,44.86916667,-69.955,4.0,44.86916667,-69.955,303.3
26,1042500.0,-5.354911781,45.3397222,-69.9619444,4.0,45.3397222,-69.9619444,569.03
27,1027200.0,0.493949324,45.93527778,-69.9936111,4.0,45.93527778,-69.9936111,1086.2
28,1059000.0,-1.918227818,44.0722222,-70.2080556,4.0,44.0722222,-70.2080556,109.18
29,1055500.0,-1.065485959,44.26944444,-70.2297222,4.0,44.26944444,-70.2297222,276.29
30,1044550.0,0.332187576,45.3136111,-70.2416667,4.0,45.3136111,-70.2416667,1020.0
31,11058837.0,-14.59305598,41.59233175,-70.50780579,4.0,41.59233175,-70.50780579,0.0
32,1057000.0,-0.385655961,44.30388889,-70.5397222,4.0,44.30388889,-70.5397222,447.0
33,1054500.0,-3.372623411,44.5519444,-70.5441667,4.0,44.5519444,-70.5441667,420.0
34,1055000.0,0.460538822,44.64277778,-70.58888889,4.0,44.64277778,-70.58888889,615.67
35,1063310.0,-168.2454588,43.85555556,-70.6397222,4.0,43.85555556,-70.6397222,275.35
36,1054300.0,0.452214391,44.5933333,-70.7330556,4.0,44.5933333,-70.7330556,620.0
37,1105870.0,-0.201562392,41.9909362,-70.7336491,4.0,41.9909362,-70.7336491,3.94
38,1105730.0,-0.00355525,42.1006571,-70.8225415,4.0,42.1006571,-70.8225415,2.35
39,1102000.0,-1.166647993,42.6598157,-70.8936622,4.0,42.6598157,-70.8936622,19.83
40,1105608.0,-51.4879286,42.21305556,-70.92638889,4.0,42.21305556,-70.92638889,-6.67
41,1105600.0,-0.613831882,42.1903779,-70.9447679,4.0,42.1903779,-70.9447679,69.21
42,1101000.0,-1.86847518,42.75286948,-70.9456096,4.0,42.75286948,-70.9456096,22.68
43,1073500.0,0.055272911,43.10258558,-70.952559,4.0,43.10258558,-70.952559,37.55
44,1108000.0,0.396425749,41.9339903,-70.9564307,4.0,41.9339903,-70.9564307,8.79
45,1073000.0,-2.65772011,43.1486955,-70.9650603,4.0,43.1486955,-70.9650603,64.58
46,1072800.0,-15.58885719,43.26841527,-70.9736739,4.0,43.26841527,-70.9736739,118.77
47,1054200.0,0.024633986,44.39055556,-70.9797222,4.0,44.39055556,-70.9797222,683.1
48,1105933.0,-0.209035327,41.58538185,-70.9903171,4.0,41.58538185,-70.9903171,9.2
49,1102345.0,-15.56090673,42.4695404,-71.0069954,4.0,42.4695404,-71.0069954,14.2
50,1101500.0,-3.099750373,42.56953869,-71.0269974,4.0,42.56953869,-71.0269974,44.16
51,1073587.0,-4.128169481,42.9845316,-71.038392,4.0,42.9845316,-71.038392,59.52
52,1052500.0,0.421498509,44.8775,-71.0575,4.0,44.8775,-71.0575,1259.48
53,11055566.0,-6.30198595,42.2709321,-71.06838369,4.0,42.2709321,-71.06838369,0.0
54,1064500.0,0.120232343,43.9908333,-71.0905556,4.0,43.9908333,-71.0905556,418.19
55,1109060.0,-0.105784294,41.8662122,-71.12282369,4.0,41.8662122,-71.12282369,10.57
56,1053500.0,-43.43139696,44.7825,-71.1286111,4.0,44.7825,-71.1286111,1227.3
57,1109070.0,0.381250328,41.840379,-71.142824,4.0,41.840379,-71.142824,29.18
58,1105500.0,-2.04903659,42.15454356,-71.1458842,4.0,42.15454356,-71.1458842,79.4
59,1104000.0,-0.19464982,42.2550985,-71.1642196,4.0,42.2550985,-71.1642196,-0.76
60,10735562.0,-14.62831324,42.94897557,-71.16478279,4.0,42.94897557,-71.16478279,185.0
61,1109000.0,-0.100497933,41.94760015,-71.1767155,4.0,41.94760015,-71.1767155,54.35
62,1054000.0,-26.27108614,44.4358333,-71.19027778,4.0,44.4358333,-71.19027778,832.88
63,1105000.0,-8.244064577,42.1775987,-71.2008863,4.0,42.1775987,-71.2008863,43.25
64,1100600.0,-1.25351558,42.5681488,-71.2147792,4.0,42.5681488,-71.2147792,79.61
65,1100505.0,-0.052512279,42.8492547,-71.2150607,4.0,42.8492547,-71.2150607,190.0
66,1104200.0,-3.532698526,42.3164861,-71.227833,4.0,42.3164861,-71.227833,67.12
67,1104500.0,-5.16060481,42.37231857,-71.2336668,4.0,42.37231857,-71.2336668,19.21
68,1103500.0,-1.984242633,42.256209,-71.2600558,4.0,42.256209,-71.2600558,88.98
69,1104480.0,-16.01493188,42.3556519,-71.2650565,4.0,42.3556519,-71.2650565,42.14
70,1104455.0,-2840.330458,42.37259606,-71.27033448,4.0,42.37259606,-71.27033448,84.2
71,1100568.0,-0.250884983,42.46703909,-71.2722795,4.0,42.46703909,-71.2722795,114.19
72,1104430.0,-1.338388604,42.3981512,-71.2733903,4.0,42.3981512,-71.2733903,149.2
73,10642505.0,-10.79161274,44.08388889,-71.2855556,4.0,44.08388889,-71.2855556,665.0
74,1064801.0,0.095422977,43.83007396,-71.2878488,4.0,43.83007396,-71.2878488,492.91
75,1100000.0,-2.763791051,42.64592464,-71.2983937,4.0,42.64592464,-71.2983937,4.37
76,1099500.0,-1.918638314,42.6367581,-71.3020047,4.0,42.6367581,-71.3020047,66.6
77,1109403.0,-4.399121577,41.83093377,-71.3503315,4.0,41.83093377,-71.3503315,4.18
78,10965852.0,-9.928247173,42.78286636,-71.35367448,4.0,42.78286636,-71.35367448,148.55
79,1103280.0,-2.656582305,42.1398197,-71.3895032,4.0,42.1398197,-71.3895032,174.23
80,1098530.0,-0.630808464,42.3253732,-71.3975605,4.0,42.3253732,-71.3975605,109.78
81,1097300.0,-6.008897576,42.51259289,-71.40422829,4.0,42.51259289,-71.40422829,154.19
82,1114000.0,-0.770687284,41.833989,-71.41061208,4.0,41.833989,-71.41061208,7.38
83,1129200.0,-2.153193952,45.04032368,-71.4439704,4.0,45.04032368,-71.4439704,1150.0
84,1117000.0,-0.913838468,41.6412122,-71.4445016,4.0,41.6412122,-71.4445016,4.56
85,1116500.0,0.069501535,41.75093399,-71.4450575,4.0,41.75093399,-71.4450575,7.16
86,1097000.0,-1.928976099,42.432038,-71.4497848,4.0,42.432038,-71.4497848,146.0
87,1130000.0,0.355779128,44.62505316,-71.4689721,4.0,44.62505316,-71.4689721,916.43
88,1114500.0,-1.322008017,41.8589884,-71.4872823,4.0,41.8589884,-71.4872823,94.19
89,1112500.0,-1.092267132,42.0064871,-71.5025613,4.0,42.0064871,-71.5025613,106.64
90,1094000.0,0.182197638,42.8575865,-71.5061785,4.0,42.8575865,-71.5061785,159.88
91,1117350.0,-1.829138692,41.4823233,-71.5511719,4.0,41.4823233,-71.5511719,88.9
92,1111500.0,-3.009668658,41.99648716,-71.56200758,4.0,41.99648716,-71.56200758,179.22
93,1116000.0,0.209206831,41.69010026,-71.5658958,4.0,41.69010026,-71.5658958,216.94
94,1117370.0,-4.420162208,41.53898957,-71.568673,4.0,41.53898957,-71.568673,119.12
95,1096500.0,-2.149673651,42.66758945,-71.57506809,4.0,42.66758945,-71.57506809,168.28
96,1081000.0,-0.595914016,43.44174376,-71.5875752,4.0,43.44174376,-71.5875752,441.4
97,1117420.0,-2.597992749,41.4767673,-71.6047849,4.0,41.4767673,-71.6047849,80.38
