,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
1,1432900.0,0.950409542,41.66805556,-74.7805556,1.0,41.66805556,-74.7805556,1068.4
2,1601000.0,0.947028597,39.81202897,-78.7164072,1.0,39.81202897,-78.7164072,893.37
3,2300500.0,0.946946454,27.67114344,-82.3525925,1.0,27.67114344,-82.3525925,-0.88
4,1452000.0,0.946120599,40.62315267,-75.4824053,1.0,40.62315267,-75.4824053,259.82
5,1472810.0,0.943313615,40.2587137,-75.4287873,1.0,40.2587137,-75.4287873,150.0
6,7372050.0,0.942386819,31.93694444,-92.6033333,1.0,31.93694444,-92.6033333,71.0
7,2298123.0,0.940670692,27.05199986,-81.7845267,1.0,27.05199986,-81.7845267,25.0
8,3599100.0,0.939704923,35.50465279,-86.7675435,1.0,35.50465279,-86.7675435,644.37
9,3441000.0,0.937279525,35.27305556,-82.7058333,1.0,35.27305556,-82.7058333,2115.13
10,1414500.0,0.935565086,42.1061111,-74.7305556,1.0,42.1061111,-74.7305556,1297.22
11,3034500.0,0.933073454,40.8361756,-79.1100356,1.0,40.8361756,-79.1100356,1164.88
12,2482000.0,0.926771392,32.79888889,-89.335,1.0,32.79888889,-89.335,341.67
13,2300210.0,0.926548441,27.60197978,-82.2112009,1.0,27.60197978,-82.2112009,53.84
14,1031300.0,0.92206525,45.2672222,-69.58388889,1.0,45.2672222,-69.58388889,564.09
15,1459500.0,0.919491909,40.4337151,-75.1165609,1.0,40.4337151,-75.1165609,258.96
16,1031500.0,0.917804971,45.175,-69.3147222,1.0,45.175,-69.3147222,358.47
17,1638350.0,0.916345863,39.1911111,-77.6154444,1.0,39.1911111,-77.6154444,335.84
18,3262001.0,0.916266222,39.03,-84.8041667,1.0,39.03,-84.8041667,490.67
19,3295890.0,0.912901486,38.0370083,-85.3407867,1.0,38.0370083,-85.3407867,466.85
20,1553700.0,0.912327153,41.0617522,-76.68023479,1.0,41.0617522,-76.68023479,503.7
21,8164600.0,0.911955668,28.8913759,-96.8191486,1.0,28.8913759,-96.8191486,29.16
22,1464907.0,0.911876073,40.22927456,-75.119616,1.0,40.22927456,-75.119616,190.42
23,1422500.0,0.91079013,42.2522222,-74.9016667,1.0,42.2522222,-74.9016667,1384.77
24,1538000.0,0.909724633,41.0595282,-76.09381749,1.0,41.0595282,-76.09381749,752.41
25,1638420.0,0.909245448,39.205,-77.62388889,1.0,39.205,-77.62388889,325.21
26,1643590.0,0.908940343,39.1676111,-77.5359167,1.0,39.1676111,-77.5359167,219.97
27,1615000.0,0.906353768,39.1747222,-78.0783333,1.0,39.1747222,-78.0783333,502.61
28,1447680.0,0.906335346,41.06527778,-75.52138889,1.0,41.06527778,-75.52138889,1804.83
29,1439500.0,0.905962801,41.08815078,-75.03767469,1.0,41.08815078,-75.03767469,421.13
30,2298202.0,0.905862367,26.98478094,-81.9356414,1.0,26.98478094,-81.9356414,0.0
31,1398000.0,0.903796345,40.4733333,-74.82777778,1.0,40.4733333,-74.82777778,109.46
32,1031450.0,0.901398114,45.1844444,-69.4522222,1.0,45.1844444,-69.4522222,423.0
