site_no, average, median, standard_deviation
4280450,0.222814519,0.291787379,0.282330914
4280000,0.133913553,0.152341675,0.237724481
4276500,0.445005112,0.448907435,0.200594706
4275500,0.384947032,0.437972405,0.21264764
4275000,0.346057791,0.346057791,0.132657273
4273800,0.147172719,0.324434864,0.763861214
4273700,0.38046008,0.425736291,0.259773025
4273500,0.080371251,0.25912558,0.595128337
4271815,-0.055355982,-0.011126358,0.435692765
4271500,0.117232722,0.124493679,0.21055927
4270200,0.165812217,0.265627704,0.348348126
4269000,0.242780957,0.276469657,0.328875848
4268800,0.198150089,0.283429124,0.329620942
4268000,-1.1201511,-0.511303401,1.780050103
4267500,-1.175959423,-0.152430365,1.951040724
4266500,-0.728007694,-0.315739948,1.049018451
4265432,0.316226525,0.387751026,0.265606944
4263000,0.251145645,0.342020263,0.405190663
4262500,0.280515291,0.303905934,0.341704318
4262000,-0.011771891,0.062925684,0.450078488
4260500,-0.236917195,-0.199650535,0.309014368
4258000,-0.030392815,0.239269895,0.585363923
4256000,0.347184734,0.355454912,0.178951577
4252500,0.417081448,0.391118291,0.207040745
4250750,0.490915732,0.525068254,0.226075086
4250200,-0.199689737,-0.097471281,0.533838946
4249200,0.023433135,0.014387547,0.07463272
4249000,-0.613649638,-0.481490039,0.857371542
4247055,-0.814743389,-0.492015453,1.419705093
4247000,-0.482622371,-0.097463658,1.164619444
4245840,0.366896508,0.347049477,0.085145857
4244000,0.132963338,0.131684304,0.074042501
4243783,0.284461864,0.120460865,0.293866599
4243500,0.620731841,0.660111252,0.15589974
4242640,0.251768357,0.233034947,0.074655897
4242500,0.210079043,0.236545652,0.243025708
4240300,0.406761864,0.482416355,0.23553548
4240120,-0.284757671,-0.230036881,0.265402303
4240105,-3.498774877,-2.040145887,4.910145554
4240100,-1.341705531,-0.685294602,1.978535466
4240010,0.425913941,0.471297711,0.225560261
4239000,0.459145703,0.501331564,0.208053094
4237962,0.261913285,0.261443679,0.186187557
4237496,-0.005324299,0.193401525,0.767810431
4236800,-0.572207248,-0.144023264,1.205579992
4235600,-0.530457616,0.288215151,2.809749239
4235440,0.001583717,0.093743917,0.416905578
4235299,0.282812263,0.233394194,0.20873274
4235250,0.279018121,0.333253778,0.23330203
4235000,-0.116151303,-0.005567975,0.756548859
4234254,0.543628533,0.580162671,0.122574835
4234000,0.495181994,0.510173807,0.174985875
4233300,0.363433966,0.400373941,0.187680169
4233286,0.304745984,0.317995222,0.199013878
4233255,0.515236811,0.590602913,0.18149808
4232730,-0.696529673,-0.076546966,2.082108904
4232482,-0.179818731,0.11900462,0.753434708
4232050,0.139413845,0.242118609,0.390441864
4232034,0.49728416,0.56594259,0.25147919
4231600,0.073970926,0.154662833,0.361082354
4231000,0.127610006,0.133679752,0.295296649
4230500,0.342106588,0.424216894,0.316524407
4230380,0.472036682,0.489386644,0.224593094
4229500,0.552399694,0.608012751,0.239646032
4228500,-0.205638168,0.254295515,1.942797256
4227500,-0.063803852,0.25157108,1.026129416
4224775,0.405044037,0.465924142,0.221821326
4223000,0.233377061,0.295731321,0.278211347
4221000,0.57786833,0.612780881,0.187178772
4220045,0.042958081,0.05395619,0.348732084
4219768,0.043318484,0.051248711,0.368450049
4218518,0.343736128,0.33278407,0.160037039
4218000,0.155019363,0.201866399,0.224072079
4217000,0.456887165,0.5191913,0.199320682
4216418,0.493243283,0.546897857,0.205596302
