site_no, average, median, standard_deviation
4.80608E+14,-949.2461065,-328.781026,1396.747113
4.12453E+14,0.23850504,0.189899725,0.218408869
4.12141E+14,0.183887164,0.09323039,0.270198996
4.11228E+14,-49.7262913,-49.7262913,14.95859394
4.10401E+14,-8.214248338,-5.927553909,8.799518162
4.10014E+14,-23.44807466,-22.2710346,13.89486069
4.02913E+14,0.178599721,0.13169264,0.244604336
4.02114E+14,-32.06043773,-22.94301736,38.781936
3.94839E+14,-2.041811845,-0.573706339,3.23733345
3.9422E+14,-6.681955261,-3.879323861,7.461058604
3.93109E+14,-17.37058843,-4.636334618,36.71350367
3.85106E+14,-14.09806807,-10.48553851,17.3294283
3.83926E+14,-31.38181816,-34.91119522,9.353890604
3.3342E+14,-3.586208311,-0.34040099,8.354172251
3.30304E+14,0.041182176,0.041182176,0.28417659
2.72524E+14,-125.5070784,-20.17985944,221.3782663
2.55654E+14,-270.4847008,-111.9075698,705.4349009
2.54157E+14,-5.685024988,-3.759225485,6.620721708
818999010,-141.9216105,-61.38902537,270.7929615
817887350,-157.9477163,-68.91792806,315.7127007
810464660,-191.3872518,-98.48052364,408.2901131
804956950,-172.4458603,-76.30643876,380.5909745
546494170,-273.2645209,-113.8903818,708.0775787
505152130,-150.3051168,-67.1522439,197.8118309
423406130,-3863.528859,-2048.001459,4516.285695
423401815,-174.1734116,-60.41897894,514.4934228
423205010,-144.2739813,-44.53913144,462.211509
422026250,-268.0123689,-112.9046681,703.8926643
422016550,-141.0739966,-30.38663584,453.6612774
414826545,-274.6012473,-114.2184657,707.428868
357591500,-266.4741636,-111.4732311,692.3839958
357587728,-253.8410995,-108.1958577,669.6918336
357587400,-232.9287361,-103.3215287,626.3523791
357587140,-263.6543091,-111.9410534,687.6825963
357587090,-262.2989194,-110.9074567,684.3776059
357586650,-253.7091096,-107.8923165,671.8218666
357568980,-241.0659735,-104.2456083,649.9112411
357568650,-265.8404678,-111.6651423,693.536388
357526200,-242.757959,-105.7021433,652.4789435
351706800,-610.7638458,-191.8014853,733.0208073
345577330,-153.1635292,-60.56567726,448.5714763
344894205,-227.7527184,-89.02480008,623.3306812
343233905,-1121.704051,-285.842545,2862.536483
242354750,-223.091391,-95.55081292,652.2939153
214685800,-234.575171,-94.07542708,661.1979448
214678175,-253.6521869,-104.0581427,679.3198121
214657975,-262.6642347,-107.3392083,701.2325904
214655255,-260.177004,-105.9256279,696.4670731
214645075,-231.4290842,-91.71424087,659.8236939
214642825,-264.4249045,-108.3531347,696.8209773
214627970,-247.9992646,-100.2988038,671.4780824
214297160,-270.4583235,-113.2321888,707.5082399
214295600,-251.0322925,-101.7612724,682.1163579
214291555,-219.1308075,-80.3976202,647.8464717
214269560,-230.5251817,-86.87394346,668.9653304
214266080,-271.3670567,-113.9270905,709.0798095
214266000,-228.5015508,-92.37354422,657.6363847
214265808,-259.7950988,-107.1265343,693.5291471
212467595,-262.8391263,-107.8221132,701.4423749
212466000,-267.5507279,-110.9812919,705.9734217
212433550,-476.0127215,-71.21013214,782.2055157
212430653,-268.9635834,-111.6764777,704.9324111
212430293,-263.5318829,-109.3003303,700.583546
212427947,-272.2381437,-113.0093917,706.7275883
212419274,-256.0127873,-103.6368135,710.3284268
212414900,-203.8880991,-72.35692657,613.1916156
212393300,-256.2970703,-105.6399168,706.8555307
212378405,-39251.92619,-21661.95404,43147.36115
211139110,-274.5630043,-113.991009,708.4627435
210166029,-264.2821289,-108.5927766,700.4769898
209782609,-243.3465999,-97.06443356,665.7542781
209741955,-221.6637592,-86.1261962,636.7454668
209734440,-252.7740712,-102.1257803,681.5735026
209722970,-259.3549495,-106.2894641,688.2968124
209553650,-180.0706958,-55.94864565,553.4762342
209399200,-242.0714232,-98.83770514,663.719849
208925200,-185.050275,-55.38074793,570.1236915
208773375,-162.017249,-42.48605464,513.845588
208758850,-227.9282606,-86.89370493,623.5720642
208735012,-272.0312491,-112.4458981,705.0650529
208732885,-259.1295232,-104.3640717,688.9442643
208732534,-268.3960746,-110.2639267,700.4965548
208726005,-153.2309655,-34.02010862,518.910545
208675010,-262.451244,-107.2843909,695.3722441
208524975,-214.5869315,-53.72318258,606.8834303
208524090,-264.6692452,-108.1083819,701.3687375
208521324,-215.0657444,-58.85695587,629.1502837
208250410,-1165.92844,-226.5830981,2153.385735
208111310,-226.2075263,-72.58457846,597.6550323
158397967,-264.4981296,-109.3895637,690.1423053
158175320,-273.4819979,-113.5565112,705.9746025
148471320,-261.440436,-108.4003671,687.7050328
142400103,-223.9393894,-90.41926084,606.7389817
137462010,-187.9257671,-63.86395793,509.6114893
137449480,-139.4636558,-45.43891973,383.4976047
136230002,-220.0649884,-89.26439933,598.6033283
103530001,-0.02317269,0.053359102,0.229830941
103366092,-2.525212361,-0.013988255,7.093469818
102432241,-156.3345935,-96.26838981,146.1728685
94985005,-273.6752462,-114.230734,709.2797071
94196784,-192.5465228,-71.33154723,535.9713808
94196783,-202.3290705,-76.817675,559.9760258
94196781,-239.4254363,-97.91705743,638.6417601
72632982,-261.7801478,-113.1717306,677.4017276
72632971,-267.3221616,-113.7534238,690.378099
72632966,-450.2419301,-118.177678,1216.799439
72632962,-251.4245404,-110.3290854,652.7897296
71912213,-391.9173723,-104.7099916,1175.257727
55451345,-268.65824,-110.3192944,699.6328315
53813595,-1227.426921,-303.2471357,2155.479127
53674967,-265.4970053,-104.4315077,696.0412176
53416966,-259.8242261,-107.4691595,683.0441569
41482663,-257.973231,-112.4038111,664.3989039
40975299,-259.2682136,-111.1643438,678.6684797
40871488,-259.6667772,-106.7122295,682.8917285
40871475,-269.1129374,-111.3082925,699.0896007
40871473,-274.0144817,-113.6840043,707.1590004
40869416,-246.3851051,-101.2053685,658.4267303
40857005,-267.5075074,-108.0808671,699.891137
40854592,-266.3690992,-107.5578757,696.8174232
40851385,-14665.11449,-7794.28484,16670.01517
40734605,-264.7104674,-108.1003406,695.5829156
40263491,-216.4370903,-81.9440549,579.5021907
40263205,-249.7030404,-104.293704,651.8656916
33521504,-251.2860324,-107.7486817,664.0337993
33356848,-199.9819803,-80.14784658,489.541679
33356786,-254.4516377,-111.608811,661.6057779
23432415,-124157.7619,-60084.92377,279281.3181
23358685,-225.1698686,-94.82328269,608.9854034
23312495,-113.4772945,-27.96264192,238.3949125
23177483,-635.6857593,-257.348317,1240.521016
22908295,-275.0953903,-114.225647,708.9841916
22907085,-242.7429711,-101.7445865,658.4668199
21973269,-86489.36308,-43416.56407,100128.3598
21964832,-67062.72298,-40225.40665,68351.09706
21652801,-221.8535285,-73.31720187,663.1393772
21650905,-472.3219821,-107.6478215,845.3073102
21623975,-166.0165179,-52.64667165,503.4426175
21564493,-32716.65285,-12968.21704,38620.25913
21556525,-794.4611813,-335.5899516,1288.479267
21473428,-224.2329817,-85.06294405,651.3492045
21473426,-251.4414657,-105.0940254,689.4206116
21473415,-251.9050865,-99.85773568,702.9176604
21459367,-251.6474013,-104.4973647,686.2378702
21457492,-188.3970251,-61.46348644,572.5756322
15765185,-269.2627061,-111.637529,698.059685
14400000,0.086926471,0.010080435,0.270835624
14377100,0.367911134,0.480564433,0.314471973
14375100,-0.753734828,-0.417055462,1.147421703
14372300,-1.526859666,-1.643109699,1.03662743
14369500,-1.212149225,-0.653855481,1.640488775
14366000,-6.67222377,-0.300821111,28.07907885
14362250,-2.890736508,-0.437434448,5.071332395
14362000,-13.85408497,0.140463134,66.11072971
14361500,-2.386783053,-2.444355454,2.031456303
14359000,-2.337664186,-1.362010013,2.889579835
14357500,-17.06876319,-4.836916836,32.64287755
14354200,-39.41209402,-5.355287796,85.11950836
14353500,-2.784124707,-2.13558242,3.706973467
14353000,-6.469827575,-5.666541634,5.225821064
14339000,-1.730020757,-0.525506582,2.847253735
14338000,-0.821180456,0.289322901,5.194336773
14337600,-5.78562448,-0.817041827,8.917974804
14337500,-13.1241972,-3.094883311,25.14272003
14335072,-5.738630967,-1.892587757,8.275905159
14332000,-60.79420686,-4.70430129,148.4112845
14330000,-6.646575215,-0.760713632,27.23605994
14328000,-0.150174313,-0.039727222,0.677868083
14325000,0.501274775,0.504167614,0.279959221
14321000,-0.9603474,-0.806783711,0.955486606
14320934,0.51029946,0.49743519,0.066288472
14319500,0.28369761,0.376571225,0.389232701
14318000,0.214279521,0.444608389,1.031342286
14316700,0.557740296,0.54631985,0.230657771
14316500,-4.182939949,0.473780581,21.09773255
14316495,0.416647139,0.574841928,0.517959243
14316455,-615.9713002,-6.29034345,2260.399535
14315950,-0.547127214,0.43711878,2.20332168
14315700,-57.12751231,-15.840741,80.72208189
14315500,-20331.90189,-51.23738,74967.41807
14314700,-2167.23821,-98.11010254,6762.614475
14314500,-1770.214938,-180.517471,5399.946484
14313700,-5449.014207,-340.7236907,12727.76196
14313200,-134847.8424,-28981.00855,289808.953
14312000,-0.68625394,-0.257317159,1.474263307
14310000,-0.197135827,-0.001353112,0.668998552
14309500,0.308871367,0.635466172,0.9908703
14309000,-29.89222391,-5.495279671,49.25485517
14308990,-2.846366035,-0.730549955,6.049430288
14308500,0.189383431,0.493097273,0.849203073
14308000,-0.410380616,0.242206413,3.13726866
14307620,0.490841302,0.498866667,0.364369443
14306500,0.552845463,0.701974673,0.284473836
14306340,0.463267164,0.680704645,0.514340201
14305500,0.341628663,0.361013488,0.297359038
14303600,0.398471068,0.479439126,0.364895777
14303200,0.087047762,0.193837895,0.53344206
14302480,0.319924531,0.393739293,0.366131831
14301500,0.415628554,0.529014866,0.271223834
14301000,0.395400314,0.573602211,0.881064557
14299800,0.594809073,0.746394111,0.364144653
14243000,-1.290013142,-0.774876873,1.85306292
14242580,0.436866084,0.567398377,0.391630053
14240525,0.093382416,0.427914066,0.782714391
14238000,-0.472919804,-0.260544166,0.838840972
14236200,0.37943768,0.52587317,0.467095999
14233500,0.387530399,0.40383113,0.396859611
14231900,0.38393922,0.540334551,0.568275165
14231000,0.180528173,0.15058561,0.346918872
14226500,0.21440783,0.187005207,0.321916852
14222500,0.217057416,0.395772804,0.481288289
14220500,-0.375943975,-0.240609286,0.692449779
14219800,-0.57304721,-0.452726867,0.364112671
14219000,0.451457544,0.403428471,0.250191266
14216500,0.44402481,0.555132477,0.51484359
14216000,0.647002009,0.699274345,0.265652763
14211814,-1.168090255,-0.363594356,2.077135933
14211550,-0.668848114,-0.174601559,1.796954953
14211500,0.572214255,0.645290217,0.289990733
14211499,0.533056526,0.571835599,0.199292092
14211400,0.448244142,0.538682243,0.29484385
14211315,-0.515232506,-0.068928784,1.408709331
14211010,0.211450273,0.284073576,0.528179034
14210000,0.348985098,0.444024894,0.393584508
14209500,0.580599263,0.624926354,0.225474347
14209250,-26.43347838,-18.17171661,32.95818155
14209000,-0.802303733,-0.020480356,2.645947611
14208700,-2.040853088,-0.460571807,3.593530424
14207500,-0.140027253,0.441484245,1.374055763
14206950,-0.355979236,-0.129590933,0.812919774
14206900,-0.875727746,-0.517966388,1.200140952
14205400,0.047905392,0.119501851,0.534591579
14203500,0.138920136,0.376715679,0.657329265
14202000,0.741295612,0.771711485,0.248534615
14201500,0.896843957,0.879536582,0.041642872
14201340,0.757992994,0.818308798,0.203381768
14201300,0.024143427,0.399447473,1.337663154
14200700,0.857459936,0.87427774,0.046589893
14200300,0.858772017,0.903708471,0.104021436
14200100,0.415042022,0.325619921,0.272623462
14200000,0.562431934,0.727199662,0.43867343
14199704,-0.596986759,-0.342565296,1.360977673
14198400,-0.068515147,0.544024163,2.509317083
14197900,-0.543968428,-0.520946054,0.283219682
14194150,0.605681346,0.720805184,0.297326685
14191000,-0.608091522,-0.661367997,0.361209282
14190500,0.645289979,0.806276727,0.392759693
14189000,-0.358905801,-0.409584742,0.513950309
14188800,0.786569242,0.81434047,0.142945502
14188610,0.259836268,0.278419256,0.345924482
14187500,0.021777092,-0.038725087,0.335653947
14187200,-0.029300193,-0.05953529,0.359681102
14187000,0.713066037,0.84675222,0.286808256
14185900,0.602828963,0.616127556,0.159350097
14185000,0.509306563,0.716846753,0.399261311
14184100,-0.186319169,-0.18817164,0.372729621
14183000,-0.025731321,-0.067834734,0.438077015
14182500,0.646176759,0.67462344,0.162086395
14181500,0.229873316,0.328619972,0.322288314
14180300,0.705133548,0.770479252,0.209532226
14179000,0.581084845,0.627782794,0.204266626
14178000,0.5704367,0.687740593,0.285900705
14174000,-0.470201537,-0.396783796,0.488424466
14171600,-0.405228767,-0.455578136,0.53029183
14171000,0.338123973,0.695748212,0.691365697
14170000,0.180452164,0.417117885,0.653728902
14169000,-0.136013848,0.009730039,0.585480489
14166500,0.615862651,0.770935345,0.575437538
14166000,-0.360085531,-0.296073214,0.553730269
14165500,0.379983992,0.511844464,0.332876151
14165000,0.684559821,0.77807203,0.357953674
14164900,0.205554651,-0.00017137,0.536681433
14164700,0.653110747,0.708261801,0.188054437
14163900,0.046708649,0.091786903,0.520474134
14163150,-0.326468238,-0.13423497,0.847352001
14162500,0.030476754,0.086414065,0.657940598
14162200,0.297073277,0.345565998,0.219670632
14161500,0.659410898,0.713723531,0.247836602
14159500,0.214805673,0.361502489,0.444249704
14159200,0.623254754,0.744283655,0.456394803
14158850,-3.209973549,-0.509195782,10.56324244
14158790,0.574370206,0.69470195,0.289880667
14158500,-0.177423355,0.21880089,1.192789352
14157500,-0.036879941,0.070600206,0.607322246
14155500,-0.006238536,0.134478495,0.61722431
14154500,0.534567903,0.56317745,0.247724986
14153500,-0.256811341,0.044332683,0.742009189
14152000,-0.601406692,-0.494100411,0.693567006
14151000,0.213688321,0.267820314,0.337972627
14150800,0.310947095,0.418083377,0.4046435
14150000,-0.589588919,-0.586425185,0.478211069
14148000,0.389290803,0.482344429,0.568394832
14145500,0.252484345,0.286017362,0.368007698
14142800,0.366135061,0.401746785,0.220379358
14142500,0.228066438,0.140865318,0.328616995
14141500,0.601995884,0.646434769,0.192154853
14140000,0.082324027,0.076930959,0.232708492
14139800,0.536746691,0.567864028,0.180745512
14138900,0.289959109,0.255238825,0.326671568
14138870,0.486007394,0.568615568,0.262345082
14138850,0.285679533,0.339508085,0.298832569
14138800,0.361509372,0.341906026,0.336995924
14138720,-14.03710075,-10.14563271,14.80217299
14137000,0.316800264,0.355439225,0.340934201
14123500,-1.659185776,0.400321093,8.00372129
14120000,0.291345411,0.460168484,0.440860888
14113200,-5.400945136,-0.19521514,15.34438586
14113000,-0.328639035,0.131173665,1.34776666
14111400,-1.91438684,-0.821931101,4.268405994
14107000,-0.866506056,-0.389430769,1.851096513
14105700,-0.921790658,-0.765930346,0.542704779
14103000,-15.27377938,-7.760170411,30.84090688
14097100,-6.922419815,-0.149799145,15.87938028
14096850,-12.61221007,-0.05546128,40.88745081
14093000,-1.877197238,-0.036049934,5.985881347
14092750,-2.923422344,-0.075443711,13.14991084
14092500,-48.18828883,-33.83523363,56.65913888
14091500,-137.2637827,-18.47481515,395.7583114
14087400,-699.5908297,-72.28573852,1424.142807
14087380,-461.3529938,-30.7890603,1224.60615
14076500,-179.9937355,-89.54264261,248.2532941
14048000,-1.163662989,0.041536233,3.932685979
14046778,-53.31364285,-11.92148003,117.0351095
14046500,-0.826792265,0.108890688,2.929765661
14046000,-1.299619711,0.084732926,4.691490109
14044000,-0.516903643,-0.060235763,1.626245961
14043840,-3.385233977,-0.257643122,6.785782901
14038530,-0.781126503,-0.160298388,1.803887588
14036860,-14.45191489,-4.749565862,27.93515575
14034608,-571.4959146,-28.13143817,873.6009178
14034500,-224.0010429,-15.02201963,660.988054
14034470,-7.83351251,-3.381858081,12.7099058
14033500,-2.676721472,-0.340110832,4.971604503
14020850,0.275417123,0.452596384,0.549546826
14020300,0.051057634,0.460610673,1.450701142
14020000,0.127020346,0.250867534,0.520248311
14018500,-0.922861121,-0.798762179,1.175151963
14015000,-1.820110261,-1.508390892,2.173369436
14013700,-0.562739718,-0.161259946,1.373870652
14013000,0.135672964,0.334087937,0.758356256
13621955,-235.296772,-95.43000894,630.2049954
13351000,0.199485881,0.223697706,0.339114222
13348000,-0.12741858,-0.019560027,0.519636246
13346800,0.003995018,0.025179732,0.384991993
13345000,-0.226777955,0.335469286,1.392316418
13344500,-26.37865707,-7.524315496,56.51955621
13342500,-3.696801186,-0.964179863,11.56216256
13342450,-0.260529637,0.056137834,1.106646613
13342340,-4.943413372,-1.296018133,9.181751462
13342295,-4.907878859,-0.94513519,7.407455279
13341570,0.358806194,0.520959917,0.473528688
13341050,-2.863439981,-1.222290015,5.856691441
13340600,-6.139265535,-1.222309286,11.9720324
13340000,-1.004543418,-0.094986858,1.992829513
13339500,-5.289827665,-5.779754392,5.316358887
13338500,-5.267638494,-1.764208284,6.670330853
13337000,-1.759799176,-0.176302629,3.266409174
13336500,-0.508864872,-0.040919283,1.598065041
13335050,-64.14723715,-2.712701732,210.2560325
13334450,-6.125832232,-0.250755336,20.82741141
13334300,-1.680724566,-0.551110141,3.76756635
13333000,-6.397823404,0.01451445,28.47568509
13331500,-2.37382203,-0.101281237,8.113653473
13317660,-2.464369673,-0.673706858,4.245582977
13317000,-10.7994434,-5.951866482,13.01112695
13316500,-7.320942227,-3.209962362,10.24012493
13313000,-31.45466254,-11.84134736,54.72175301
13311450,-12.80175937,-4.839460252,18.76627803
13311250,-9.610091176,-8.231665397,6.675436859
13311000,-18.98988546,-6.113438389,39.70927397
13310700,-11.62300453,-3.351140413,15.98261835
13310199,-16.32220586,-6.830079169,27.7398817
13309220,-9.973998905,-6.749758566,12.33174892
13307000,-6.604428652,-3.50216855,7.491979335
13306385,-36.69236654,-16.8427154,50.85545339
13306370,-144.7040475,-31.35472712,190.9098843
13306336,-60.97282397,-39.25146542,66.32333726
13305310,-10.18865504,-3.883736915,14.57252719
13305000,-10.97840453,-3.629845016,13.14423093
13302500,-5.869940223,-3.875899374,6.101288114
13302005,-72.1611518,-43.50447853,97.84779479
13297355,-223.9116266,-157.4755883,270.3921972
13297330,-19.12822877,-7.988354145,21.95480982
13296500,-6.830213016,-4.283888563,7.707965766
13296000,-4.571038874,-2.934529335,4.979487194
13295000,-4.682871994,-4.009702654,4.218148456
13290450,-1.27424786,-0.906547161,1.621837417
13269000,-130.1510885,-0.297786846,588.0329865
13266000,0.018320999,0.114675738,0.548025567
13265500,-2.06933974,-0.419069657,4.303017049
13258500,0.00963543,0.100083583,0.541721908
13251000,-2.116793407,-0.828901643,4.016425704
13250000,-4.63052308,-1.208823617,9.211033116
13249500,-4.719819155,-1.256835692,9.317364103
13247500,-13.7941892,-2.262753944,25.04321365
13246000,-15.66840806,-3.573178468,30.3204552
13240000,-5.959100125,-1.563903777,13.0463857
13239000,-8.616569696,-1.472903496,18.68477811
13237920,-7.065682689,-1.194332597,10.61565382
13235000,-13.86816986,-9.642005837,16.23374109
13233300,-544.1393831,-16.46427892,1459.575916
13213100,-37.09918925,-6.87659097,77.32613268
13213000,-172.8059643,-35.92082047,281.3656573
13211205,-197.6142916,-197.6142916,280.4930119
13206305,-128.9898779,-12.91564118,162.9682177
13206000,-3091.610399,-160.7455537,4763.617551
13204640,-5.339893062,-1.732240084,7.145851761
13200000,-63.2735112,-24.48279455,103.0062203
13192200,-3.95556303,-2.690407384,4.673235509
13190500,-618.5026919,-23.94048023,1826.297544
13186000,-2.97790726,-1.616916362,3.42829289
13185000,-4.020594013,-2.376153692,4.587590661
13183000,-3126189.051,-42900.87493,13559734.47
13181000,-0.754189453,-0.060121284,1.989474866
13176400,0.025343613,0.01427869,0.169799983
13175100,-1.697171884,-1.154210186,1.891646348
13172455,-63312.57735,-39895.95283,72088.02874
13168500,-2.531021403,-0.719179301,3.448931259
13162225,-6.866510343,-2.33674101,14.84259919
13161500,-2.516596036,-1.133265774,3.040044015
13159800,-23.69346973,-3.022321861,92.18499327
13154500,-98.68849623,-38.18484506,230.0411375
13152500,-303.1158367,-41.98200122,491.2909828
13150430,-250.0896149,-172.5941692,293.8193601
13148500,-3993.215093,-1329.594621,5225.646237
13147900,-36.49415472,-18.89442947,60.47384081
13142500,-817736.4948,-547768.2044,1196414.609
13141500,-1604.139946,-402.1210159,2900.445411
13140800,-1488.224595,-275.9965676,2011.395337
13139510,-27.33982039,-12.02247518,43.67876584
13138000,-76.31122158,-79.03357426,53.94048364
13137500,-98.88670169,-23.35606981,150.6274314
13137000,-119.3524257,-8.232327516,288.8436541
13135520,-3.992073814,-2.910963498,2.570835038
13135500,-26.29820196,-4.813988716,47.22146249
13127000,-174.0368878,-72.22038087,241.9878324
13120500,-35.47520043,-14.74180833,37.20037083
13120000,-60.04303036,-22.43681079,134.5219748
13119000,-976626.4832,-79898.49575,1620046.419
13118975,-816.9125539,-816.9125539,11.07395881
13118700,-783.2619063,-490.7117987,1012.014922
13116500,-58.4099866,-3.276029428,131.6200256
13108150,-11.28815223,-9.965627332,9.253807932
13105000,-6.022189545,-1.265816365,9.88328575
13095500,-6462.399734,-4115.392685,7145.01291
13095175,-4296.096998,-3592.327669,3740.295089
13094000,-407.0050955,-43.70887355,684.6984468
13092747,-19.63453953,-13.37921941,27.06274767
13090500,-955.9542751,-68.7984852,1729.100009
13089500,-147.0601471,-88.42585709,139.0762635
13083000,-56.420154,-8.534964791,108.8260663
13082500,-51.49472732,-11.10595114,78.09964033
13081500,-44484.47995,-96.07137003,125593.7861
13078000,-142.7355684,-26.80321149,377.6391283
13077000,-112720.3272,-73.73765322,293903.7791
13075983,-1263.150094,-1024.036537,794.9892497
13075910,-62.36068556,-29.2311763,75.08086253
13075500,-18.66924209,-2.847214309,32.35013223
13075000,-25.01707966,-4.007765055,41.31913317
13073000,-33.45496022,-5.203395724,51.28431933
13069500,-60.82523009,-31.46462347,83.00911989
13068500,-1896.638224,-1769.699495,1394.416654
13066000,-1572.552929,-801.6451276,1973.471946
13063000,-136.0774114,-98.59876674,160.5620711
13062500,-31.62870418,-14.59707205,47.52118519
13060000,-24.88052861,-10.37846065,42.49666006
13057940,-289.1838872,-132.3075342,409.3237319
13057500,-218.8468755,-87.09672595,601.6539354
13057155,-26.74548292,-10.30055519,46.21280028
13057000,-34.72081145,-14.92911157,55.92401222
13056500,-34.71333831,-13.29144335,77.14347517
13055340,-31.05069622,-17.24618067,40.1411818
13055250,-39.80791424,-20.66391794,61.01127279
13055000,-31.03238641,-10.42457636,49.97907584
13052200,-17.69173981,-13.00267915,20.37131429
13050500,-45.28864864,-20.67156503,91.35894453
13049500,-15.93545793,-12.45397872,15.43640669
13047600,-24.12772331,-14.65706652,25.68336203
13047500,-140.6473874,-64.07594094,229.5289575
13046995,-16.61236288,-10.15518036,17.94448894
13046000,-67.86170963,-31.54920046,132.6776991
13042500,-124.5664344,-24.5414284,214.883129
13041010,-435.1311567,-327.9186248,455.9734419
13038500,-614.6351512,-31.00116647,1031.207845
13037500,-1186.611648,-25.1882928,3923.144743
13032500,-17637.2144,-24.96150755,46962.79923
13027500,-19.86738221,-18.08938388,17.18924775
13025500,-39.32279788,-39.09436996,26.11525724
13023000,-13.83930348,-3.549312622,30.02894323
13022500,-11.34214873,-2.248541093,23.1945539
13018750,-17.4203331,-6.594691776,29.30499656
13018350,-10.8756451,-7.099231862,11.64824644
13018300,-10.92544967,-4.356617041,20.57444494
13016450,-8.767632204,-2.909390685,14.3414284
13016305,-14.1600756,-8.588164039,17.14315493
13014500,-82.22097457,-63.61474882,51.94182881
13013650,-58.79472774,-19.70119249,96.15871715
13011900,-19.48642533,-12.88515647,20.20659795
13011500,-26.91702542,-10.21126302,38.68146599
13011000,-1226.501171,-186.1729476,2373.962411
13010065,-15.2344756,-7.912357577,17.6338899
12510500,-2.253705196,-1.030213124,2.999023629
12508990,-2.51796399,-1.40482509,3.371851587
12506000,-3.157139145,-2.214249679,4.489085432
12505450,-165.0052322,-131.8645946,133.6172751
12502500,-36.64684648,-3.955350577,115.5041799
12500450,-5.363914426,-1.190670709,9.60669695
12488500,-2.773332282,-0.054561249,9.388857882
12484500,-3.775588262,-0.607041113,5.698583372
12472800,-1.088379419,-0.893797805,0.604644354
12472600,-28.57118536,-24.69261997,28.36207279
12467000,-1304.483744,-1331.202137,1256.53939
12465000,-13121.34808,-0.268507775,62845.52913
12464800,-2.309117515,-0.044851689,7.52902367
12462500,-7.235214233,-3.330314293,12.7550643
12459000,-4.514313552,-2.113362568,7.567408663
12458000,-0.356755782,0.248027005,2.354489471
12457000,-3.244283397,-0.777528589,5.733738177
12456500,-23.99103884,-9.127247651,31.61028883
12452990,-34.17976904,-16.60849569,41.22691457
12452890,-18.88279843,-12.23163461,25.73373061
12452800,-13.93093886,-6.386893855,18.57696058
12451000,-6.751324427,-2.217498601,10.57232707
12449950,-102.684679,-10.10850947,161.9571059
12449500,-81.44603659,-27.64341738,104.3318284
12448998,-130.3826318,-25.10870258,191.9209004
12448500,-89.16165361,-10.25053855,158.302085
12448000,-51.75133287,-11.55040095,83.50701813
12447390,-3.96007357,-1.275417364,5.364453099
12447285,-1.604386095,-0.75407063,2.167227332
12447200,-95.64599852,-59.02815367,94.95476921
12446995,-107.7063928,-40.31451152,177.8281544
12446400,-26.2855205,-13.04780565,30.22956443
12446150,-9.303594076,-3.475808473,12.05696083
12445900,-48.31430014,-1.712351713,94.15926773
12445500,-662.4031149,-607.7936061,691.6413911
12445000,-91.34454322,-39.80040194,89.27837429
12444290,-1204.092957,-1232.665083,832.5353192
12442500,-27.48377408,-18.01633178,26.72541377
12439500,-603.6276356,-137.094595,1217.377946
12434590,-157.5420191,-33.20603755,350.1867171
12433200,-25.81636947,-0.327283526,70.00828942
12431000,-10.76425848,-0.625628139,28.45838565
12427000,-403.7374862,-72.99270807,896.5830762
12424000,-0.049858997,-0.033792352,0.185403621
12422990,-0.03991027,0.031785897,0.298954024
12422500,-2.67028607,-0.461388848,4.126319343
12419000,-1.974519302,-0.768845577,2.852462548
12417650,-0.512880826,-0.649550892,0.306329201
12415135,-1.615209095,-1.289170967,1.626843159
12414900,-4.621279104,-0.791640131,11.96706848
12414500,-4.656188043,-0.529186254,12.94985457
12413875,-8.003072679,-1.678551784,11.92897538
12413860,0.041851604,0.187570451,0.506916098
12413500,-2.248738193,-0.023289033,10.16495089
12413470,-0.501167152,0.340672683,3.217592191
12413445,-1.719943142,0.279364143,8.517835463
12413370,-1.186723989,0.250779882,5.300907189
12413355,-0.814827011,0.276697174,3.43472037
12413210,-2.496559973,0.142812832,8.188950978
12413131,-2.509740709,0.000305925,7.035741849
12413130,-20.77350204,-8.246925433,33.06429612
12413125,-1.116784361,-0.018450889,2.057064959
12413000,-3.197058065,0.152934479,16.02676036
12411000,-2.30023247,-0.008919525,7.779891053
12409000,-38.35741293,-17.62250756,47.46972769
12404900,-8.696273058,-8.696273058,10.37348156
12404500,-85.04113643,-15.79659422,117.0546679
12401500,-191.6952173,-66.04474883,244.8812792
12399500,-1.452844434,-1.283420379,1.072819757
12397100,-2.830600083,0.157837342,10.41140124
12396500,-1.709275202,-0.765003376,3.427700242
12395500,-1.419435347,-0.911087431,2.314043441
12395000,-0.905585679,-0.37622788,1.727468287
12392300,0.021584089,0.020610068,0.144065807
12392155,-19.82864858,-0.103437636,95.03377241
12391950,-1.001117636,-0.711044815,0.812392531
12390700,-10.74411784,-0.082273095,30.53138288
12389500,-3.096813895,-0.989047864,4.070354808
12389000,-8.706742267,-0.410277905,30.73986105
12388700,-8.18734117,-0.667475168,15.65711286
12381400,-45.39252432,-12.20471238,67.59543603
12377150,-1.289315271,-0.870784133,1.534982612
12375900,-13.93143743,-13.2892224,10.78575587
12374250,-66.19196234,-5.758344169,157.585207
12372000,-12.89391197,-1.562928087,26.92292453
12370000,-12.49251432,-5.216399074,16.96607657
12366080,-6.002174372,-1.799644737,10.85867935
12365700,-66.92244858,-64.52219753,49.82481733
12363000,-26.36641737,-2.056985486,49.37967759
12362500,-7.82654166,-2.15863204,11.9467658
