site_no, average,dec_lat_va,dec_long_va,NSE_state
2112000,0.072993894,36.1525,-81.1455556,4
2198759,-275.1503653,32.34543056,-81.1472056,4
2198840,-87472.07019,32.2357548,-81.1512239,4
3185000,0.491552481,37.7606708,-81.1623212,4
4202000,0.473911921,41.3406103,-81.1667664,4
2111500,0.22009956,36.175,-81.16888889,4
2233484,-0.484834131,28.65555285,-81.169786,4
21473415,-251.9050865,34.975,-81.18,4
3192000,-0.180064181,38.2334395,-81.1809415,4
3120500,-1.330770047,40.47034258,-81.196493,4
3115400,0.514353083,39.5631294,-81.2037236,3
2233475,-1.345334816,28.6199987,-81.20784299,4
2168504,-5.704124091,34.0509822,-81.2095418,4
3155220,0.076251209,39.07896905,-81.2123373,4
3193000,-0.835027301,38.1381632,-81.2142745,4
3126000,-1.396123205,40.1947901,-81.2153844,4
3154000,0.318637158,38.84425369,-81.2226168,4
211139110,-274.5630043,36.1361111,-81.2233333,4
4212100,0.220750643,41.7189339,-81.2278789,4
2144000,0.013779177,35.30638889,-81.2347222,4
2142000,0.197685878,35.94555556,-81.2369444,4
2233200,-2.445556736,28.5250021,-81.243956,4
2234344,-24.79439578,28.68999664,-81.2475656,4
2173212,-1268.1781,33.69,-81.2541667,4
3117500,0.594389582,40.6725609,-81.2598308,3
2234324,-282.7075306,28.64777587,-81.2645109,4
2143500,-0.073152052,35.42055556,-81.2652778,4
2198500,-11.21164036,32.52823709,-81.26871649,4
3197000,0.066475802,38.47093228,-81.2840057,4
3121500,-0.492166114,40.52534188,-81.2881642,4
3127000,0.106699558,40.2703451,-81.2903866,4
2234400,-20.41635705,28.7041629,-81.2906221,4
2270500,-6.518243279,27.44238889,-81.2970278,4
2198690,-0.352672315,32.36574688,-81.2973323,4
3177710,0.373764124,37.27150554,-81.3048227,4
2234384,-39.19393902,28.71888466,-81.308678,4
2262900,-39.69518863,28.37139699,-81.3106247,4
2256500,-32.18773127,26.9325585,-81.3147949,4
2161000,-1.210651915,34.24320335,-81.319541,4
2234308,-3564.099571,28.6324987,-81.32312349,4
2235500,-1826.193275,28.944154,-81.3397866,4
3118000,0.230899672,40.84144709,-81.3537229,4
3118500,0.325688677,40.7497222,-81.3694444,4
2244333,-11.80906469,29.39469798,-81.3711787,4
3115644,0.670135967,39.6128833,-81.371975,2
2202680,-1.268807171,32.0795,-81.38475,4
2270000,-6.411340949,27.53225706,-81.3875724,4
3155000,-0.329536638,39.0589686,-81.38956408,4
2271500,-3.308632745,27.3742078,-81.3934062,4
2234990,-313.8247068,28.6872192,-81.3970138,4
2111180,0.3758741,36.07138889,-81.4030556,4
2143000,-0.325530963,35.68444444,-81.4033333,4
4209000,0.40668438,41.630881,-81.40344549,4
3161000,0.150434896,36.3933333,-81.4069444,4
2172558,-9.80137137,33.52027778,-81.4102778,4
2202500,-0.912008165,32.1901111,-81.4158611,4
2235000,-47.70387887,28.81426389,-81.4193056,4
2156500,-1.35061779,34.5951393,-81.4212089,4
3115786,0.311473313,39.50888889,-81.4230556,4
2198375,-10.63939773,32.70333333,-81.4283333,4
2153590,-0.223778828,35.11846498,-81.43647578,4
3141500,-0.546048685,39.92451624,-81.4378966,4
21564493,-32716.65285,34.66305556,-81.4472222,4
2264495,-14.73167111,28.26723444,-81.4478495,4
3124800,-17240.03267,40.4808984,-81.4481707,4
2263800,-22.11494943,28.3041775,-81.450905,4
2203518,0.121729328,31.96944444,-81.4586111,4
3115712,0.509533596,39.63160556,-81.4608333,3
2202600,-32.27971272,32.1679803,-81.48816698,4
2235200,-35.04454865,28.87444444,-81.4897222,4
2153551,-0.679237559,35.0312419,-81.492591,4
3141870,0.550741356,39.99007179,-81.4956758,3
2197500,-18.94297938,32.93904727,-81.5026078,4
2264030,-2.591936753,28.3805,-81.5069722,4
4206413,0.335619139,41.30305556,-81.5133333,4
2264051,-104.0249417,28.37444444,-81.515,4
2264100,-73.97705596,28.32528785,-81.5206284,4
3117000,0.190881749,40.7875,-81.5230556,4
3124500,-0.012270034,40.5875624,-81.523175,4
3198350,-0.315150846,37.9662186,-81.524278,4
4207200,0.404380616,41.38449868,-81.5273419,4
2266500,-9271.022253,28.2636234,-81.536462,4
2266496,-18357.53328,28.27584517,-81.54368439,4
4206000,0.445773859,41.1356112,-81.5470622,4
2160105,-0.006925962,34.5354163,-81.548158,4
2202190,-1.844878653,32.49480556,-81.5555,4
2111000,0.367298605,35.9908333,-81.5583333,4
4208700,0.276333815,41.58227158,-81.5587337,4
2152474,0.191691755,35.41527778,-81.5616667,4
4206425,0.432619517,41.28894396,-81.56511929,4
2143040,0.409932632,35.59055556,-81.5669444,4
2153500,-15982.32638,35.08901789,-81.5720384,4
2266300,-3.907608849,28.33278738,-81.579796,4
3142000,0.43684009,40.01451644,-81.5870674,4
2153200,-0.578873951,35.12401728,-81.58787199,4
2231291,-0.048817352,30.5507931,-81.5898179,4
2266480,-279.2166967,28.271123,-81.5909074,4
2246804,-0.300530661,30.45494167,-81.59688889,4
4206448,0.443533678,41.31672109,-81.5978997,4
2160700,-0.215971489,34.5093039,-81.5981594,4
3212750,-1.458851609,37.44122439,-81.5998295,4
2172300,-8.247532854,33.75347736,-81.6017714,4
4208347,-0.08468008,41.4333333,-81.6061111,4
3129000,-0.156351904,40.2614593,-81.6090097,4
2167582,-0.816264586,34.1687501,-81.61038399,4
2266025,-4.572396865,28.4052845,-81.61146309,4
3474000,-0.263227638,36.80733756,-81.6220617,4
4208000,0.261292744,41.39533087,-81.6298478,4
3471500,0.322191137,36.7603931,-81.63122929,4
3150500,-0.979728747,39.5450731,-81.6404066,4
3202400,0.335061482,37.60400034,-81.6451096,4
2198000,-4.022896188,32.93333333,-81.6506667,4
2296260,-67.84424511,27.45948376,-81.6784128,4
4208504,0.117927973,41.46255164,-81.680963,4
2152100,0.048325568,35.49305556,-81.6822222,4
2167705,-0.394478371,34.04458079,-81.697051,4
2151500,-0.848629682,35.2108333,-81.6975,4
3198000,-0.803065636,38.37148448,-81.7020701,4
3202750,0.387213779,37.62316608,-81.7073342,4
3198500,0.451090429,38.1798222,-81.7115106,4
2140991,0.032335623,35.8336111,-81.7119444,4
2153700,-1.556308401,35.0629045,-81.7145444,4
4208502,0.042139732,41.45032916,-81.7215204,4
2293987,-46.40033906,27.92474686,-81.7267463,4
2295520,-59.04919066,27.62708333,-81.72775,4
2298110,-7.084187084,27.04155556,-81.7431667,4
3488000,0.607178101,36.89678115,-81.7462293,3
2291500,-15.59368615,26.33583333,-81.74938889,4
21973269,-86489.36308,33.14987256,-81.7548354,4
2167450,-0.068409916,34.20957949,-81.7631659,4
2236605,-45.03999815,28.4486152,-81.7814655,4
2294898,-1283.813453,27.7514193,-81.7820266,4
2298123,-19.26658789,27.05199986,-81.7845267,4
2294161,-82.76532653,27.92444444,-81.7955556,4
2296500,-1.273698251,27.37504297,-81.7964708,4
2295580,-36.60150222,27.57905556,-81.7968333,4
2295637,-26.8668231,27.5044825,-81.8009157,4
2295194,-6.042878489,27.6461448,-81.8023047,4
3212980,-0.119562496,37.39538968,-81.8026142,4
2243960,-2.960530063,29.50833333,-81.8041667,4
2295163,-22.32292901,27.707254,-81.8075826,4
2294330,-28.45138512,28.00002249,-81.8120249,4
2198100,-0.553762591,32.9375,-81.8153333,4
2294650,-329.0326197,27.90224784,-81.8173036,4
3475000,-0.445647402,36.7131694,-81.8187334,4
3479000,0.345458198,36.23916667,-81.8222222,4
2295420,-4.552795079,27.62059006,-81.8256384,4
2297600,-3.724698195,26.96734444,-81.8266361,4
2226000,-0.612285687,31.6546586,-81.827892,4
2138520,-2.913736047,35.7403611,-81.8346667,4
2202040,-0.638439962,32.64927778,-81.8407778,4
3200500,0.263869795,38.33898309,-81.841518,4
3473000,0.576260184,36.65178127,-81.8440102,3
3150000,-1.658561098,39.6450711,-81.8498578,4
4201526,-0.061283804,41.39305556,-81.8502778,4
3116077,0.452939483,40.96638889,-81.8505556,4
2245500,-1.86597115,29.9794075,-81.8520426,4
21556525,-794.4611813,35.0476231,-81.8556592,4
3149500,0.554038545,39.9086814,-81.8604105,3
3140000,0.391191535,40.36284598,-81.8623563,4
2167000,-0.504798923,34.17457619,-81.864002,4
2228000,-0.333502406,31.21958333,-81.8664444,4
2156300,-0.255630404,34.9481803,-81.8687141,4
3213500,-0.07704759,37.44555556,-81.8711111,4
2150495,-0.570353696,35.40444444,-81.8725,4
3140500,-0.785635827,40.24840465,-81.872909,4
2296750,-26.97298738,27.22088245,-81.8761946,4
3203000,-0.120629707,37.740385,-81.8767857,4
2297100,-23.54837145,27.16671794,-81.8795282,4
3159540,-0.26472663,39.06368935,-81.8818024,4
4201500,0.296420518,41.4075483,-81.88263759,4
2203000,-0.616314131,32.1843611,-81.8892222,4
2138500,0.226641985,35.79555556,-81.8911111,4
2294405,-5.678356664,27.98280097,-81.8934151,4
2240500,-74.33821831,29.37166667,-81.9019444,4
2297105,-43.19706734,27.1625,-81.9019444,4
2196690,-62.91641397,33.4781928,-81.90761399,4
2166501,-0.43339997,34.16763036,-81.9078923,4
2298202,-7.311922478,26.98478094,-81.9356414,4
2197000,-7.798208423,33.3737518,-81.94289329,4
2243000,-1827.122965,29.50969267,-81.9461999,4
2155500,-2.570083594,35.10984144,-81.9595507,4
2197830,-5.220175918,33.11830556,-81.9636111,4
3203600,0.275194648,37.84232616,-81.9759574,4
2240000,-193.738842,29.21469888,-81.9859203,4
2154500,-1.144626125,35.12095166,-81.9859403,4
3139000,-0.131451111,40.48145387,-81.985979,4
2297310,-3.799389597,27.19949477,-81.9884193,4
2239000,-289.3095848,29.18331078,-81.9923091,4
3144500,-0.934089022,40.12034687,-81.9995802,4
3201405,0.509160453,38.4453673,-82.0068032,3
2300882,-21.93887065,27.89030394,-82.01175129,4
2301900,-7.169968201,28.18194444,-82.0125,4
2297155,-4.444584583,27.4872613,-82.0234197,4
2196485,-160.406777,33.54930154,-82.0367836,4
2160390,-0.685879658,34.68345815,-82.0398229,4
2239501,-1649.829229,29.2149764,-82.0412,4
2239600,-14.7246708,29.21942074,-82.0425889,4
21964832,-67062.72298,33.56138889,-82.0511111,4
2227500,0.150161679,31.45213889,-82.0543333,4
2137727,0.29989138,35.6858333,-82.0602778,4
2312667,-104.0859236,28.77026704,-82.0636961,4
2301150,-8.080835786,27.72930556,-82.0742778,4
2231000,-4.002111385,30.35884726,-82.0815013,4
3159500,0.17359008,39.32896188,-82.0876439,4
2301000,-8.123969599,27.8839148,-82.10008689,4
3159246,0.496836376,39.42979358,-82.1009782,4
4200500,0.265976117,41.38032368,-82.10459279,4
2149000,0.074550204,35.4233333,-82.1116667,4
2196835,-0.150957796,33.4386111,-82.1161111,4
2301300,-5.153278639,27.79669525,-82.1175877,4
2157510,-0.345845496,34.9401187,-82.1234421,4
2298492,-1.816571993,27.4094869,-82.1264772,4
2154790,-9.472570407,35.1065051,-82.1295549,4
2298495,-0.761769181,27.38448789,-82.1298107,4
2158408,-0.282457454,34.92095239,-82.130109,4
2312675,-510.4982829,28.8425,-82.1302778,4
3478400,-19.08908407,36.63177439,-82.1337425,4
3144000,0.533836176,40.1197222,-82.13638889,3
21652801,-221.8535285,34.525,-82.1383333,4
2298488,-3.478121074,27.4292084,-82.1386997,4
2197020,-5.343789774,33.37319577,-82.1387309,4
21650905,-472.3219821,34.39138889,-82.1394444,4
2298554,-0.456379437,27.3661553,-82.1492555,4
2302500,-24.18783955,28.1397222,-82.15,4
2312700,-303.8634143,28.8002651,-82.1528658,4
3524000,0.551929887,36.9448295,-82.1548569,3
2298608,-0.367684668,27.3436562,-82.1567556,4
2312645,-47.37890622,28.70443503,-82.1570313,4
2165200,-0.629070674,34.52011957,-82.1570514,4
2160381,-0.33152821,34.71678818,-82.1737222,4
2298530,-0.958916513,27.4097648,-82.1750893,4
2225500,-0.001450509,32.07852776,-82.1773432,4
2312000,-181.5720801,28.4799981,-82.17758499,4
2298527,-0.139203993,27.40365397,-82.181756,4
2196000,0.254881828,33.72929717,-82.1817873,4
2312720,-91.7695706,28.82331955,-82.1831448,4
3463300,0.468082974,35.83138889,-82.1841667,4
2301990,-20.01015705,28.18555556,-82.1841667,4
3158200,0.415659231,39.43534835,-82.1915365,4
3207800,0.396568653,37.35371995,-82.1956935,4
2300100,-2.161033383,27.70475366,-82.1978672,4
2299450,-3.23376295,27.11163889,-82.2048417,4
2312300,-169.8090041,28.5211073,-82.209253,4
2301500,-5.28978006,27.872248,-82.2112008,4
2300210,-2.494008513,27.60197978,-82.2112009,4
2299950,-0.30470432,27.47365137,-82.211201,4
2157470,-8.965986155,35.03888889,-82.2186111,4
2299472,-1.350417221,27.06933333,-82.2203333,4
2312500,-145.6796476,28.5927714,-82.222032,4
2163500,-0.198238053,34.39178518,-82.22345068,4
2160326,-0.172777699,34.85650727,-82.22622468,4
2228500,-1.256638571,30.51773125,-82.2303954,4
2303000,-5.242951834,28.15029044,-82.23175318,4
2195320,-0.040285855,33.60096698,-82.23262169,4
2201230,-1395.203511,32.81469444,-82.235,4
2303205,-7.345857718,28.02835317,-82.2453678,4
2312764,-189.8715985,28.9511111,-82.25,4
2312558,-518.2085362,28.644436,-82.25703368,4
2321000,-585.1601651,29.9982954,-82.2739992,4
2312762,-35.78226748,28.91220435,-82.2800934,4
3213700,-0.042859012,37.67315699,-82.2801408,4
3201902,0.434140829,39.23055556,-82.2858333,4
2227270,0.411612435,31.37549219,-82.288736,4
2300300,-6.381598865,27.6494778,-82.294258,4
3208500,0.35435594,37.20705367,-82.2956993,4
2164110,-0.231787906,34.65289568,-82.2976186,4
2160325,-0.485805981,34.88345068,-82.3012278,4
3206600,0.360898852,38.0118333,-82.3059722,4
2303330,-8.720449679,28.0986111,-82.31138889,4
2298830,-0.738488497,27.23521944,-82.3118944,4
4199500,0.314485031,41.38199,-82.3168273,4
2226500,-5.428526266,31.2382737,-82.3245711,4
344894205,-227.7527184,35.68527778,-82.3327778,4
2197598,-3.391520396,33.18055556,-82.3340833,4
3146500,0.520124869,40.05923245,-82.3395948,3
2298760,-1.886917802,27.28838098,-82.3400929,4
3209000,0.074788513,37.23705384,-82.34320179,4
2313000,-9.879968449,28.98886759,-82.3495406,4
2301740,-2.157946112,27.8966908,-82.3498147,4
2300700,-0.682006368,27.79197208,-82.3520369,4
2300500,-4.447201959,27.67114344,-82.3525925,4
2225000,-0.718230238,31.9390829,-82.3534601,4
3207965,-0.107449989,37.43260479,-82.3537563,4
2298880,-1.312939469,27.1856073,-82.3556494,4
3202000,0.435302452,38.8736111,-82.3558333,4
2301750,-698.5936982,27.9258564,-82.3642595,4
2164000,-0.530769458,34.8001183,-82.3651213,4
2301738,-775.1794355,27.88002457,-82.3706484,4
2301745,-1420.138501,27.902246,-82.3770375,4
2225270,0.397466987,32.4406111,-82.38188889,4
2303410,-17369.09594,28.2593611,-82.3861111,4
2300018,-6.318492985,27.55337054,-82.3895379,4
3146402,0.575217163,40.05944444,-82.39638889,3
2300017,-14.71914098,27.57577778,-82.39738889,4
3450000,0.300321429,35.65305556,-82.4052778,4
3214500,-0.033547287,37.83731869,-82.4087578,4
3145534,0.653809398,40.0525,-82.41138889,2
3145173,0.397243934,40.0375,-82.4133333,4
4159130,-0.036153025,42.98697429,-82.4246369,4
2300033,-16.7074013,27.42055556,-82.4261111,4
2321500,-1645.582113,29.9219073,-82.4262246,4
2313098,-2854.837548,29.07130556,-82.4266111,4
3208950,0.397410451,37.1239952,-82.4387614,4
2163001,-0.076174211,34.6148366,-82.44401468,4
2313100,-2351.813589,29.04942056,-82.44759948,4
2306000,-350.9746547,28.02113004,-82.451761,4
3201980,0.468434817,39.0106303,-82.452102,4
3146000,0.608757522,40.22978675,-82.454881,3
3524500,0.606886093,36.92926938,-82.4562619,3
3465500,0.328608423,36.1764961,-82.457364,4
3210000,0.446670297,37.5670444,-82.45792659,4
21623975,-166.0165179,35.08388889,-82.46,4
3157500,0.358506924,39.5650661,-82.4746008,4
3145000,0.360362339,39.988675,-82.47487789,4
2162500,-0.065076136,34.84233977,-82.4806814,4
3205470,0.524889998,38.59619126,-82.495157,3
3136500,0.438901684,40.4056175,-82.4998854,4
2192500,0.095955,34.07150595,-82.5006853,4
3131982,0.686269636,40.6233333,-82.5111111,2
2306500,-326.6456913,28.04307328,-82.5117623,4
2300075,-104.2635623,27.57991667,-82.51338889,4
4199155,0.285507052,41.34838289,-82.51378249,4
2224940,-0.899252345,31.9578611,-82.5170278,4
3209500,0.265262128,37.4642676,-82.5262632,4
2162350,-1.341647884,35.1201172,-82.537623,4
2299861,-45.77824385,27.3678222,-82.5442639,4
3451000,-1.138139551,35.5683333,-82.5447222,4
2306647,-369.2075247,28.01390775,-82.5450963,4
3145483,0.548314624,40.06888889,-82.5516667,3
3447687,0.34609329,35.42916667,-82.5525,4
2306950,-21.40901475,28.06501684,-82.5553744,4
2306654,-1.655611393,28.00048604,-82.556316,4
2321898,-289.6264452,29.92656389,-82.5596472,4
2314500,-18.11011335,30.68055556,-82.5605556,4
2226362,0.393285433,31.30270937,-82.5612501,4
2306774,-6840.309584,28.06583333,-82.5658333,4
3490000,0.041481749,36.60871119,-82.567931,4
2307000,-51.45277037,28.03696237,-82.5759304,4
2187910,-0.024944169,34.38316394,-82.577352,4
3451500,0.063603309,35.60888889,-82.5780556,4
3157000,0.049799444,39.5883982,-82.5784946,4
2310525,-649.1191461,28.51888454,-82.5823215,4
2310675,-274.0679897,28.76665075,-82.5887105,4
2321958,-67.56624315,29.8735723,-82.59122849,4
3446000,-2.408659875,35.39805556,-82.595,4
2309740,-334.2002797,28.22953268,-82.595306,4
3144816,0.369092293,39.9636111,-82.5986111,4
2200120,-0.389584155,33.04458333,-82.6036667,4
2310689,-271.4810311,28.8131111,-82.60563889,4
4199000,0.166833399,41.3008852,-82.6082326,4
2201000,-0.42851206,32.97566667,-82.6098056,4
3453000,-0.278446181,35.7697222,-82.6208333,4
3443000,0.531079608,35.29916667,-82.62388889,3
4159492,-0.323993004,43.15086,-82.6246474,4
2313250,-153.1421553,29.02108538,-82.6378818,4
2310300,-2234.443706,28.25731495,-82.6429044,4
2162290,-10.45229898,35.06345088,-82.650128,4
3466208,-11.45140186,36.2059377,-82.6504274,4
3129197,0.414934626,40.8811111,-82.6597222,4
3453500,-0.17324859,35.78638889,-82.6608333,4
2310000,-11947.76881,28.21417784,-82.6664882,4
2215500,-1.793555394,31.91991667,-82.6740556,4
2308935,-7.54169818,27.81419235,-82.6956554,4
2307445,-451.5543799,28.07705556,-82.6977778,4
3441000,0.346269717,35.27305556,-82.7058333,4
2307674,-2.843501089,27.97550618,-82.7131558,4
2315000,-12.78341742,30.5074414,-82.7162406,4
2307780,-3.60515289,27.91585545,-82.7248228,4
4159900,-0.005785116,43.0544713,-82.734649,4
2308870,-5.964033959,27.8722458,-82.7370453,4
2315500,-18.42417797,30.3257812,-82.7381826,4
2309415,-2.735502557,28.02335166,-82.7406565,4
2307668,-4.630935714,27.9797421,-82.7423232,4
2193500,0.419741331,33.61277778,-82.7425,4
2309421,-0.365233113,28.04,-82.7475,4
2186000,0.125423101,34.8015012,-82.7484725,4
3527000,0.11542142,36.64870849,-82.7504384,4
2322688,-4253.175035,29.9799552,-82.758457,4
2309425,-4.511129462,28.0469618,-82.7587125,4
4160600,0.152319768,42.9008622,-82.7690914,4
2192000,-0.523029336,33.97416667,-82.77,4
3529500,0.184026475,36.86898536,-82.7754387,4
2322700,-98.95053334,29.95273288,-82.7859573,4
3212500,-0.053039322,37.81537197,-82.7915493,4
2186702,0.066817082,34.645,-82.8005556,4
2215900,-1.467119666,32.0523988,-82.8156974,4
3454500,-0.39649427,35.88991667,-82.821,4
3223425,0.43768247,40.5489487,-82.8212902,4
3277300,0.452164687,37.11759849,-82.82460429,4
3439000,0.445443543,35.1433333,-82.8247222,4
3215410,0.259167089,38.0295332,-82.846829,4
3456991,0.567328605,35.52194444,-82.8480556,3
3228300,0.454014265,40.2361735,-82.8512892,4
2193340,0.330048402,33.68262815,-82.857923,4
2322800,-16.90673431,29.91162076,-82.8604033,4
3234500,-1.090714071,39.21228934,-82.8637854,4
3456500,0.378459431,35.46166667,-82.8697222,4
3228500,-18.09208516,40.1036745,-82.8840675,4
4164500,0.230780299,42.62920008,-82.8888104,4
2223500,-0.325494713,32.54461117,-82.894587,4
2188600,-2.063452039,34.16872037,-82.89652898,4
3456100,0.521034635,35.46388889,-82.9,3
4165500,-0.259823945,42.5958674,-82.90881,4
345577330,-153.1635292,35.42666667,-82.9197222,4
3228750,0.598353196,40.35672806,-82.9215704,3
2216180,-207.5589287,31.99138889,-82.9219444,4
2323000,-6.299226109,29.79134359,-82.924293,4
2320500,-9.723866327,29.955785,-82.9276278,4
2315550,-15.43060489,30.3929988,-82.9331875,4
3455500,0.463650458,35.3961111,-82.9375,4
3527220,-0.016479065,36.57280708,-82.938754,4
3216500,0.405340836,38.3300813,-82.9393353,4
4164000,-0.437916765,42.57781225,-82.951589,4
3491000,0.38186102,36.42620656,-82.9518304,4
3217000,0.094770056,38.5642453,-82.9521158,4
3230700,-0.391170524,39.60145128,-82.9551804,4
2223248,-0.194762492,32.78737974,-82.95708859,4
3229500,-0.288850992,39.85673038,-82.9571255,4
4164800,0.11064151,42.7064207,-82.959094,4
2223110,-2.76018446,32.89126617,-82.9609774,4
3228805,-274.1932923,40.18228495,-82.9615711,4
3229796,0.182697911,39.71089625,-82.96295889,4
3231500,-0.65388392,39.34145297,-82.9710126,4
2323566,-236199.3041,29.4896808,-82.976791,4
3234300,0.326779911,39.3203421,-82.9782349,4
3459500,0.403151299,35.635,-82.99,4
3400500,0.544450061,36.97398059,-82.99294,3
2320250,-44002.74043,30.0060603,-82.997352,4
2191300,-2.031570977,34.0733333,-83.0033333,4
4196000,0.132792234,40.80366875,-83.00574369,4
3229610,-0.113780969,39.77422977,-83.0076834,4
2191743,-1.381663761,34.03150107,-83.0090326,4
3227500,0.047340429,39.9095084,-83.0090724,4
3237020,-1.149274458,39.07006954,-83.0196224,4
4164100,-6.313316506,42.82252996,-83.0202102,4
3227107,0.024261137,39.99777778,-83.0236111,4
4161820,-0.214888197,42.6144781,-83.02659329,4
3226800,0.138127724,40.110341,-83.0318515,4
2317500,-4.494931796,30.7041006,-83.0331955,4
3491544,-0.345874969,36.37981674,-83.0465542,4
3248300,-0.471507029,37.73064817,-83.0579478,4
2223056,-2.274585211,32.93987333,-83.0668149,4
3225500,0.197908003,40.35506096,-83.0671318,4
3221646,-0.091167275,39.98916667,-83.0677778,4
2191740,-1.284404934,34.02066816,-83.0693128,4
4163400,-1.663555766,42.60142277,-83.0713165,4
3460000,0.464138169,35.6672222,-83.0727778,4
2317620,-2.472931871,30.59826888,-83.073195,4
2323592,-4.028556047,29.33940554,-83.086515,4
4165710,-0.198066031,42.2980939,-83.0926997,4
3531500,0.661639501,36.66203367,-83.0948928,2
4197100,0.548986204,41.022278,-83.1096382,3
3230500,0.226503877,39.7006176,-83.110187,4
3460795,0.318674248,35.7836111,-83.1119444,4
2176930,-1.409857274,34.97452778,-83.1161667,4
3221000,0.069166628,40.14339564,-83.1204664,4
4161540,-0.298800792,42.68836558,-83.1429886,4
3508050,-0.0153116,35.28777778,-83.14388889,4
3230450,0.45494489,39.8478333,-83.1573333,4
4198000,-0.142190459,41.3078307,-83.1588088,4
3455000,-0.730651422,35.98151389,-83.1612083,4
3234000,0.402397307,39.2636763,-83.16685208,4
2223360,-0.310730299,32.76652778,-83.1672778,4
4197170,0.516098011,41.1136659,-83.1682521,3
2320000,-9.539039091,30.09994513,-83.1715247,4
2319500,-2.785563435,30.38466196,-83.1718058,4
3220000,-0.253647769,40.24839457,-83.1738026,4
3461500,0.189121776,35.96065267,-83.1743237,4
3467609,-0.469800545,36.12633749,-83.1753042,4
4197137,-0.073903267,41.11416667,-83.1797222,4
2319394,-0.679446455,30.41049435,-83.18013979,4
3277500,0.205521284,37.2465833,-83.1827778,4
2316000,-207.488871,31.3843626,-83.1923758,4
2223190,0.30583087,32.84994444,-83.1930556,4
3219500,0.120136543,40.4195042,-83.1971372,4
2223000,-0.746786114,33.0895876,-83.215432,4
3237280,-1.552967549,38.64368745,-83.21573648,4
4166000,0.197263257,42.5458678,-83.2235418,4
4161000,-0.375184958,42.63336646,-83.2243782,4
4195820,-0.08080296,41.49116178,-83.2246454,4
4159010,-0.006770816,43.9394586,-83.2416231,4
2319300,-2.413643511,30.48243547,-83.2429207,4
2319800,-7.106962391,30.2449425,-83.24958439,4
4168400,-0.201668784,42.30837099,-83.2527063,4
4166500,-1.206196635,42.3730923,-83.2546513,4
4196500,0.099479375,40.85061194,-83.2563084,4
3230800,0.375517238,39.7150611,-83.2571369,4
3400800,-0.862004636,36.75230974,-83.2574012,4
2319000,-0.483834308,30.59548716,-83.2595906,4
3230310,0.368460969,39.9511729,-83.26936009,4
23177483,-635.6857593,30.94936646,-83.2715421,4
2215260,-0.459185667,31.996567,-83.2784899,4
4168580,-16.45377804,42.2694826,-83.28965169,4
3510577,-1.202829733,35.38444444,-83.2916667,4
2218300,0.099945205,33.72123385,-83.2954357,4
4166100,-0.467332815,42.4475356,-83.29743079,4
2177000,0.080055421,34.8139814,-83.305993,4
3280700,0.56194503,37.1650931,-83.3079564,3
4167000,-1.301925631,42.34809259,-83.31159728,4
2324000,-23.20695518,29.78661294,-83.3215262,4
3400986,-0.248773484,36.8445329,-83.3235148,4
4146000,-4.400805578,43.0447494,-83.33716779,4
4196800,0.440168785,40.9228332,-83.3488116,4
4146063,-2.918429936,43.1594706,-83.3507814,4
3512000,0.109747542,35.46138889,-83.3536111,4
3401000,0.488002035,36.84675484,-83.3557386,4
4195500,-0.029793717,41.449496,-83.3613156,4
4166300,-2.649829044,42.46447955,-83.369655,4
3501500,0.489364585,35.18592846,-83.3712647,4
3232000,0.467940239,39.3792304,-83.3754706,4
2181580,-12557.84252,34.73203858,-83.3757198,4
2217770,-0.624814719,33.9697222,-83.3775833,4
3500000,0.316913062,35.15,-83.3797222,4
3217500,0.061602444,40.57194444,-83.3841667,4
3232500,0.272529833,39.21839888,-83.3854695,4
3280000,0.042448127,37.55231228,-83.3857358,4
3501975,-2374.915464,35.2328611,-83.3914722,4
3500240,0.283692213,35.15888889,-83.3941667,4
3528000,-0.328563024,36.425087,-83.3982345,4
2181350,-87.93686666,34.75027778,-83.405,4
2315920,-330.1582159,31.63129589,-83.4179382,4
3237500,0.249520671,38.8036838,-83.4210226,4
2217500,-0.102325495,33.94666667,-83.4227778,4
4137500,-3.456278045,44.43640447,-83.4338609,4
2220900,0.13980486,33.3140213,-83.4371088,4
3513000,-0.152975316,35.4275,-83.4469444,4
2318500,0.166950409,30.79305556,-83.4536111,4
2318380,0.460644884,31.0010254,-83.45821639,4
2215000,-0.579255878,32.28277778,-83.46238889,4
3282500,0.392761393,37.8123083,-83.4637953,4
2191227,-2.553120805,34.2695,-83.4676667,4
2324400,-443.2575887,30.09827057,-83.4718112,4
2219000,0.263349034,33.78817637,-83.4740513,4
3250100,0.510240498,38.1992478,-83.4804635,3
2221525,0.088063265,33.25235506,-83.4812762,4
2215100,0.031085184,32.23944444,-83.5016667,4
2217615,-1.175679407,34.20027778,-83.5158333,4
4147500,-1.379279464,43.11113726,-83.5193965,4
4188399,-0.887105125,41.03555556,-83.52,4
2217643,0.000990919,34.1620583,-83.5250944,4
3503000,-0.318560623,35.33638889,-83.5269444,4
23312495,-113.4772945,34.6186111,-83.52888889,4
2178400,0.269711558,34.89037075,-83.530441,4
4176500,-0.037763405,41.9606008,-83.53104619,4
2318000,0.231826067,31.15555556,-83.5436111,4
4188337,0.22519926,40.9244986,-83.5571508,4
2318700,-24.27071855,30.82555556,-83.5625,4
2217475,0.207951405,34.03166667,-83.5633333,4
